AL_switch_point_mean,AL_switch_point_median,AL_switch_point_std,active_learning_strategy,budget_per_item_mean,budget_per_item_median,budget_per_item_std,budget_spent_per_item_mean,budget_spent_per_item_median,budget_spent_per_item_std,f1_mean,f1_median,f1_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,screening_out_threshold
0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.2878323949509804,0.2875323651919397,0.0029050763894547483,4.2,4.5,1.4757295747452437,667.8,668.5,1.9888578520235067,0.8349090909090909,0.8357575757575757,0.009893628727572148,0.16898871630961093,0.16884704968944106,0.0016905404767950099,0.97,0.9678571428571427,0.010540925533894595,0.99
0.1,0.1,1.4628472785736255e-17,random_sampling,1.0,1.0,0.0,0.9706666666666668,1.0,0.09276014469827244,0.3061767082075634,0.3042149121253969,0.010022850753018802,0.1,0.0,0.31622776601683794,634.8,640.5,28.9628114043586,0.7700606060606061,0.7763636363636364,0.03573896679503727,0.1808197667888125,0.17939877522205255,0.006981221596968583,0.9992857142857144,1.0,0.0022587697572631197,0.99
0.2,0.2,2.925694557147251e-17,random_sampling,1.0,1.0,0.0,0.840969696969697,0.9993939393939394,0.28224227891971626,0.30592078809531464,0.3056801347242765,0.010635567339139557,0.1,0.0,0.31622776601683794,635.7,636.0,31.44678043933909,0.7711515151515151,0.7709090909090909,0.03750313390299082,0.1806495491571975,0.18041506758092024,0.007479380030516309,0.9992857142857144,1.0,0.002258769757263121,0.99
0.3,0.30000000000000004,5.851389114294502e-17,random_sampling,1.0,1.0,0.0,0.8803636363636365,1.0,0.25137681482249513,0.3059509871369862,0.3045245387814207,0.01122043061563403,0.6,0.0,1.2649110640673515,633.0,637.0,35.13782387494518,0.7709090909090909,0.7751515151515151,0.04024615616949965,0.1807982494576104,0.17973675652716387,0.007911520266965451,0.9957142857142858,1.0,0.009035079029052515,0.99
0.4,0.4,5.851389114294502e-17,random_sampling,1.0,1.0,0.0,0.7290909090909091,1.0,0.38649004336072856,0.29974088891128386,0.2967774405108283,0.00876532803981583,0.1,0.0,0.31622776601683794,654.3,663.5,27.47139926865353,0.7936969696969698,0.8042424242424242,0.032099223780799824,0.17634475842260142,0.17424587426539154,0.006150804908789909,0.9992857142857144,1.0,0.0022587697572631197,0.99
0.5,0.5,0.0,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.3016953996501713,0.3010756169217446,0.0034979245113374237,0.0,0.0,0.0,648.2,650.0,10.695793565696748,0.7856969696969698,0.7878787878787878,0.012964598261450605,0.1776495477746929,0.1772154738270691,0.0024282966970128033,1.0,1.0,0.0,0.99
0.6,0.6000000000000001,1.1702778228589004e-16,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.3028796693833262,0.30335896930257017,0.002680696769913532,0.2,0.0,0.421637021355784,643.4,643.0,8.085652588244054,0.7810909090909091,0.7793939393939394,0.009817433566698949,0.17851505800843576,0.17879978078187794,0.0018501260026822675,0.9985714285714286,1.0,0.0030116930096841608,0.99
0.7000000000000001,0.7000000000000001,0.0,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.3025291459480109,0.3018889857599535,0.0040273447249479215,0.3,0.0,0.4830458915396479,644.0,645.0,12.952906151816965,0.7824242424242425,0.7848484848484849,0.014859131756309738,0.17829862351440687,0.17781993370596644,0.00282149495363597,0.9978571428571428,1.0,0.003450327796711759,0.99
0.7999999999999999,0.8,1.1702778228589004e-16,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.3016497623738843,0.30270411782787005,0.0037487574871603374,0.1,0.0,0.31622776601683794,647.8,645.0,12.062798643395777,0.7858181818181817,0.7818181818181819,0.014078358698894174,0.17764167493323918,0.17834510670684706,0.0026137410156079023,0.9992857142857144,1.0,0.0022587697572631197,0.99
0.9000000000000001,0.9,1.1702778228589004e-16,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.30818235541810923,0.3082905982905983,0.003937417765845952,0.2,0.0,0.421637021355784,627.6,625.5,12.642081403875794,0.761939393939394,0.7612121212121212,0.014207062627696668,0.1822150404396109,0.18235645933014355,0.002787295766658589,0.9985714285714286,1.0,0.0030116930096841603,0.99
1.0,1.0,0.0,random_sampling,1.0,1.0,0.0,0.7999999999999999,0.8,1.1702778228589004e-16,0.4264340992798881,0.4721970489136749,0.10838253763633328,43.1,30.5,32.37437258079297,202.4,214.5,98.28213356341922,0.5065454545454544,0.4745454545454546,0.11272140747204736,0.3715658205421958,0.3431758470115437,0.12702721084692253,0.6921428571428571,0.7821428571428571,0.2312455184342355,0.99
0.0,0.0,0.0,,2.0,2.0,0.0,2.0,2.0,0.0,0.2894390972511232,0.2887713747439149,0.0027800286253194108,4.8,5.0,1.6865480854231356,659.0,658.5,2.260776661041756,0.8278787878787879,0.8303030303030303,0.009088664144809685,0.1702301941063562,0.16981239547420102,0.0015596546836246135,0.9657142857142856,0.9642857142857144,0.012046772038736695,0.99
0.1,0.1,1.4628472785736255e-17,random_sampling,2.0,2.0,0.0,1.6116363636363638,1.7454545454545456,0.4028662535420861,0.35404779980355705,0.3571428571428571,0.0215340627232808,0.2,0.0,0.421637021355784,512.5,504.0,47.364426407261476,0.6224242424242424,0.6109090909090911,0.05907908022845947,0.21534424027478,0.21739130434782608,0.015797644547494414,0.9985714285714286,1.0,0.0030116930096841603,0.99
