AL_switch_point_mean,AL_switch_point_median,AL_switch_point_std,active_learning_strategy,budget_per_item_mean,budget_per_item_median,budget_per_item_std,budget_spent_per_item_mean,budget_spent_per_item_median,budget_spent_per_item_std,f1_mean,f1_median,f1_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,screening_out_threshold
0.1,0.1,1.4628472785736255e-17,random_sampling,2.0,2.0,0.0,1.52118,1.5235,0.054987307626396836,0.9761127430439696,0.9742165242165242,0.006580706679069202,10.0,11.0,3.6514837167011076,3.0,3.0,1.563471919941143,0.0106,0.0117,0.00357273626852647,0.9888954371121412,0.9887429247275492,0.005707404723396402,0.9637681159420288,0.960144927536232,0.013230013466308343,0.99
0.2,0.2,2.925694557147251e-17,random_sampling,2.0,2.0,0.0,1.5489,1.5506,0.035319525603961496,0.9762935096642792,0.9743111482209712,0.004313512271271287,10.3,11.0,1.8885620632287057,2.6,2.5,1.2649110640673518,0.01082,0.0115,0.001919374898241613,0.9903270198958616,0.9906850459482038,0.0046522633189671906,0.96268115942029,0.960144927536232,0.006842616171118475,0.99
0.3,0.30000000000000004,5.851389114294502e-17,random_sampling,2.0,2.0,0.0,1.6568599999999998,1.6626,0.019123934973976714,0.9822580098719186,0.98348623853211,0.004043201666717132,7.5,8.0,1.4337208778404378,2.2,2.0,1.5491933384829668,0.007940000000000001,0.0082,0.0014968114258130324,0.9918991070826302,0.9925788241773372,0.005666238601444845,0.9728260869565216,0.9710144927536232,0.005194640861740739,0.99
0.4,0.4,5.851389114294502e-17,random_sampling,2.0,2.0,0.0,1.77882,1.7746,0.028194317788440205,0.9786941745828059,0.9789192458917232,0.005349144057991325,9.4,9.0,2.8362729848243533,2.2,2.0,1.9888578520235063,0.00984,0.0092,0.002730567706540162,0.9918856204966416,0.992537209528981,0.007212019911997372,0.9659420289855072,0.967391304347826,0.01027635139429113,0.99
0.5,0.5,0.0,random_sampling,2.0,2.0,0.0,1.88632,1.8857,0.011666171418059795,0.9815057484240208,0.9818181818181816,0.005936585970726575,7.6,6.5,3.2386554137309647,2.5,2.0,1.4337208778404378,0.008100000000000001,0.006999999999999999,0.003175251521095962,0.9908104013873232,0.9925916779849364,0.005200986951520258,0.9724637681159422,0.9764492753623188,0.011734258745402059,0.99
0.6,0.6000000000000001,1.1702778228589004e-16,random_sampling,2.0,2.0,0.0,1.9827799999999995,1.9876,0.019053946806078987,0.9804992700808841,0.9835432207694984,0.010516815350551508,7.2,5.5,4.1311822359545785,3.5,2.0,4.8362060428489695,0.007899999999999999,0.0074,0.004088194385463262,0.9874479335751932,0.992451862823288,0.016691754373779327,0.9739130434782608,0.980072463768116,0.014968051579545585,0.99
0.7000000000000001,0.7000000000000001,0.0,random_sampling,2.0,2.0,0.0,2.0,2.0,0.0,0.5906678195577395,0.5735268701453253,0.05456145054359908,71.1,90.0,47.689854499906176,205.6,191.0,51.79918489277178,0.11222,0.1291,0.03818172337650568,0.5004481617038583,0.5073756581523867,0.02246914915126328,0.7423913043478261,0.6739130434782609,0.17278932789821086,0.99
0.7999999999999999,0.8,1.1702778228589004e-16,random_sampling,2.0,2.0,0.0,2.0,2.0,0.0,0.4253609022139287,0.4227498161678427,0.022106140819839668,92.2,109.0,46.47771269950553,397.3,348.0,121.44138961289562,0.17165999999999998,0.1783,0.022430742792476185,0.31851594889410995,0.3228226200815993,0.01046619775425736,0.6659420289855074,0.605072463768116,0.16839750978081716,0.99
0.9000000000000001,0.9,1.1702778228589004e-16,random_sampling,2.0,2.0,0.0,2.0,2.0,0.0,0.29832599787654795,0.2979182759306748,0.038970591598365016,49.3,49.0,47.95843107432843,1002.6,1001.5,80.83756002695226,0.24982,0.2508,0.03255265136837722,0.1825821455910797,0.1823233612331151,0.02052966718135584,0.821376811594203,0.822463768115942,0.17376243142872622,0.99
1.0,1.0,0.0,random_sampling,2.0,2.0,0.0,1.9920000000000004,1.992,4.681111291435602e-16,0.7147369262519074,0.7249016958722347,0.04681700409762137,100.3,95.5,22.983327290306192,38.0,37.5,14.007934259633794,0.1079,0.1038,0.02054355806032095,0.8281724299986737,0.8243701550387597,0.04413390499924354,0.6365942028985507,0.6539855072463767,0.0832729249648775,0.99
