AL_switch_point_mean,AL_switch_point_median,AL_switch_point_std,active_learning_strategy,budget_per_item_mean,budget_per_item_median,budget_per_item_std,budget_spent_per_item_mean,budget_spent_per_item_median,budget_spent_per_item_std,f1_mean,f1_median,f1_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,screening_out_threshold
0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.3844785495077824,0.3862089375554898,0.015109090534052953,13.8,13.5,2.2997584414213783,118.0,118.5,2.788866755113585,0.187,0.1855,0.010055402085998906,0.25865392196584586,0.2584639854578505,0.008901937893269686,0.749090909090909,0.7545454545454546,0.04181378984402508,0.99
0.1,0.1,1.4628472785736255e-17,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.10449791868827632,0.10325205474459204,0.0044012374706651255,3.7,3.0,2.4060109910158123,877.3,900.0,63.47186603352526,0.8958,0.9125,0.054578791159611104,0.055364392825785216,0.05485579593852232,0.0025028564657494264,0.9327272727272728,0.9454545454545454,0.04374565438210564,0.99
0.2,0.2,2.925694557147251e-17,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.10710636798544357,0.10243096324444126,0.01115406655410086,3.8,3.5,1.8135294011647258,860.1,915.0,109.90748634899971,0.8790999999999999,0.9285,0.10277748348306212,0.056881743218168926,0.05415096468219617,0.0064522090509307245,0.9309090909090908,0.9363636363636364,0.03297326183935866,0.99
0.3,0.30000000000000004,5.851389114294502e-17,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.10492094421793166,0.10509994269727307,0.01192518764478046,5.2,3.0,7.728734264634367,842.0,858.0,98.70157040290695,0.868,0.8705,0.07379250187744911,0.05572707752039774,0.055646543035678286,0.006268155903444526,0.9054545454545456,0.9454545454545454,0.14052244117517032,0.99
0.4,0.4,5.851389114294502e-17,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.15307691468834705,0.1444835355971064,0.02354409674111814,11.0,11.5,2.494438257849294,488.2,508.0,91.95143645787523,0.5431999999999999,0.5654999999999999,0.08627836087661582,0.0849391828729084,0.07956770009193878,0.014896836320744204,0.8,0.7909090909090909,0.045353422869987135,0.99
0.5,0.5,0.0,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.13427439294067284,0.14841641114343368,0.03941361536763847,17.7,12.5,14.636711834743943,439.6,459.5,122.63514087641347,0.5281,0.5265,0.06559547748638367,0.07498787616757842,0.08189256158081197,0.020876447332033685,0.6781818181818181,0.7727272727272727,0.2661220333589808,0.99
0.6,0.6000000000000001,1.1702778228589004e-16,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.1406429752989193,0.1495363987781472,0.04100242072352448,16.7,10.5,14.862705002791385,428.4,465.5,112.6323419113908,0.5119,0.503,0.05650850476796487,0.07868667815914568,0.08220541141101889,0.021719981691814126,0.6963636363636363,0.8090909090909091,0.2702310000507524,0.99
0.7000000000000001,0.7000000000000001,0.0,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.14841552259792298,0.14816803332031758,0.007559223285939277,9.8,9.5,1.6193277068654823,509.8,512.5,26.569824153643843,0.5588000000000001,0.562,0.026288146885367663,0.08159061379657281,0.08146656873803215,0.004452071520113192,0.8218181818181817,0.8272727272727273,0.02944232194300873,0.99
0.7999999999999999,0.8,1.1702778228589004e-16,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.13090299732484506,0.14365573167415746,0.021461451232899654,16.7,11.0,9.638464608017193,483.8,501.0,49.44536828100732,0.5673,0.5685,0.012824022596500482,0.07231548428091285,0.07891375138363323,0.011170773095453128,0.6963636363636363,0.8,0.17524481105485806,0.99
0.9000000000000001,0.9,1.1702778228589004e-16,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.13395600575713126,0.1415350223546945,0.018115437517781826,16.4,12.0,8.221921916437786,477.4,485.5,47.18333038973264,0.5594000000000001,0.5605,0.019777652933438656,0.07411201694062784,0.07749314905278208,0.009451745572536484,0.7018181818181819,0.7818181818181819,0.14948948938977796,0.99
1.0,1.0,0.0,random_sampling,1.0,1.0,0.0,0.9600000000000002,0.96,2.340555645717801e-16,0.4701222420299906,0.4680460974332111,0.04572447691202619,34.8,35.0,2.043961295567452,10.8,9.0,4.1041983924323695,0.1848,0.185,0.011631375193367677,0.6596162680033648,0.6785714285714286,0.09033692217340883,0.3672727272727273,0.3636363636363637,0.03716293264668094,0.99
0.0,0.0,0.0,,2.0,2.0,0.0,1.2284000000000002,1.23,0.005316640543300507,0.7567602686761085,0.7628865979381443,0.02684865665643264,18.4,18.0,1.6465452046971292,5.1,5.0,0.8755950357709131,0.0971,0.095,0.00890006242175363,0.8774507738432865,0.8809523809523809,0.02265257981945401,0.6654545454545455,0.6727272727272727,0.029937185539947814,0.99
0.1,0.1,1.4628472785736255e-17,random_sampling,2.0,2.0,0.0,1.9521,2.0,0.07463459132481545,0.5540886925045092,0.5498749936221237,0.08496012166143442,12.3,11.5,3.1287200080686173,58.8,51.5,20.51990903163722,0.1203,0.1275,0.028786763933755694,0.4359752259767872,0.4457282913165266,0.09351802346594452,0.7763636363636365,0.7909090909090909,0.05688581832852031,0.99
