AL_switch_point_mean,AL_switch_point_median,AL_switch_point_std,active_learning_strategy,budget_per_item_mean,budget_per_item_median,budget_per_item_std,budget_spent_per_item_mean,budget_spent_per_item_median,budget_spent_per_item_std,f1_mean,f1_median,f1_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,screening_out_threshold
0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.4325407916114784,0.4327475919395125,0.0060022119890331994,14.1,15.0,4.254409477236529,673.1,672.0,10.397114984456023,0.14872,0.1483,0.0043738617566935825,0.2801211350269157,0.2808435949123339,0.0040522708890216586,0.9489130434782608,0.9456521739130436,0.015414527091436715,0.99
0.1,0.1,1.4628472785736255e-17,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.26258762270578434,0.255698428649735,0.05880188945558629,6.0,6.0,2.98142396999972,1608.8,1549.0,514.095494804008,0.32776,0.3183,0.10110341460328848,0.1529575238953705,0.1472776613297223,0.04018780684167775,0.9782608695652174,0.9782608695652174,0.010802260760868545,0.99
0.2,0.2,2.925694557147251e-17,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.19978887672819104,0.20926302106703,0.07158625186120379,32.6,6.5,82.81331079267659,1827.3,1844.0,594.194702470869,0.39806,0.3883,0.07730223800123771,0.1132978501455392,0.11724850189375195,0.04085257355610925,0.8818840579710144,0.9764492753623188,0.3000482275096977,0.99
0.3,0.30000000000000004,5.851389114294502e-17,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.1850172821961868,0.2208083776858273,0.0946876538788666,60.8,10.5,109.05941296172264,1685.7,1700.5,469.8141594763236,0.39794,0.3853,0.07707722246047936,0.10533684633924968,0.12450811524157195,0.05415614733257803,0.7797101449275362,0.9619565217391304,0.3951428005859517,0.99
0.4,0.4,5.851389114294502e-17,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.20582988563497195,0.2032952178758706,0.009464846306685063,10.6,11.5,2.9135697844549537,2042.5,2039.5,125.03177373949569,0.4191,0.4219,0.023802567555249624,0.11528424591708684,0.11383762026310625,0.005997615130000589,0.9615942028985506,0.9583333333333334,0.010556412262517948,0.99
0.5,0.5,0.0,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.2002868544749338,0.19980738912390586,0.0046472915592273845,12.2,10.5,3.705851229249945,2095.9,2105.5,76.5904693809876,0.43138,0.4329,0.013237472064811571,0.1118760781710942,0.1115310793274044,0.002960471037155463,0.9557971014492754,0.9619565217391304,0.01342699720742733,0.99
0.6,0.6000000000000001,1.1702778228589004e-16,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.16470366281970575,0.17468301685579554,0.037020914620543126,27.4,8.0,60.69999084751899,2463.4,2482.5,130.98362917216454,0.5200800000000001,0.5118,0.04326427317467997,0.09065807234805562,0.0960098526944598,0.020180356877147438,0.9007246376811594,0.9710144927536232,0.21992750307072093,0.99
0.7000000000000001,0.7000000000000001,0.0,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.16011806159446818,0.16017686609321685,0.0022194550357016603,5.5,4.5,3.2744804507314167,2832.6,2842.5,44.03332071662701,0.57202,0.573,0.008252380128046572,0.08718191897089733,0.08718683548898729,0.0012744528042373474,0.980072463768116,0.9836956521739132,0.011864059604099315,0.99
0.7999999999999999,0.8,1.1702778228589004e-16,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.15128316019142451,0.15144580489510195,0.0020736533083273363,4.5,5.0,2.1213203435596424,3042.3,3035.5,48.421872927198685,0.6129600000000001,0.6116,0.009435064623225657,0.08194379804147338,0.0820384597052931,0.0012006976192281047,0.9836956521739132,0.9818840579710144,0.007685943273766803,0.99
0.9000000000000001,0.9,1.1702778228589004e-16,random_sampling,1.0,1.0,0.0,1.0,1.0,0.0,0.13740656894540096,0.13747956134639294,0.0010530527094549,2.9,3.0,0.9944289260117531,3426.2,3422.5,36.31283825621762,0.68814,0.6875,0.006733696359850707,0.07382993083193283,0.0738736422616327,0.0006132054395845272,0.9894927536231884,0.9891304347826086,0.0036030033551150225,0.99
1.0,1.0,0.0,random_sampling,1.0,1.0,0.0,0.9840000000000001,0.9840000000000001,0.0,0.2360432754349525,0.23493941955480416,0.09260188220874192,236.0,237.5,18.408935028645434,12.9,9.5,11.249197502241858,0.23858,0.2399,0.016337944927206863,0.8004881277561688,0.8182382133995036,0.09594778636102737,0.14492753623188406,0.1394927536231884,0.06669903995886027,0.99
0.0,0.0,0.0,,2.0,2.0,0.0,2.0,2.0,0.0,0.7020604411860967,0.70388034580936,0.005805694594368765,16.9,17.0,3.2128215360057317,203.0,203.5,3.1972210155418126,0.0575,0.0575,0.0031372316175606514,0.5607073502777146,0.5625657732185181,0.0043875870266685355,0.9387681159420288,0.9384057971014492,0.011640657739151208,0.99
0.1,0.1,1.4628472785736255e-17,random_sampling,2.0,2.0,0.0,1.9995,2.0,0.001581138830084156,0.7347047649820315,0.7227436105978433,0.03941951047064764,14.7,13.5,7.645623294117724,175.5,183.5,35.16074199697409,0.0498,0.0502,0.009742005269279352,0.601995188438314,0.5838359879781764,0.05332755324386646,0.9467391304347824,0.9510869565217392,0.027701533674339585,0.99
0.2,0.2,2.925694557147251e-17,random_sampling,2.0,2.0,0.0,1.9999799999999999,2.0,6.324555320336062e-05,0.7255817916786471,0.7270506627121611,0.015473328280364169,10.5,9.5,4.006938426723769,190.5,190.0,12.782366325876007,0.0486,0.0486,0.005106858133921482,0.5826098123965181,0.5828044826915135,0.017271764661958545,0.9619565217391304,0.9655797101449276,0.014517892850448454,0.99
0.3,0.30000000000000004,5.851389114294502e-17,random_sampling,2.0,2.0,0.0,2.0,2.0,0.0,0.7159305661758483,0.7178159937990201,0.014902143714454828,15.2,13.0,7.09929573971954,191.8,190.0,11.773793875477107,0.05356,0.0507,0.0068739766915196605,0.5764960779201254,0.5771883417865897,0.014946895400907769,0.9449275362318842,0.9528985507246376,0.025722086013476583,0.99
0.4,0.4,5.851389114294502e-17,random_sampling,2.0,2.0,0.0,2.0,2.0,0.0,0.7000566090361826,0.7038822965021941,0.017229125254073954,11.0,11.0,2.160246899469287,216.5,208.5,19.420779249728028,0.0543,0.0535,0.0040301640440833465,0.5511341432954342,0.557316083663902,0.02115240815184601,0.9601449275362318,0.960144927536232,0.007826981519816253,0.99
