num_items_queried,training_size_mean,proportion_positives_mean,precision_mean,recall_mean,f1_mean,training_size_median,precision_median,recall_median,f1_median,training_size_std,precision_std,recall_std,f1_std,sampling_strategy
510.0,330.4,0.44233606153577565,0.5980216389749262,0.40617687978245753,0.47912452965400787,380.0,0.7274225444957152,0.4821428571428571,0.5855234370726905,160.77327030462632,0.3263712151016456,0.22105112960170165,0.2555393637333103,uncertainty_sampling
560.0,372.8,0.4457664044274874,0.6660775721207551,0.4169164611395687,0.5003240040689542,430.0,0.747021962105761,0.4900793650793651,0.5985721934677851,175.82933644746416,0.24545735432267768,0.20746084302293813,0.23351371600895668,uncertainty_sampling
610.0,417.8,0.4481602429872654,0.673685711035286,0.4332242458736483,0.5067175615908996,480.0,0.7583382613837966,0.5158730158730158,0.6161440870722625,186.36094011353345,0.26344890787244973,0.2030280545445232,0.21964411992430086,uncertainty_sampling
660.0,463.1,0.460764530780275,0.684274511078068,0.4499525706697022,0.5362235155715164,530.0,0.75048552259887,0.5218253968253969,0.6188562031792435,196.90575862015254,0.2462020326518277,0.18145566734888982,0.19998026313576606,uncertainty_sampling
710.0,508.4,0.4620664565128109,0.6981679802570192,0.4630968190729147,0.5515928133717765,580.0,0.7634126984126983,0.5317460317460317,0.6309469598404025,207.9787382295497,0.25063100719141196,0.18463475497970747,0.20423138861068776,uncertainty_sampling
760.0,557.0,0.4570344516121378,0.7324756980358912,0.5238253335862898,0.593272732540221,630.0,0.7887466307277629,0.5416666666666667,0.6207507820646506,211.36697944570244,0.1813925551958193,0.07665675207549762,0.10403169576595754,uncertainty_sampling
810.0,604.7,0.4568574498817325,0.7856576417343599,0.5008837665212168,0.5868952117474941,680.0,0.7774347521457348,0.5515873015873016,0.6463286004056795,217.01461804321949,0.09494429437784654,0.15909344440799764,0.1574447730005077,uncertainty_sampling
860.0,654.7,0.4638621051200961,0.7885150261555829,0.51393948017454,0.6131797759320116,730.0,0.7929003221109296,0.5307895402516916,0.6531417452477173,217.01461804321949,0.0715600047939414,0.114754341843222,0.09787175865285838,uncertainty_sampling
910.0,704.7,0.47141838095246136,0.7183215728785024,0.5694997786631253,0.5880278642937763,780.0,0.789487663794121,0.5654761904761905,0.6528374270134634,217.01461804321949,0.24318567881075503,0.10458606322596856,0.1763545407928733,uncertainty_sampling
960.0,754.7,0.469508313471088,0.7743660544502271,0.5425156516789984,0.6334053906733559,830.0,0.7836793347843072,0.5407101751723266,0.6604253911625901,217.01461804321949,0.10635758698945834,0.06458769710145208,0.06039201326035675,uncertainty_sampling
1010.0,804.7,0.4688287577146009,0.7964137634500031,0.5401552520078416,0.6398895903097582,880.0,0.7901482784619251,0.5535714285714286,0.6588291051017564,217.01461804321949,0.06483182353717787,0.07957869852333573,0.0616718242990024,uncertainty_sampling
1060.0,854.7,0.46836220455425587,0.7939146673842207,0.5425282995004111,0.6406187629657255,930.0,0.7767433987813135,0.5626146208815531,0.6672123858032177,217.01461804321949,0.07200516396298168,0.07656084850255158,0.05930359030117009,uncertainty_sampling
1110.0,904.7,0.4669444935791926,0.7994679167365647,0.5373727312970342,0.637948706610681,980.0,0.7767765567765568,0.5626225257699361,0.6656168876904192,217.01461804321949,0.0830549874479161,0.08088700047795826,0.06484818693805071,uncertainty_sampling
1160.0,954.7,0.4673167481033114,0.795822025405358,0.5437187756908872,0.6419357721750416,1030.0,0.7756490480628412,0.5546464933915133,0.6663832409822126,217.01461804321949,0.07391298643785237,0.07574459705543461,0.06029499398733469,uncertainty_sampling
1210.0,1004.7,0.4652658321998625,0.801041787657622,0.5504679693922722,0.6479618585689954,1080.0,0.7958484299516908,0.5546543982798963,0.6667574257425742,217.01461804321949,0.07975846225320916,0.07546709490266071,0.05896843137299011,uncertainty_sampling
1260.0,1054.7,0.4650533854098147,0.794297772797267,0.5619885537216215,0.6536838875645221,1130.0,0.7757401852093387,0.5753968253968254,0.6774016180975572,217.01461804321949,0.07380248043462344,0.07587241885621236,0.05699405513935119,uncertainty_sampling
1310.0,1104.7,0.46381211913830356,0.8064363748808256,0.5691345728198318,0.6630720295678852,1180.0,0.7928438965855786,0.5734126984126984,0.6882950622147044,217.01461804321949,0.06972145044130952,0.07367472696337268,0.054258123603295204,uncertainty_sampling
1360.0,1154.7,0.4632169653240797,0.8069941852308504,0.5655615632707265,0.660945835657758,1230.0,0.8049019607843138,0.5734126984126984,0.6804732349756047,217.01461804321949,0.0701044584272711,0.07128183343158659,0.05175683420146927,uncertainty_sampling
1410.0,1204.7,0.4615294244096753,0.8085958576888667,0.5747027761968002,0.6681519768856313,1280.0,0.8072139303482587,0.5924397647505217,0.6930695945160916,217.01461804321949,0.06881663347266352,0.0703275159229668,0.05344089382743792,uncertainty_sampling
1460.0,1254.7,0.4584767133577783,0.815163683616434,0.569129829886802,0.665984012620532,1330.0,0.8102873563218391,0.5912698412698413,0.6822313061251115,217.01461804321949,0.07036887110819856,0.07104757682105552,0.051896695360787136,uncertainty_sampling
1510.0,1304.7,0.4573121622595478,0.8104155847821264,0.5651663188515779,0.6616536038527913,1380.0,0.8082943024841407,0.5714285714285714,0.6781162775602052,217.01461804321949,0.0769701368647856,0.06910641261154682,0.05205051027507368,uncertainty_sampling
1560.0,1354.7,0.45257878758465553,0.8154490930754255,0.5715202681338141,0.6679785091386027,1430.0,0.8134273192882412,0.5932539682539683,0.6923114080214084,217.01461804321949,0.07064125768001636,0.07291366197149833,0.05493163422996148,uncertainty_sampling
1610.0,1404.7,0.4509781006936492,0.811287207551991,0.5766805792702208,0.6703875593266122,1480.0,0.8165884194053208,0.5972222222222222,0.6928326914848096,217.01461804321949,0.07166229272798968,0.07576855259638024,0.06047696433355906,uncertainty_sampling
1660.0,1454.7,0.4485127289050602,0.8105013281013764,0.577871055460697,0.6705541020279495,1530.0,0.8064420803782506,0.5972222222222222,0.6938256658595642,217.01461804321949,0.07879244365246317,0.07526065486554777,0.060018441806276523,uncertainty_sampling
1710.0,1504.7,0.4456440727046832,0.8153427821951066,0.5806440903054451,0.6740195070104413,1580.0,0.8063380281690141,0.5992063492063493,0.6977256293959113,217.01461804321949,0.07975526540746826,0.07649747507375657,0.060723269671044286,uncertainty_sampling
1760.0,1554.7,0.44221002061560244,0.8207996762435608,0.5798504395117942,0.6753568624009683,1630.0,0.8264104316735896,0.5972222222222222,0.6979814683570884,217.01461804321949,0.07956073980127937,0.07464708315220227,0.060528233490051965,uncertainty_sampling
1810.0,1604.7,0.43863374319767007,0.819560586318665,0.5818440523619807,0.6765312524281033,1680.0,0.8151010233534506,0.5983842408145197,0.6986899563318777,217.01461804321949,0.07424678798475658,0.07357046499967859,0.05795390334371501,uncertainty_sampling
1860.0,1654.7,0.43515245428481064,0.8233798403142838,0.5742885600455322,0.6723263352373343,1730.0,0.8184206980191349,0.5833333333333333,0.6940051723406961,217.01461804321949,0.07301625015911728,0.07289010376849822,0.05514382466342781,uncertainty_sampling
1910.0,1704.7,0.43351291588464697,0.8183371037265823,0.5754853601467148,0.6713132237723104,1780.0,0.8059479366360609,0.5892857142857142,0.6928964568283453,217.01461804321949,0.07662267249992123,0.07275169368747919,0.05575336383652978,uncertainty_sampling
1960.0,1754.7,0.4298245834008226,0.8193412226271081,0.5758806045658635,0.6722491946428621,1830.0,0.8220283354302281,0.5912698412698413,0.6936966334910534,217.01461804321949,0.0753945801952804,0.07368091848495614,0.05775403657893976,uncertainty_sampling
2010.0,1804.7,0.4264564724552917,0.8211116544651003,0.5790583696958199,0.6751629248660765,1880.0,0.8200042767026623,0.5932539682539683,0.6930934652736761,217.01461804321949,0.07551119512913569,0.06893880837781699,0.05347213731223273,uncertainty_sampling
2060.0,1854.7,0.4231001231617661,0.8205186183236777,0.5794551950926454,0.6748517310618934,1930.0,0.8250891265597148,0.5992063492063493,0.6925238600212089,217.01461804321949,0.07735420350938657,0.07387276578504991,0.05761917013146404,uncertainty_sampling
2110.0,1904.7,0.418877958306873,0.8211497644528493,0.57905362676279,0.6753773869884957,1980.0,0.8222797927461141,0.5992063492063492,0.6908354981621412,217.01461804321949,0.07519491358598512,0.07141124204514657,0.05623597720849335,uncertainty_sampling
2160.0,1954.7,0.41602838190578906,0.8232951283657555,0.576675836337191,0.6738997422428332,2030.0,0.817279792746114,0.5932539682539683,0.6952905636993861,217.01461804321949,0.07950005994137706,0.072910629506452,0.05647590084825498,uncertainty_sampling
2210.0,2004.7,0.4125628788009549,0.8181264219571934,0.5782583949914628,0.6732960604536037,2080.0,0.8164659685863874,0.5972222222222222,0.6881454274459704,217.01461804321949,0.07866044228265237,0.07256093582613994,0.05582155840338178,uncertainty_sampling
2260.0,2054.7,0.4077944898383469,0.8167984168094714,0.5798472775564409,0.67372339728598,2130.0,0.8193386162755257,0.6011904761904763,0.6870833706991899,217.01461804321949,0.08046685477757833,0.07862176649826078,0.06265315028763527,uncertainty_sampling
2310.0,2104.7,0.40383185857061143,0.8196285442793206,0.5798520204894707,0.6744583540254122,2180.0,0.8216911764705882,0.5972222222222222,0.6940237651444547,217.01461804321949,0.0831943028077666,0.07728952559987784,0.060691930427687744,uncertainty_sampling
2360.0,2154.7,0.40009507157233914,0.8181500489684217,0.5790567887181434,0.6736444367774219,2230.0,0.8210949662688116,0.5912698412698413,0.6935036945812809,217.01461804321949,0.08180020235358294,0.07542172174925157,0.059883596193856414,uncertainty_sampling
2410.0,2204.7,0.3959072061616237,0.8190395952789997,0.5806488332384747,0.6754426281777912,2280.0,0.821145213487838,0.5952380952380952,0.6923401472480644,217.01461804321949,0.08649647349286954,0.0727137869605836,0.06031944002666121,uncertainty_sampling
2460.0,2254.7,0.39256290364888613,0.8198103826993298,0.5806472522607982,0.6753815581672653,2330.0,0.8216845878136201,0.5932539682539683,0.6933749469333297,217.01461804321949,0.08686452220832028,0.0726921739779404,0.058523825685042725,uncertainty_sampling
2510.0,2304.7,0.3881024481342846,0.8199125409095256,0.578659963321318,0.6742963891853152,2380.0,0.823132123258759,0.5912698412698413,0.6932239525398591,217.01461804321949,0.08536223781548499,0.0724613335784828,0.05984717531362647,uncertainty_sampling
10,10,0.5,0.07425937383104639,0.4925915386074749,0.11816218538052332,10,0.07604217137023371,0.5654761904761905,0.12923609796041002,0.0,0.029740450769861055,0.1920481555645693,0.026062666843410465,random_sampling
60,25,0.31999999999999995,0.21119683808213185,0.3169986719787516,0.24175298591014993,25,0.23408239700374533,0.3358628976158856,0.2617054949771322,0.0,0.09050939955213208,0.16784219403256506,0.10309557323042551,random_sampling
110,34,0.32352941176470595,0.2338036031709036,0.1365774995257067,0.13370293003769926,34,0.21881606765327696,0.10533263770315562,0.15549403399803857,0.0,0.1521199076412335,0.13007471963950792,0.07652784159073209,random_sampling
160,43,0.3255813953488373,0.2892518306323591,0.37611458926199964,0.3206931159045041,43,0.2749229003801191,0.3876873458546765,0.31827292875301477,0.0,0.09665116718052832,0.050428940375781044,0.06945325785761003,random_sampling
210,52,0.326923076923077,0.31562085435092446,0.4233415544172517,0.35005165908274205,52,0.3137928898798464,0.41035856573705176,0.35594416181305577,0.0,0.09319781644736745,0.08456864179494078,0.05980175850512614,random_sampling
260,61,0.32786885245901637,0.3633250710931652,0.40714127616518053,0.3666999364531978,61,0.36449755029709163,0.41559950673496493,0.37287272344087535,0.0,0.09457063893310799,0.10533130281166937,0.060212684706977875,random_sampling
310,70,0.3285714285714286,0.4226042322016249,0.35982103332700943,0.3752040619247251,70,0.46234034868831464,0.3598542338582179,0.37385812680774916,0.0,0.12785156777079904,0.07820784955717637,0.06887624613561741,random_sampling
360,79,0.3291139240506329,0.4128012542576185,0.3816622399291722,0.3803605272643377,79,0.41759813466022455,0.37175109087459685,0.3717105263157894,0.0,0.12035187015974559,0.08868104244155475,0.06992028658075257,random_sampling
410,88,0.32954545454545453,0.34949872479263416,0.417809713526845,0.36913531753230544,88,0.373584142394822,0.42538575855308924,0.3651496763754045,0.0,0.0808992809356064,0.08217421519368834,0.05584852317245515,random_sampling
460,97,0.3298969072164949,0.32875622554969053,0.44602067918800986,0.3664605388769612,97,0.3327702941467483,0.4353933472459369,0.3593150377823787,0.0,0.06804701929294776,0.10137520190291438,0.054090177919061164,random_sampling
510,106,0.33018867924528295,0.32254935706112825,0.47060488205906525,0.36776769226214484,106,0.3427860696517413,0.4452823626130399,0.37255329867922815,0.0,0.08935453797964338,0.09882481324556239,0.06269047447652856,random_sampling
560,115,0.3304347826086956,0.32170700205047337,0.4972238031998989,0.3798294322076929,115,0.32935281322378096,0.4691630304180105,0.38204585411359476,0.0,0.08856157425809912,0.07838394534739387,0.06889656578930288,random_sampling
610,124,0.33064516129032256,0.33674688588331436,0.5035904003035478,0.3933422785687979,124,0.3352894166000685,0.4989802693985961,0.4078844932494725,0.0,0.0851199053367133,0.0912346538615714,0.07141455727414293,random_sampling
660,133,0.33082706766917286,0.33335430867904936,0.5023904382470121,0.39095277910403115,133,0.3401069476226799,0.49101214190855624,0.4040060586255012,0.0,0.08587389196348269,0.08240194468441082,0.06983107570535473,random_sampling
710,142,0.3309859154929578,0.3472359120030752,0.5242458736482641,0.41034654995264563,142,0.36171780839766765,0.5198412698412699,0.42523272141036983,0.0,0.08560213914567333,0.06648555883971505,0.07374268544804567,random_sampling
760,151,0.3311258278145695,0.3604196245366481,0.5429140580535003,0.4248816417845512,151,0.36837822671156006,0.5476190476190477,0.4521604938271605,0.0,0.0940657022784827,0.0756170768772449,0.08252496740763007,random_sampling
810,160,0.33124999999999993,0.38170046214513065,0.5373711503193574,0.4380528544679624,160,0.4080624494200162,0.5357142857142857,0.4711768740372615,0.0,0.10345510086610459,0.06806294160750541,0.08793301597979691,random_sampling
860,169,0.3313609467455621,0.38992041218156925,0.5036172769240499,0.4317491581258233,169,0.4321941254416961,0.5168769366976538,0.460415321417286,0.0,0.10319196970216844,0.07032070691977925,0.08807421429754056,random_sampling
910,178,0.3314606741573033,0.3574662160272963,0.5127300322519447,0.41234088359748533,178,0.36636322534061233,0.5158730158730158,0.43630862844079576,0.0,0.09918067297404705,0.0767795108574968,0.08709649818484322,random_sampling
960,187,0.3315508021390374,0.34783884554146793,0.5254331878833872,0.40808881508270867,187,0.3499755479482506,0.5257936507936508,0.42001649917504125,0.0,0.0916271916912165,0.08018672817832058,0.08068398508417284,random_sampling
1010,196,0.3316326530612245,0.35224056364687556,0.5254142161512679,0.40970602849013715,196,0.3578151764302844,0.5277777777777778,0.4355666878724882,0.0,0.08946760307728222,0.08235027034710304,0.07231676627292949,random_sampling
1060,205,0.3317073170731707,0.36099135066856713,0.5178666287232024,0.4112004881250565,205,0.3797371185390686,0.5198412698412699,0.425879917184265,0.0,0.0962160687342234,0.08573188821172574,0.07235311456729022,random_sampling
1110,214,0.33177570093457937,0.3482835507724195,0.5242000252956428,0.404989208417666,214,0.3652221434479499,0.5308843989122873,0.42923265155362667,0.0,0.0906666096407735,0.09069409807730468,0.07228150940662705,random_sampling
1160,223,0.33183856502242154,0.3475748392276833,0.5250079048883831,0.4070393720264006,223,0.3738703292067561,0.5229557958641624,0.4215609120239283,0.0,0.08704309988773211,0.08312354508362736,0.07099355318238754,random_sampling
1210,232,0.33189655172413796,0.3600297266943465,0.5115126794409663,0.41189518219205723,232,0.3893622686726135,0.5119047619047619,0.43010474037032187,0.0,0.08543583577832808,0.08147006034573578,0.06816768739701448,random_sampling
1260,241,0.3319502074688797,0.3701589158436803,0.5103142983621071,0.41800070807975953,241,0.41142679900744417,0.5090352874217416,0.4416907125739717,0.0,0.09109277273680581,0.08150031850414292,0.07186773158628158,random_sampling
1310,250,0.33199999999999996,0.3745242198716201,0.5242079301840258,0.42525078893992135,250,0.38217780026990555,0.5269003351672674,0.44798521631735144,0.0,0.0952995689399362,0.07523984764150714,0.07244410218319856,random_sampling
1360,259,0.332046332046332,0.37457840347518384,0.5277730348447479,0.4260970039263787,259,0.3788961038961039,0.5308606842471384,0.44779677431370357,0.0,0.09837742863562028,0.07244157297413277,0.07484451990390789,random_sampling
1410,268,0.33208955223880604,0.36562218055151907,0.540087269967748,0.4233637269695273,268,0.3556755092418863,0.5388130019604123,0.4218570755087609,0.0,0.10134876954090503,0.07638583632977411,0.07395580980821807,random_sampling
1460,277,0.3321299638989169,0.36086041792556706,0.5432650350977044,0.42138498918458217,277,0.3448239700374532,0.5388130019604123,0.4290855461955869,0.0,0.10323892485446583,0.07452488192340864,0.07648075862589288,random_sampling
1510,286,0.33216783216783213,0.38036468773406074,0.5440634288243851,0.4362249953520071,286,0.3657253206718163,0.5507493834187062,0.45364716785694814,0.0,0.10316711635600775,0.07492276300719611,0.07672751093436768,random_sampling
1560,295,0.3322033898305085,0.3792027070059275,0.541672990577373,0.43508285436374516,295,0.3807916071959021,0.5487415417694302,0.4591194968553459,0.0,0.0937448447621629,0.08292381168862012,0.07187298034063093,random_sampling
1610,304,0.3322368421052632,0.3861227336464132,0.534541200278252,0.437343962474511,304,0.3975803048925905,0.5436507936507937,0.46106448633031316,0.0,0.09888435250974167,0.08121098614002013,0.07659314387854249,random_sampling
1660,313,0.3322683706070287,0.38702159802148306,0.539696768481629,0.4395075447324658,313,0.40082008308265293,0.5416666666666667,0.4467701014832162,0.0,0.1002661545512377,0.07655657794199694,0.07597075691568649,random_sampling
1710,322,0.33229813664596275,0.37852873801024667,0.5436602795168533,0.43441560592260514,322,0.3865112693153112,0.5408366533864541,0.44508862629246676,0.0,0.10207463405398037,0.08114201211853293,0.07877438943024655,random_sampling
1760,331,0.33232628398791547,0.38076803101705875,0.5396983494593056,0.4341823520674418,331,0.38976897689768975,0.5408287484980712,0.4445901691048534,0.0,0.10543543879556362,0.08060603344409768,0.08222318856822683,random_sampling
1810,340,0.33235294117647063,0.3885474438782172,0.5456475684563334,0.4413837264662786,340,0.39061207609594706,0.5428128754821981,0.45422308188265637,0.0,0.10852707133167427,0.07644951819669246,0.08331103251539447,random_sampling
1860,349,0.33237822349570206,0.3777384506329383,0.5531951558843989,0.4355206454334442,349,0.37718413845115706,0.5487652564345792,0.4464561155081296,0.0,0.10513323836733136,0.07984735439752925,0.07796880704515001,random_sampling
1910,358,0.33240223463687146,0.3686816677547298,0.5535904003035477,0.4287784208882492,358,0.37016140119332397,0.5467890343388351,0.43970911550820224,0.0,0.10141862241532833,0.08821512822196957,0.0769603987298536,random_sampling
1960,367,0.332425068119891,0.3737336002813953,0.5583554670208057,0.43484236771964646,367,0.3834844400882137,0.566638209068488,0.44533796183695584,0.0,0.10250291466306118,0.07811067261629426,0.07784714115134155,random_sampling
2010,376,0.33244680851063835,0.38053944164146325,0.5571634098526529,0.4388841293665429,376,0.3931547619047619,0.5566859545943211,0.448820535408408,0.0,0.10502470263019736,0.07406243855099019,0.0774460490215747,random_sampling
2060,385,0.3324675324675325,0.38635297163480314,0.5595522671219884,0.4441323572730676,385,0.4002100747619005,0.5535714285714286,0.46244439781244095,0.0,0.10438084170888076,0.0780955928378811,0.07886786156884223,random_sampling
2110,394,0.33248730964467,0.3853577019729865,0.5603490798709923,0.44479487162276027,394,0.41401563414718134,0.5567175741478531,0.4579191720865546,0.0,0.09634555727174898,0.08259928681627912,0.07682324290312299,random_sampling
2160,403,0.3325062034739453,0.3823322417584579,0.5806014039081767,0.44819784618437486,403,0.39231163380831546,0.5892857142857143,0.4553218929304627,0.0,0.10008086893836694,0.08074813962458514,0.07771877344997954,random_sampling
2210,412,0.33252427184466027,0.38470642291240253,0.5865616897489409,0.45136895629796736,412,0.3828968795651029,0.5873015873015873,0.45596288305944077,0.0,0.10423613375710827,0.07336880108536968,0.07865635285755676,random_sampling
2260,421,0.33254156769596205,0.37424510719815535,0.5889442231075697,0.4456347961304762,421,0.3807909730922976,0.5873015873015873,0.4481591828048521,0.0,0.09781216591228811,0.0772476961850985,0.07674836462775725,random_sampling
2310,430,0.3325581395348837,0.37868851954113747,0.5877553278947701,0.4481119020717076,430,0.37930587930587933,0.5932539682539683,0.44912872691139255,0.0,0.10106482010633841,0.07521260215365828,0.07746293383554811,random_sampling
2360,439,0.33257403189066054,0.38482549825511736,0.5921267311705558,0.4536784361970758,439,0.3902487562189055,0.5912698412698413,0.4531239647518717,0.0,0.10297234374200492,0.07751872949346707,0.07971597036620745,random_sampling
2410,448,0.33258928571428564,0.3785988646792869,0.585385442357554,0.44732253405803146,448,0.38630421332055964,0.5813492063492063,0.4413826913826914,0.0,0.10040275597162235,0.07933356371169958,0.07702843577324944,random_sampling
2460,457,0.3326039387308533,0.3784113330730427,0.5933282742047682,0.4498123749136094,457,0.3922957187015867,0.5992063492063492,0.44676518651759367,0.0,0.09683595239354195,0.08374281933779024,0.07687196254318866,random_sampling
2510,466,0.33261802575107297,0.3871519911444765,0.5834060583064568,0.4538801988515496,466,0.40508437577115086,0.5873015873015872,0.4581472516878062,0.0,0.09394581459878601,0.07790862475850002,0.0736376257150341,random_sampling
