AL_switch_point_mean,AL_switch_point_median,AL_switch_point_std,active_learning_strategy,budget_per_item_mean,budget_per_item_median,budget_per_item_std,budget_spent_per_item_mean,budget_spent_per_item_median,budget_spent_per_item_std,f_beta_mean,f_beta_median,f_beta_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,2.0,2.0,0.0,1.8334878331402087,1.8261877172653533,0.11581696764436247,0.8386240915353472,0.8403373455082088,0.05660485699180907,5.9,6.5,1.5951314818673865,18.7,5.0,43.34628011721421,0.055851680185399766,0.044611819235225954,0.044943911497931414,0.8119168257362677,0.8779761904761905,0.21189481912834743,0.8595238095238095,0.8452380952380952,0.03797932099684253
0.5,0.5,0.0,objective_aware_sampling,2.0,2.0,0.0,1.8208574739281578,1.753765932792584,0.11523474542423334,0.8223080569930878,0.8431885889681321,0.05215275418783779,6.0,6.0,1.699673171197595,26.5,7.0,49.27079369272542,0.06546929316338354,0.046349942062572425,0.04864060888681875,0.7434102228580033,0.8332387975042541,0.24344309053012195,0.8571428571428571,0.8571428571428571,0.040468408838037956
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,2.0,2.0,0.0,1.9609501738122828,1.9507531865585168,0.03345933121099986,0.789948818758458,0.8182924003707136,0.13248771107832774,8.8,7.5,5.865151319446072,8.4,5.5,8.289216555930428,0.060718424101969856,0.05040556199304751,0.03568661274605909,0.812423484911875,0.8708333333333333,0.12584559341328588,0.7904761904761904,0.8214285714285714,0.13964645998681124
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,2.0,2.0,0.0,2.0,2.0,0.0,0.7495055365950215,0.7841781874039939,0.09281654902373965,9.5,7.0,4.600724580614087,22.5,19.5,18.85176089623696,0.08111239860950174,0.06720741599073002,0.027246337718885127,0.6333778069627867,0.6208333333333333,0.1404168116442479,0.7738095238095237,0.8333333333333334,0.10954106144319253
0.0,0.0,0.0,,3.0,3.0,0.0,1.7256083429895714,1.7253765932792584,0.012224049714856682,0.8001245591196346,0.8098360655737704,0.035019577555217306,8.0,7.5,1.5634719199411433,12.9,13.5,1.9692073983655909,0.06129779837775203,0.05909617612977984,0.009884516820356747,0.7257327708971106,0.7217021276595745,0.03604404785450947,0.8095238095238095,0.8214285714285714,0.03722552190336055
0.09999999999999999,0.1,1.4628472785736255e-17,objective_aware_sampling,3.0,3.0,0.0,2.1717265353418314,2.178447276940904,0.11734842616209507,0.8017608282427009,0.7924679487179487,0.060742397665663514,5.2,5.0,1.7511900715418263,46.7,40.5,43.481924724852945,0.08424101969872537,0.0816917728852839,0.04586800430140183,0.536170245493609,0.4857142857142857,0.22246459676880934,0.8761904761904763,0.8809523809523809,0.04169500170337684
0.19999999999999998,0.2,2.925694557147251e-17,objective_aware_sampling,3.0,3.0,0.0,1.7631517960602547,1.7607184241019698,0.09223554362133361,0.8536896997304668,0.8480577136514983,0.03692276909818054,5.9,6.0,1.728840330651992,8.7,9.0,2.1628170930011112,0.04426419466975666,0.04577056778679027,0.00993495027625973,0.8075098625216987,0.8049359278595158,0.040909107879558586,0.8595238095238095,0.8571428571428571,0.04116286501552362
0.3,0.30000000000000004,5.851389114294502e-17,objective_aware_sampling,3.0,3.0,0.0,1.8508690614136731,1.7925840092699885,0.19423170594571662,0.8382001575712387,0.8382481182302184,0.054774721076140724,6.9,7.0,2.5144029554194818,5.5,5.0,1.509230856356236,0.046349942062572425,0.04577056778679027,0.014441806949277651,0.8652796653898959,0.8708425720620843,0.031309055208960206,0.8357142857142856,0.8333333333333333,0.05986673703379717
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,3.0,3.0,0.0,2.020393974507532,1.9663962920046352,0.12320960023355443,0.8437014482717865,0.8383341747751056,0.034559781953757356,6.6,7.0,1.6465452046971292,6.1,6.5,1.911950719959998,0.04530706836616454,0.04577056778679027,0.008949827227807603,0.8548565883709566,0.8472222222222222,0.03825000531483226,0.8428571428571427,0.8333333333333334,0.03920345725469355
0.5,0.5,0.0,objective_aware_sampling,3.0,3.0,0.0,2.1122827346465813,2.093279258400927,0.0500471176954014,0.8504203658516337,0.8551261869699893,0.0491754828300689,6.3,6.0,2.2135943621178655,6.0,6.0,1.4907119849998598,0.043453070683661645,0.04287369640787949,0.013338197489248365,0.8564086855020371,0.8620507399577166,0.0320197458716129,0.85,0.8571428571428571,0.052704627669472995
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,3.0,3.0,0.0,2.315643105446118,2.3128621089223635,0.02994467731566584,0.8480007072971917,0.8383245556664716,0.030110395369188074,6.5,7.0,1.35400640077266,5.1,4.5,1.852925614624973,0.043568945538818085,0.04577056778679027,0.008269709503946008,0.875831256434221,0.8834459459459459,0.040290874083793435,0.8452380952380952,0.8333333333333334,0.032238247637444276
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,3.0,3.0,0.0,2.5289687137891077,2.526651216685979,0.028941663693630312,0.8759854753135313,0.8809523809523809,0.03750003099038676,5.3,5.0,1.7029386365926402,4.2,4.0,1.1352924243950935,0.035573580533024333,0.03476245654692932,0.010131966110496346,0.897659236604814,0.8960863697705803,0.026089072054050935,0.8738095238095239,0.8809523809523809,0.04054615801411048
0.0,0.0,0.0,,4.0,4.0,0.0,1.716106604866744,1.7253765932792584,0.016862788685162666,0.7942545865973982,0.7829280648429584,0.029224499648856744,8.4,9.0,1.3498971154211057,11.4,11.0,2.9514591494904874,0.061877172653534186,0.06431054461181923,0.008124104642802572,0.7494612990735757,0.7530303030303029,0.04812587372253752,0.7999999999999999,0.7857142857142857,0.03214040751002634
0.09999999999999999,0.1,1.4628472785736255e-17,objective_aware_sampling,4.0,4.0,0.0,2.1567786790266514,2.1332560834298957,0.18077636941084374,0.8263896966643728,0.8400478700904785,0.05247442374956775,4.5,4.5,1.0801234497346435,40.1,29.5,33.913124303136684,0.07253765932792583,0.06025492468134415,0.03690330653868009,0.5662544063410502,0.5689655172413793,0.21690200441860058,0.892857142857143,0.8928571428571428,0.025717224993682012
0.19999999999999998,0.2,2.925694557147251e-17,objective_aware_sampling,4.0,4.0,0.0,1.7904982618771725,1.7665121668597914,0.09273817929222473,0.8360193639927107,0.8353221957040574,0.032453500622069684,7.0,7.0,1.4907119849998598,5.6,6.0,1.7126976771553504,0.04704519119351101,0.047508690614136734,0.00869190153976683,0.8633913047869521,0.8554006968641115,0.03737986892592917,0.8333333333333334,0.8333333333333334,0.03549314249999666
0.3,0.30000000000000004,5.851389114294502e-17,objective_aware_sampling,4.0,4.0,0.0,2.017728852838934,2.0086906141367322,0.07126497237621435,0.8601237781760925,0.8679828976687893,0.03433233889683708,5.8,5.5,1.6193277068654823,6.6,7.0,1.577621275493231,0.04125144843568945,0.0388180764774044,0.00901212087019846,0.8468838827841332,0.8426767676767677,0.030525156576463403,0.8619047619047621,0.8690476190476191,0.038555421592035295
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,4.0,4.0,0.0,2.1827346465816917,2.1848203939745074,0.029809105214648298,0.8545668863573145,0.8591934381408065,0.046764090138785804,6.1,6.0,2.1317702607092643,6.1,6.0,0.875595035770913,0.042410196987253776,0.040556199304750865,0.012565878759421516,0.8546478521478521,0.8535714285714285,0.02104199246424905,0.8547619047619047,0.8571428571428571,0.05075643477879201
0.5,0.5,0.0,objective_aware_sampling,4.0,4.0,0.0,2.3921205098493625,2.391657010428737,0.024301203851410474,0.8541295170985052,0.8492445054945055,0.02840793261925494,6.2,6.5,1.3165611772087666,5.3,5.0,1.636391694484477,0.042062572421784475,0.04287369640787949,0.0076092135208465205,0.8722936165147408,0.8780487804878049,0.03377392834172689,0.8523809523809524,0.8452380952380952,0.031346694695446806
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,4.0,4.0,0.0,2.7619930475086907,2.754924681344148,0.01578622142843693,0.8625661098759221,0.8591885441527446,0.021904457091218726,5.9,6.0,0.9944289260117533,4.4,5.0,1.1737877907772671,0.03928157589803012,0.04055619930475087,0.005970023277027444,0.8919910778617528,0.8808848553601816,0.02704658103018195,0.8595238095238095,0.8571428571428571,0.023676879190756013
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,4.0,4.0,0.0,3.002549246813442,2.996523754345307,0.015668596219423975,0.8670201657937634,0.8788648160686076,0.03417071607375499,5.6,5.0,1.505545305418162,5.4,5.0,1.577621275493231,0.038702201622247974,0.03592120509849363,0.009527140111747144,0.8714328297907425,0.8779761904761905,0.03459871987814037,0.8666666666666666,0.8809523809523809,0.035846316795670526
0.0,0.0,0.0,,5.0,5.0,0.0,1.718539976825029,1.7190034762456547,0.017277489657836938,0.8003859025971642,0.8028436018957346,0.02963493780028997,8.1,8.0,1.3703203194062978,11.6,11.5,1.776388345929897,0.06037079953650058,0.059675550405561995,0.007961800938259227,0.74594701474905,0.741388044579534,0.029950899166504074,0.8071428571428572,0.8095238095238095,0.03262667427157851
0.09999999999999999,0.1,1.4628472785736255e-17,objective_aware_sampling,5.0,5.0,0.0,1.7651216685979143,1.7392815758980302,0.14877381791581956,0.8519630197241183,0.8540937285407122,0.020807752045581763,6.2,6.0,0.9189365834726815,6.4,6.5,2.2211108331943574,0.04333719582850521,0.043453070683661645,0.00606301023417492,0.8503499086536893,0.8454339194554736,0.045376140016338995,0.8523809523809522,0.8571428571428571,0.02187944246363525
0.19999999999999998,0.2,2.925694557147251e-17,objective_aware_sampling,5.0,5.0,0.0,1.834298957126304,1.8256083429895713,0.10282075322966294,0.822602308590587,0.8253349587632997,0.03932535451629824,7.4,7.5,1.8973665961010275,7.9,6.5,3.1780497164141406,0.05202780996523755,0.04982618771726535,0.010108379368511883,0.8184268626235521,0.8396572827417381,0.055176399627781814,0.8238095238095238,0.8214285714285714,0.045175395145262566
0.3,0.30000000000000004,5.851389114294502e-17,objective_aware_sampling,5.0,5.0,0.0,2.099652375434531,2.08864426419467,0.03696308995062262,0.8504037818077157,0.8561345564365619,0.04338634767147589,6.3,6.0,2.0027758514399734,6.0,5.5,1.4142135623730951,0.04345307068366165,0.042294322132097335,0.011395997290020802,0.8569492942862199,0.8642506142506143,0.02834896338697998,0.85,0.8571428571428571,0.047685139319999376
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,5.0,5.0,0.0,2.3933951332560834,2.392236384704519,0.02120682212360655,0.858489694470175,0.8482356971565604,0.03485495995801209,6.0,6.5,1.5634719199411433,5.3,5.0,1.2516655570345725,0.040903823870220166,0.043453070683661645,0.009571665175880905,0.8720284994085633,0.8795005807200929,0.027697527408762062,0.8571428571428571,0.8452380952380952,0.03722552190336055
0.5,0.5,0.0,objective_aware_sampling,5.0,5.0,0.0,2.7490150637311705,2.753186558516802,0.013359990574523323,0.8697450462563916,0.8622766858283708,0.02170760436976603,5.6,6.0,0.9660917830792958,4.1,4.5,0.9944289260117533,0.03719582850521437,0.0388180764774044,0.006019795070130018,0.8990850386142503,0.8918604651162791,0.02294220535232453,0.8666666666666666,0.8571428571428571,0.023002185311411814
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,5.0,5.0,0.0,3.1168018539976825,3.11297798377752,0.011827058607341562,0.8801052548731072,0.8788598574821852,0.018760474458464474,5.0,5.0,0.816496580927726,5.4,5.0,1.3498971154211057,0.03522595596755504,0.03592120509849363,0.0054130082785183,0.873271271175412,0.8808848553601816,0.028300396285193805,0.8809523809523808,0.8809523809523809,0.0194403947839935
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,5.0,5.0,0.0,3.521900347624566,3.522595596755504,0.011615775945203256,0.88075388158154,0.8865018331395869,0.020375570398243215,4.9,4.5,0.9944289260117533,6.1,7.0,1.5238839267549946,0.03545770567786791,0.03476245654692932,0.005245035209507286,0.8599443444994506,0.8444444444444444,0.029761383559089125,0.8833333333333332,0.8928571428571428,0.023676879190756055
0.0,0.0,0.0,,6.0,6.0,0.0,1.711587485515643,1.7137891077636154,0.008644571393920962,0.774512062375306,0.7710125185752239,0.040861659115267845,9.3,9.5,1.8885620632287057,11.4,11.0,1.1737877907772671,0.06709154113557358,0.06778679026651217,0.010668460584402233,0.7416691661963196,0.7441860465116279,0.020333605121971986,0.7785714285714285,0.7738095238095237,0.0449657634102073
0.09999999999999999,0.1,1.4628472785736255e-17,objective_aware_sampling,6.0,6.0,0.0,1.8720741599073,1.8528389339513325,0.15132918924659053,0.8829239887262219,0.8820036367769064,0.022415967423976668,4.7,5.0,1.2516655570345725,7.1,5.0,4.677368680976279,0.03545770567786791,0.03592120509849363,0.005760170531419775,0.8483802556109797,0.8809523809523809,0.0755095769248483,0.8880952380952382,0.8809523809523809,0.029801560881775546
0.19999999999999998,0.2,2.925694557147251e-17,objective_aware_sampling,6.0,6.0,0.0,1.9618771726535342,1.9461181923522597,0.07407425931646526,0.8510173104207379,0.8571428571428571,0.017528700071358424,6.4,6.0,0.8432740427115678,4.7,4.5,1.0593499054713802,0.0425260718424102,0.04171494785631518,0.004439349714389991,0.8840518909298203,0.8877423389618512,0.02217807331802383,0.8476190476190475,0.8571428571428571,0.020077953397894446
0.3,0.30000000000000004,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,2.3331402085747395,2.3296639629200464,0.058687687642206283,0.8654995479245583,0.8622766858283708,0.01415779101782154,5.7,6.0,0.6749485577105528,5.1,5.0,1.5951314818673865,0.03893395133256084,0.0388180764774044,0.0038314706118616447,0.8780401035279084,0.8780487804878049,0.03276948218268844,0.8642857142857142,0.8571428571428571,0.01607020375501316
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,2.76720741599073,2.7705677867902665,0.0171300681094007,0.8630440204255428,0.8612489483353651,0.025608641111158736,5.8,6.0,1.2292725943057181,5.2,5.0,1.3165611772087666,0.03962920046349942,0.039397450753186555,0.006573054426012406,0.8753829137082116,0.8765243902439024,0.026607303414756048,0.8619047619047618,0.8571428571428571,0.029268395102517088
0.5,0.5,0.0,objective_aware_sampling,6.0,6.0,0.0,3.1120509849362685,3.1071842410196986,0.01669429216550788,0.866443618368818,0.8757408714553012,0.019034608590934855,5.6,5.0,0.8432740427115678,5.7,5.5,1.3374935098492586,0.03904982618771727,0.03765932792584009,0.0053812196235977165,0.8652562207440256,0.8690476190476191,0.027874542083370722,0.8666666666666665,0.8809523809523809,0.020077953397894453
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,6.0,6.0,0.0,3.518655851680186,3.5168018539976824,0.01685570942847569,0.8769888754126818,0.8778284363390747,0.03809673723990475,5.1,5.0,1.7288403306519922,5.8,5.0,1.398411797560202,0.03626882966396293,0.03650057937427578,0.01030714634673048,0.8647005085980217,0.873234916559692,0.028562884180036573,0.8785714285714287,0.8809523809523809,0.04116286501552364
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,6.0,6.0,0.0,4.076245654692931,4.075898030127462,0.008005714273020624,0.8972041002100075,0.9004739336492892,0.02611789294994281,4.2,4.0,1.1352924243950935,5.5,6.0,1.35400640077266,0.03070683661645423,0.030127462340672075,0.0074946341876911,0.8733956860559242,0.8651515151515152,0.02939308626893001,0.9,0.9047619047619048,0.02703077200940701
0.0,0.0,0.0,,7.0,7.0,0.0,1.7196987253765932,1.7219003476245656,0.016171359060812036,0.7908975344685191,0.7990610328638499,0.035723370369546835,8.5,8.0,1.6499158227686108,12.0,12.0,1.632993161855452,0.06315179606025492,0.06141367323290846,0.009512252109713983,0.7369206045277772,0.7253384912959382,0.028608849572793072,0.7976190476190476,0.8095238095238095,0.039283710065919304
0.09999999999999999,0.1,1.4628472785736255e-17,objective_aware_sampling,7.0,7.0,0.0,1.830359212050985,1.8070683661645424,0.0855456794596044,0.848000715935348,0.8659150267933534,0.03975680398026638,6.4,5.5,1.8973665961010275,6.1,6.0,1.9692073983655907,0.04414831981460023,0.03997682502896871,0.010152559558797227,0.8557868961876892,0.8604651162790697,0.03799704581064221,0.8476190476190475,0.8690476190476191,0.04517539514526256
0.19999999999999998,0.2,2.925694557147251e-17,objective_aware_sampling,7.0,7.0,0.0,2.1428736964078796,2.1176129779837773,0.09492634916798794,0.8590648505816916,0.8612489483353651,0.03553967449986942,6.0,6.0,1.632993161855452,5.0,5.0,1.8856180831641267,0.04055619930475087,0.03997682502896871,0.009476897756960447,0.8795891895070052,0.8765243902439024,0.03873823570562408,0.8571428571428571,0.8571428571428571,0.038880789567986955
0.3,0.30000000000000004,5.851389114294502e-17,objective_aware_sampling,7.0,7.0,0.0,2.529895712630359,2.5144843568945543,0.042941671153269786,0.8844528052320634,0.8809523809523809,0.009596007560518266,4.8,5.0,0.4216370213557839,5.4,5.0,1.577621275493231,0.03406720741599074,0.03476245654692932,0.0030018322483932706,0.8743481195806778,0.8809523809523809,0.033226400895961586,0.8857142857142859,0.8809523809523809,0.010038976698947247
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,7.0,7.0,0.0,3.001738122827347,2.995944380069525,0.019057803248434053,0.8688000580691545,0.8747044917257684,0.02394638857443926,5.5,5.0,1.0801234497346435,5.6,5.0,1.429840705968481,0.03835457705677868,0.038238702201622246,0.006587790963874592,0.8677255129694155,0.8795005807200929,0.029082339322624197,0.8690476190476192,0.8809523809523809,0.025717224993681988
0.5,0.5,0.0,objective_aware_sampling,7.0,7.0,0.0,3.5149478563151795,3.5150637311703363,0.011049706942256462,0.8806893383617291,0.8809523809523809,0.03761807067321167,4.9,5.0,1.728840330651992,6.1,6.5,1.1005049346146119,0.03545770567786791,0.03476245654692932,0.010178242776052903,0.8590494560397772,0.855764473033152,0.02370312442626186,0.8833333333333335,0.8809523809523809,0.04116286501552361
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,7.0,7.0,0.0,4.075898030127462,4.076477404403245,0.004893340849486204,0.895497201646268,0.897285784379321,0.02030125851793324,4.2,4.0,0.9189365834726815,6.3,6.5,1.636391694484477,0.03163383545770568,0.03186558516801854,0.005704213634329116,0.8581473328904649,0.854040404040404,0.032086910031570916,0.9,0.9047619047619048,0.0218794424636353
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,7.0,7.0,0.0,4.718887601390498,4.724797219003476,0.012019747374173828,0.8837537330876903,0.8830548926014319,0.024095884876845018,4.8,5.0,1.1352924243950933,5.7,5.5,1.4944341180973264,0.03441483198146003,0.03360370799536501,0.006394733755179851,0.8681513423292506,0.872093023255814,0.029576704243384294,0.8857142857142858,0.8809523809523809,0.027030772009406987
0.0,0.0,0.0,,8.0,8.0,0.0,1.7181923522595597,1.7195828505214368,0.02032714919797829,0.8059693722157334,0.8098360655737704,0.030973666523150898,7.8,7.5,1.3984117975602022,12.1,12.5,2.282785822435191,0.059212050984936274,0.05909617612977984,0.008627296054126151,0.7400726905875945,0.7367021276595744,0.03828534938387407,0.8142857142857143,0.8214285714285714,0.03329551898952861
0.09999999999999999,0.1,1.4628472785736255e-17,objective_aware_sampling,8.0,8.0,0.0,1.9586326767091542,1.9397450753186558,0.12052105255389317,0.8593594370373827,0.858800602356276,0.0464111527967564,5.7,5.5,2.1628170930011112,8.0,6.5,3.5901098714230026,0.042294322132097335,0.043453070683661645,0.012506971694625089,0.8240695206208984,0.8449656750572082,0.06131649845094678,0.8642857142857144,0.8690476190476191,0.05149564507145504
0.19999999999999998,0.2,2.925694557147251e-17,objective_aware_sampling,8.0,8.0,0.0,2.2020857473928155,2.1940903823870217,0.055537254548443216,0.8534497096420216,0.8540937285407122,0.02543170270935456,6.0,6.0,1.1547005383792515,7.8,7.0,2.699794230842212,0.043800695249130946,0.043453070683661645,0.00728364592743031,0.8243743071718811,0.8352713178294574,0.04574382187842723,0.8571428571428571,0.8571428571428571,0.02749286996141074
0.3,0.30000000000000004,5.851389114294502e-17,objective_aware_sampling,8.0,8.0,0.0,2.758864426419467,2.7595596755504053,0.015269806903277453,0.8522088799472127,0.848254559157712,0.024219183969706088,6.3,6.5,1.0593499054713802,5.2,5.0,1.3984117975602022,0.0425260718424102,0.04345307068366165,0.006845448661757557,0.8734979045344898,0.875,0.031291306532447494,0.8499999999999999,0.8452380952380952,0.0252226167969376
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,8.0,8.0,0.0,3.249942062572422,3.248551564310545,0.013358315445612615,0.8796010574950938,0.8721308667351833,0.028188433458414684,5.0,5.5,1.3333333333333333,5.6,6.0,1.1737877907772671,0.03545770567786791,0.03650057937427578,0.007453715045548982,0.8692171507552897,0.866600790513834,0.02407242964384034,0.880952380952381,0.8690476190476191,0.03174603174603175
0.5,0.5,0.0,objective_aware_sampling,8.0,8.0,0.0,3.925608342989571,3.922363847045191,0.010172378043341198,0.8876906414648902,0.8907131573008351,0.028665054749748762,4.6,4.5,1.2649110640673518,5.9,6.0,1.1005049346146119,0.033487833140208575,0.0324449594438007,0.00807344650411471,0.8638750279043503,0.8620507399577166,0.02444416964215504,0.8904761904761905,0.8928571428571428,0.03011693009684172
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,8.0,8.0,0.0,4.569409038238702,4.573580533024334,0.00936923822507989,0.8956648596275881,0.8917644131253606,0.01743580351250326,4.3,4.5,0.8232726023485646,5.2,5.0,0.9189365834726815,0.030938586326767093,0.031865585168018545,0.004636603299937468,0.8791642338770504,0.8809523809523809,0.018071531269836315,0.8976190476190478,0.8928571428571428,0.0196017286273468
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,8.0,8.0,0.0,5.382850521436848,5.380648899188876,0.010089913861571714,0.8926650655397342,0.8983451536643026,0.009492994584911034,4.4,4.0,0.5163977794943222,5.6,6.0,1.505545305418162,0.031981460023174965,0.031286210892236384,0.002330336520509595,0.8715114130528197,0.8636363636363636,0.030150608664573073,0.8952380952380954,0.9047619047619048,0.012295185226055305
0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.5206800801617633,0.5274728105692068,0.024240332888031867,6.5,6.0,1.7795130420052185,268.2,268.0,2.4855135843076326,0.34843568945538816,0.3458864426419467,0.009756910514494035,0.11686069042786032,0.11822691975841243,0.004976135775792379,0.8452380952380951,0.8571428571428571,0.0423693581429814
