AL_switch_point_mean,AL_switch_point_median,AL_switch_point_std,active_learning_strategy,budget_per_item_mean,budget_per_item_median,budget_per_item_std,budget_spent_per_item_mean,budget_spent_per_item_median,budget_spent_per_item_std,crowd_accuracy,f_beta_mean,f_beta_median,f_beta_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,5.0181818181818185,5.162424242424242,0.6554021080780374,0.7,0.8058708775784231,0.8120429236266933,0.033580466794382556,1.5,1.0,1.2692955176439846,323.1,301.5,79.89778191887153,0.40072727272727277,0.37757575757575756,0.09255118510919136,0.3078767383725985,0.3145113600995954,0.05055875539272587,0.9892857142857144,0.9928571428571429,0.009066396554599896
0.5,0.5,0.0,objective_aware_sampling,6.0,6.0,0.0,5.755030303030304,5.92,0.490650619905022,0.7,0.8164996334358936,0.8204727059674142,0.028200065093971306,3.2,3.5,1.6865480854231356,280.4,256.0,60.41743677670104,0.3592727272727273,0.33999999999999997,0.07257492460667897,0.3328918539709975,0.34534577098028874,0.03877698009921592,0.9771428571428571,0.975,0.012046772038736692
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,6.0,6.0,0.0,5.959878787878788,6.0,0.10026464318793901,0.7,0.804062169868572,0.8015134628192407,0.012267900630866543,2.6,3.0,1.07496769977314,311.7,318.0,23.442838280947697,0.3935757575757576,0.40060606060606063,0.028865852226334428,0.30669495848927897,0.30188470066518847,0.01612796550697014,0.9814285714285713,0.9785714285714285,0.0076783407126653075
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,6.0,6.0,0.0,6.0,6.0,0.0,0.7,0.7807023846453502,0.7825931040648875,0.01004488544036652,1.6,1.5,1.4298407059684812,374.5,372.5,18.602568520383294,0.4636363636363637,0.4593939393939394,0.02269290330527158,0.27014193868444986,0.27096943370842885,0.009560421834851842,0.9885714285714287,0.9892857142857143,0.010213147899774873
0.0,0.0,0.0,,6.0,6.0,0.0,4.034545454545454,4.047878787878788,0.11326291047422786,0.8,0.8758762586221363,0.881100790607869,0.018168171669440538,16.4,15.5,2.836272984824353,27.5,27.5,1.4337208778404378,0.13272727272727275,0.12848484848484848,0.016846595344961118,0.818034573528926,0.8190733925092011,0.0076333914197877694,0.8828571428571429,0.8892857142857142,0.02025909274874538
0.09999999999999999,0.1,1.4628472785736255e-17,objective_aware_sampling,6.0,6.0,0.0,3.3432727272727276,3.3581818181818184,0.28428358628826084,0.8,0.8480869476954265,0.8485846054320266,0.02515394432701926,2.1,2.0,1.66332999331662,229.4,235.0,51.25144984399086,0.29078787878787876,0.2957575757575758,0.059531072362891714,0.38239332038272145,0.37176366135868943,0.05489002091385229,0.9850000000000001,0.9857142857142858,0.011880928523690147
0.19999999999999998,0.2,2.925694557147251e-17,objective_aware_sampling,6.0,6.0,0.0,4.229090909090909,4.273333333333333,0.2331603714187349,0.8,0.946875242894426,0.9453934329899454,0.009317341040821072,2.2,2.0,1.4757295747452437,57.6,52.0,17.017637908946117,0.08315151515151514,0.08484848484848484,0.01687515753232066,0.710067316349688,0.724135990093437,0.059371590347078104,0.9842857142857143,0.9857142857142858,0.010540925533894612
0.3,0.30000000000000004,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,4.443636363636363,4.40060606060606,0.18123993345346534,0.8,0.9473598331490838,0.9515565134099617,0.01643425266894213,3.1,2.0,2.8460498941515415,48.2,46.0,18.237933606146893,0.0772121212121212,0.07333333333333333,0.020971604202790158,0.7460035906755754,0.7495395127748068,0.06801715193644724,0.9778571428571429,0.9857142857142858,0.02032892781536817
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,4.680727272727273,4.698181818181818,0.1402470745295259,0.8,0.9628839050344687,0.9680814940577251,0.012411840976042792,2.8,2.5,1.7511900715418263,27.7,27.5,6.18331087147762,0.050545454545454546,0.045454545454545456,0.013809082005776527,0.8330331073290035,0.8338444687842278,0.031773799971245284,0.9800000000000001,0.9821428571428572,0.012508500511013074
0.5,0.5,0.0,objective_aware_sampling,6.0,6.0,0.0,4.836969696969698,4.824242424242424,0.14911581736033952,0.8,0.9651811059271491,0.9615443863636032,0.009584108447388138,2.6,2.5,1.1737877907772674,26.2,26.0,7.345444544447637,0.04751515151515151,0.051515151515151514,0.01221245122412125,0.8413338411117086,0.8399984851927592,0.03793476727854145,0.9814285714285713,0.9821428571428572,0.008384198505551933
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,6.0,6.0,0.0,5.182666666666667,5.193333333333333,0.08696926289500895,0.8,0.9560728863135746,0.9587689016868759,0.016168690580506406,3.9,4.0,2.6012817353502227,27.4,26.5,6.947421584060281,0.05684848484848485,0.056363636363636366,0.01611559103035718,0.8337667252036762,0.8354169078211213,0.033800257819799125,0.9721428571428572,0.9714285714285714,0.018580583823930182
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,6.0,6.0,0.0,5.575757575757575,5.591515151515152,0.16103227861406294,0.8,0.9604827785944376,0.9595821818426225,0.008803242197306752,3.2,3.0,1.1352924243950937,27.5,26.5,4.790035954399971,0.05272727272727272,0.05333333333333333,0.010352426646722389,0.8332186865558127,0.8375117635987201,0.024819926674372494,0.9771428571428571,0.9785714285714285,0.008109231602822106
0.0,0.0,0.0,,6.0,6.0,0.0,3.686060606060606,3.6866666666666665,0.05301712197900251,0.9,0.9242537186440256,0.9280575539568346,0.008165360355901053,11.5,11.0,1.2692955176439846,1.8,1.0,1.3984117975602022,0.07187878787878788,0.06787878787878789,0.007559983577945537,0.9863030649706983,0.9922168382798304,0.010496121186566227,0.9178571428571429,0.9214285714285714,0.009066396554599888
0.09999999999999999,0.1,1.4628472785736255e-17,objective_aware_sampling,6.0,6.0,0.0,3.0653333333333337,3.076363636363636,0.26719289981139377,0.9,0.9548749701175729,0.9574945178150402,0.02671694115151974,1.2,1.0,1.1352924243950933,55.7,53.0,37.83311306837496,0.07478787878787879,0.07272727272727272,0.04740911000921802,0.7377029142168237,0.723463153875525,0.1393183670476243,0.9914285714285714,0.9928571428571429,0.008109231602822108
0.19999999999999998,0.2,2.925694557147251e-17,objective_aware_sampling,6.0,6.0,0.0,3.18060606060606,3.1921212121212124,0.13058570857077098,0.9,0.97850990693952,0.9776799204112754,0.00938471341557792,2.0,2.0,1.5634719199411433,12.3,11.0,6.254775952999614,0.027030303030303033,0.026060606060606062,0.009831557584549481,0.919683483223079,0.9262797404470079,0.037275364757390225,0.9857142857142855,0.9857142857142858,0.01116765657100818
0.3,0.30000000000000004,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,3.27260606060606,3.2375757575757573,0.11932189454968713,0.9,0.9834824484250599,0.9857620562293916,0.010850639636326518,1.7,1.5,1.8287822299126935,7.9,8.0,3.2812599206199238,0.019878787878787878,0.01818181818181818,0.009867192798619579,0.9464837999327994,0.9457620886192315,0.020617900437152357,0.9878571428571428,0.9892857142857143,0.013062730213662098
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,3.5626666666666673,3.5563636363636366,0.10176493717644938,0.9,0.9817395929850019,0.9822064056939501,0.01121179419649029,2.3,2.0,1.70293863659264,4.9,5.0,2.1317702607092643,0.019878787878787878,0.020606060606060607,0.010889619735222962,0.9658128047108052,0.9646532773780976,0.014490958236580288,0.9835714285714285,0.9857142857142858,0.012163847404233145
0.5,0.5,0.0,objective_aware_sampling,6.0,6.0,0.0,3.743515151515152,3.7206060606060607,0.11793025111543759,0.9,0.9877985776512409,0.9907341411261583,0.011167520725646684,1.5,1.0,1.6499158227686108,3.6,4.0,1.955050439815357,0.013454545454545459,0.01090909090909091,0.011042210614897208,0.9747800574668594,0.9721250971250971,0.013434336109374787,0.9892857142857142,0.9928571428571429,0.011785113019775799
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,6.0,6.0,0.0,4.065454545454545,4.076363636363636,0.052980159072827465,0.9,0.9881626809534699,0.9896771701363367,0.0071528164874601705,1.4,1.0,1.07496769977314,4.0,4.0,2.211083193570267,0.013333333333333332,0.012121212121212123,0.007159614200674486,0.9721533171226552,0.9721250971250971,0.015005964991349072,0.9899999999999999,0.9928571428571429,0.0076783407126652945
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,6.0,6.0,0.0,4.580727272727271,4.586666666666666,0.02457980719498572,0.9,0.987015014891955,0.9882718745387304,0.008692973413078274,1.6,1.0,1.3498971154211057,3.8,4.0,2.8596814119369625,0.014303030303030304,0.012727272727272728,0.0085289857305592,0.9736425494828609,0.9721250971250971,0.019313305439000707,0.9885714285714287,0.9928571428571429,0.009642122253007913
0.0,0.0,0.0,,6.0,6.0,0.0,1.4921212121212122,1.4921212121212122,0.0,1.0,0.9345794392523368,0.9345794392523366,2.340555645717801e-16,10.0,10.0,0.0,1.0,1.0,0.0,0.061818181818181814,0.06181818181818182,7.314236392868128e-18,0.9923664122137404,0.9923664122137404,0.0,0.9285714285714286,0.9285714285714286,0.0
0.09999999999999999,0.1,1.4628472785736255e-17,objective_aware_sampling,6.0,6.0,0.0,1.6624242424242426,1.6509090909090909,0.03938202357988744,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.19999999999999998,0.2,2.925694557147251e-17,objective_aware_sampling,6.0,6.0,0.0,1.8483636363636364,1.847878787878788,0.012353993731017065,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.3,0.30000000000000004,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,2.346909090909091,2.347272727272727,0.008490618528687606,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,2.8664242424242423,2.867272727272727,0.009472141098726457,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.5,0.5,0.0,objective_aware_sampling,6.0,6.0,0.0,3.147030303030303,3.1472727272727274,0.007228823711773039,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,6.0,6.0,0.0,3.715757575757576,3.7175757575757578,0.011559369293672713,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,6.0,6.0,0.0,4.337454545454546,4.33939393939394,0.013218976999872855,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
-1,0,0,objective_aware_sampling,6.0,6.0,0.0,4.542181818181818,4.510303030303031,0.05259994688984978,0.6,0.6750572994779857,0.674698795180723,0.0006949819254670624,0.0,0.0,0.0,673.9,675.0,2.1317702607092643,0.8168484848484849,0.8181818181818182,0.0025839639523748824,0.17201236989361135,0.17177914110429449,0.00045234047192443396,1.0,1.0,0.0
-1,0,0,objective_aware_sampling,6.0,6.0,0.0,6.0,6.0,0.0,0.7,0.7722407435837584,0.7700879814354162,0.014518925261317945,1.1,1.0,0.5676462121975467,400.3,400.0,32.591921289382945,0.4918787878787879,0.4939393939393939,0.03973095930933504,0.25849133092543813,0.25723288011423606,0.01639511879333861,0.9921428571428571,0.9928571428571429,0.004054615801411034
-1,0,0,objective_aware_sampling,6.0,6.0,0.0,5.635393939393939,5.615757575757575,0.09940839182107629,0.8,0.9689729728726888,0.9683078597043542,0.010777110757369123,2.0,2.5,1.4907119849998598,26.2,24.5,4.848825745591515,0.04387878787878787,0.04242424242424242,0.011996666543770915,0.8410366893874717,0.8483053446821562,0.024933454880282226,0.9857142857142858,0.9821428571428572,0.01064794274999901
-1,0,0,objective_aware_sampling,6.0,6.0,0.0,4.801696969696969,4.803030303030303,0.018587615200255585,0.9,0.9885834424779869,0.99108847770518,0.006924256730960085,1.4,1.0,1.07496769977314,3.4,4.0,1.2649110640673518,0.012606060606060607,0.010303030303030303,0.006619360781017339,0.9761277698148444,0.9722222222222222,0.008701624107259057,0.9899999999999999,0.9928571428571429,0.007678340712665294
-1,0,0,objective_aware_sampling,6.0,6.0,0.0,4.625939393939394,4.625454545454545,0.006519965334608277,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
