AL_switch_point_mean,AL_switch_point_median,AL_switch_point_std,active_learning_strategy,budget_per_item_mean,budget_per_item_median,budget_per_item_std,budget_spent_per_item_mean,budget_spent_per_item_median,budget_spent_per_item_std,crowd_accuracy,f_beta_mean,f_beta_median,f_beta_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,5.4258999999999995,5.4426000000000005,0.09519039400649175,0.7,0.6726369395680825,0.6701476958921423,0.015116021210523023,8.9,8.5,2.3781411975649296,1221.4,1251.5,84.11130192257822,0.25318,0.2601,0.016813869935925582,0.1799677544426936,0.1752863108875976,0.010491561548639936,0.9677536231884059,0.9692028985507246,0.008616453614365686
0.5,0.5,0.0,objective_aware_sampling,6.0,6.0,0.0,5.77832,5.8043,0.18436932017616778,0.7,0.6869051950056536,0.6911642572227203,0.014772791205064308,7.9,7.5,3.4785054261852175,1151.9,1140.5,64.21569555455703,0.23828,0.235,0.01374277992256297,0.1891448676106766,0.19102138081011322,0.008803241695031314,0.971376811594203,0.9728260869565217,0.012603280529656603
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,6.0,6.0,0.0,6.0,6.0,0.0,0.7,0.6692899971292474,0.6705960139901344,0.010284579124687847,7.2,6.5,3.32665998663324,1264.0,1254.5,62.25931434108652,0.25999999999999995,0.2569,0.011586582278173708,0.17560145314048972,0.17710664887048458,0.006639292174008514,0.9739130434782608,0.9764492753623188,0.012053115893598693
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,6.0,6.0,0.0,6.0,6.0,0.0,0.7,0.5911293091372629,0.588684524649921,0.008387546774517262,4.8,4.5,1.6193277068654828,1833.4,1840.0,65.74225767681274,0.37148000000000003,0.37470000000000003,0.01282816346083015,0.12897262838425685,0.12786774298397546,0.004039323980358028,0.982608695652174,0.9836956521739131,0.005867129372701029
0.0,0.0,0.0,,6.0,6.0,0.0,3.7671,3.7644,0.02299608662359751,0.8,0.8741670225652083,0.8747247558148997,0.01215273090111667,17.9,18.0,3.784471194529326,210.4,209.0,4.718756898449703,0.05998,0.0595,0.004140263008285559,0.5509285715058096,0.5529406650926993,0.007333453371058939,0.935144927536232,0.9347826086956522,0.013711852154091753
0.09999999999999999,0.1,1.4628472785736255e-17,objective_aware_sampling,6.0,6.0,0.0,3.6945799999999998,3.6356,0.2807071934319541,0.8,0.9410968532761137,0.9441975773551747,0.008968187829867691,9.9,9.0,2.6853512081497106,77.5,83.0,18.68005472273688,0.0254,0.024300000000000002,0.003891871871820379,0.7768493205597076,0.7631990231990231,0.04723426963599633,0.9641304347826086,0.967391304347826,0.009729533362861273
0.19999999999999998,0.2,2.925694557147251e-17,objective_aware_sampling,6.0,6.0,0.0,3.63478,3.6452,0.08772246386568647,0.8,0.9504858303114995,0.9517162769866345,0.008021183805075502,7.5,7.5,2.223610677354389,72.4,69.5,12.384578223652907,0.02198,0.0213,0.0032200069013038537,0.7885453353477014,0.795288912024987,0.028182629812970927,0.9728260869565217,0.9728260869565217,0.008056560425197059
0.3,0.30000000000000004,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,3.7373400000000006,3.7414,0.04311050915960052,0.8,0.9498362108609726,0.9508756541166239,0.0074662926072069325,6.8,6.5,2.14993539954628,81.0,77.5,13.131810402394807,0.023000000000000003,0.022600000000000002,0.0030854497241083025,0.7696504494210934,0.7750337040781935,0.027604190958434038,0.9753623188405799,0.9764492753623188,0.007789621012848853
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,3.9054600000000006,3.8963,0.08474857193159337,0.8,0.9410258955800355,0.9418915978357311,0.009894381659009585,6.5,6.0,2.758824226207808,110.5,109.5,23.922328017519067,0.028599999999999997,0.0299,0.004769346566005313,0.7118695887182094,0.7107853403141361,0.04568745230100066,0.976449275362319,0.9782608695652174,0.00999573995002829
0.5,0.5,0.0,objective_aware_sampling,6.0,6.0,0.0,4.240080000000001,4.2418,0.02998610048376099,0.8,0.9382579327072168,0.9384266812643622,0.004641224617115949,6.0,6.0,1.4142135623730951,123.7,122.5,13.241768931847606,0.030739999999999996,0.0305,0.002392674003889558,0.6865069602200877,0.6885105721393034,0.022388823714421052,0.9782608695652174,0.9782608695652174,0.005123962182511209
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,6.0,6.0,0.0,4.6792,4.6657,0.04345459955197163,0.8,0.9411570643025382,0.9437005141364883,0.008113256234043305,6.7,6.5,2.540778533354601,108.1,108.0,16.353389047330015,0.02832,0.026799999999999997,0.0034398966392740478,0.7147990240522439,0.7150594902427647,0.030432778906596514,0.9757246376811594,0.9764492753623188,0.009205719323748555
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,6.0,6.0,0.0,5.19206,5.1955,0.02612755888584554,0.8,0.9498164021162083,0.9486096444913763,0.00531881443878204,5.7,5.5,2.1108186931983415,91.5,89.5,11.1280426550824,0.024,0.0241,0.001911369491577526,0.7477638563351413,0.7503618113912232,0.021712306084296997,0.9793478260869566,0.980072463768116,0.007647893815936033
0.0,0.0,0.0,,6.0,6.0,0.0,2.22364,2.2247000000000003,0.01272121587480273,0.9,0.8946753445503575,0.8915917939897862,0.017390289153859727,29.6,30.5,5.168279318217148,23.6,25.0,3.339993346633426,0.03432,0.0353,0.005380788872357741,0.9126439255932915,0.9100614687803299,0.011899259799737194,0.8927536231884059,0.8894927536231884,0.018725649703685322
0.09999999999999999,0.1,1.4628472785736255e-17,objective_aware_sampling,6.0,6.0,0.0,2.3098199999999998,2.2531999999999996,0.15332351997582677,0.9,0.9755047833971806,0.9782609979863734,0.008490683265690434,6.7,6.0,2.6267851073127395,7.3,7.5,2.1628170930011112,0.00816,0.0072,0.0025850854273440685,0.973671955914684,0.9729241877256318,0.007656726859073122,0.9757246376811596,0.9782608695652174,0.009517337345335998
0.19999999999999998,0.2,2.925694557147251e-17,objective_aware_sampling,6.0,6.0,0.0,2.41994,2.3848000000000003,0.10593914605407517,0.9,0.9790641068198145,0.9820947002458643,0.008939373889926437,5.6,5.0,2.7568097504180447,7.4,7.5,4.141926551202418,0.00708,0.0063,0.00277320512524167,0.9735678510249031,0.9730331262939959,0.014361753586580792,0.9797101449275363,0.9818840579710145,0.00998844112470305
0.3,0.30000000000000004,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,2.6382,2.6291,0.029000383139231575,0.9,0.9859420529959015,0.9875211548541869,0.007397538145212471,3.1,3.0,2.2335820757001272,11.0,11.0,3.0912061651652345,0.005299999999999999,0.0048000000000000004,0.0023366642891095844,0.9613525663128912,0.9608129750616468,0.010524680630524077,0.9887681159420291,0.9891304347826086,0.008092688680072917
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,3.00812,3.0102,0.01370651102375957,0.9,0.9870344539358035,0.9868080135780837,0.005653577723764402,2.8,3.0,1.3984117975602022,10.7,10.5,5.716448003592596,0.004939999999999999,0.0052,0.002116706036379271,0.962625180078858,0.9629721793659483,0.019178397424828332,0.9898550724637681,0.9891304347826086,0.0050667094114499895
0.5,0.5,0.0,objective_aware_sampling,6.0,6.0,0.0,3.4305999999999996,3.429,0.010904840922982622,0.9,0.9854924113416835,0.9861182936351005,0.0060497582625874975,2.9,3.0,1.7919573407620817,14.1,12.5,4.094712037087183,0.00572,0.0057,0.0019937680685353327,0.9510746352468763,0.9560713138451655,0.013508352703544514,0.9894927536231884,0.9891304347826086,0.006492599060732166
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,6.0,6.0,0.0,3.9012000000000002,3.9006,0.013495678320608172,0.9,0.9881976543218421,0.9878992590845254,0.004098365220879976,2.2,2.0,1.3165611772087666,12.9,11.0,5.8395205282625735,0.0047799999999999995,0.0049,0.0014436065946094871,0.9553783546491432,0.9611991738416363,0.018959664832460133,0.9920289855072465,0.9927536231884058,0.004770149192785373
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,6.0,6.0,0.0,4.4234599999999995,4.424300000000001,0.01314468206791884,0.9,0.9894285153140137,0.9906002740905961,0.0036971008565414875,1.8,2.0,1.0327955589886446,13.1,12.5,4.532597979574677,0.00442,0.004,0.0013612086132877978,0.9546169166196105,0.9563789868667918,0.015023633852064415,0.9934782608695653,0.9927536231884058,0.0037420128948864096
0.0,0.0,0.0,,6.0,6.0,0.0,1.1484000000000003,1.1484,2.340555645717801e-16,1.0,0.9996378123868161,0.9996378123868164,2.340555645717801e-16,0.0,0.0,0.0,1.0,1.0,0.0,0.00020000000000000004,0.0002,2.8571235909641123e-20,0.9963898916967509,0.9963898916967509,0.0,1.0,1.0,0.0
0.09999999999999999,0.1,1.4628472785736255e-17,objective_aware_sampling,6.0,6.0,0.0,1.5012599999999998,1.4982,0.023462130243342275,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.19999999999999998,0.2,2.925694557147251e-17,objective_aware_sampling,6.0,6.0,0.0,1.9550400000000003,1.9506999999999999,0.01622612434043051,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.3,0.30000000000000004,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,2.40386,2.4055,0.009648972311426066,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.39999999999999997,0.4,5.851389114294502e-17,objective_aware_sampling,6.0,6.0,0.0,2.8068800000000005,2.8025,0.009919767022353702,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.5,0.5,0.0,objective_aware_sampling,6.0,6.0,0.0,3.2483999999999993,3.2488,0.008892943519692767,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.6,0.6000000000000001,1.1702778228589004e-16,objective_aware_sampling,6.0,6.0,0.0,3.7282199999999994,3.7287,0.0038302306283912106,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.7000000000000001,0.7000000000000001,0.0,objective_aware_sampling,6.0,6.0,0.0,4.2516,4.2521,0.002233084563259364,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
-1,0,0,objective_aware_sampling,6.0,6.0,0.0,1.6030200000000001,1.4722,0.4132950353224948,0.6,0.3772349119731136,0.37538777435555926,0.006503168942469627,0.4,0.0,0.6992058987801011,4548.2,4586.0,130.22271520574108,0.9100399999999998,0.9182,0.02575643177495242,0.057170583032911504,0.05669278142986176,0.0015332366730439104,0.9985507246376812,1.0,0.002533354705725015
-1,0,0,objective_aware_sampling,6.0,6.0,0.0,5.0881,4.9684,0.35476307273697155,0.7,0.6376106608294665,0.6414872278147367,0.022958698401137248,7.8,8.5,3.0840089349921005,1460.2,1455.0,190.4998104402673,0.29984,0.297,0.036138966350587415,0.15653783215178135,0.15652564920760226,0.013741137063135758,0.9717391304347827,0.9692028985507246,0.011173945416638055
-1,0,0,objective_aware_sampling,6.0,6.0,0.0,4.03292,3.7816,0.6500962882527481,0.8,0.9498107226521582,0.949687485821439,0.010137039913105245,7.4,7.0,2.988868236194653,75.4,71.0,21.526211412549536,0.02248,0.0229,0.004444422222166666,0.7835577076584481,0.7916422262093714,0.047260723231136545,0.9731884057971015,0.9746376811594203,0.010829232739835716
-1,0,0,objective_aware_sampling,6.0,6.0,0.0,2.6598599999999997,2.46,0.6232544552588454,0.9,0.9850123588385908,0.9856865016205199,0.007281575873620513,3.8,4.0,2.2997584414213788,7.2,8.0,3.552776691859794,0.00524,0.0048000000000000004,0.0022287016648962037,0.9743913528486037,0.9716312056737588,0.012259033495332522,0.9862318840579709,0.9855072463768115,0.008332458121091936
-1,0,0,objective_aware_sampling,6.0,6.0,0.0,2.6523200000000005,2.0258000000000003,1.0296427048037369,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.09999999999999999,0.1,1.4628472785736255e-17,uncertainty_sampling,6.0,6.0,0.0,0.7066799999999999,0.6621,0.10829647372939814,0.6,0.3727630947120574,0.3715920717018858,0.002642003584059532,0.0,0.0,0.0,4644.5,4667.5,52.29032202786456,0.9289,0.9335,0.010458064405572925,0.05609759359918317,0.055830894186517085,0.0005994305359275268,1.0,1.0,0.0
0.29999999999999993,0.3,5.851389114294502e-17,uncertainty_sampling,6.0,6.0,0.0,1.9162400000000002,1.8851,0.09810261294515385,0.6,0.3733330282236424,0.37267083463144673,0.0029983289366249805,0.4,0.0,0.6992058987801011,4622.9,4642.5,51.182570818155995,0.92498,0.9292,0.01043943378626341,0.0562680765339186,0.05607477561371877,0.0006501987586972358,0.9985507246376812,1.0,0.002533354705725015
0.5,0.5,0.0,uncertainty_sampling,6.0,6.0,0.0,3.30074,3.2939,0.14154804602442714,0.6,0.37877316432323926,0.37899087591302805,0.004258263905674238,0.4,0.0,0.8432740427115679,4517.3,4522.5,79.86105990336522,0.9038600000000001,0.9045,0.015942689024544574,0.05751600952805521,0.05751802495155171,0.0009693158242125706,0.9985507246376812,1.0,0.003055340734462216
0.09999999999999999,0.1,1.4628472785736255e-17,uncertainty_sampling,6.0,6.0,0.0,4.4924800000000005,4.7317,0.7515612443440656,0.7,0.5960584697487595,0.6065030369520614,0.05292244194791492,7.6,7.0,2.2211108331943574,1787.8,1630.0,471.6752178259009,0.36516000000000004,0.3365,0.09351671508345447,0.1353558923991383,0.14045965843893696,0.02391068698090892,0.972463768115942,0.9746376811594203,0.008047503018820148
0.29999999999999993,0.3,5.851389114294502e-17,uncertainty_sampling,6.0,6.0,0.0,4.90134,5.1297999999999995,0.5241158739566407,0.7,0.6050260184649578,0.6084020574505133,0.036826685240954476,6.8,6.0,3.3928028399998595,1714.1,1664.5,330.1903323169162,0.34962,0.3396,0.06433084278426121,0.13838397852332054,0.13925020712510355,0.017894944929230532,0.9753623188405796,0.9782608695652174,0.012292763913042954
0.5,0.5,0.0,uncertainty_sampling,6.0,6.0,0.0,5.85658,5.853999999999999,0.1043934203971794,0.7,0.6484129489742926,0.6498845319169155,0.014948959770901632,5.5,5.0,2.223610677354389,1418.9,1417.0,86.47600823349792,0.28928,0.2875,0.017767686024540916,0.1604983188315457,0.16100216185534139,0.008424300358436375,0.980072463768116,0.9818840579710145,0.008056560425197078
0.09999999999999999,0.1,1.4628472785736255e-17,uncertainty_sampling,6.0,6.0,0.0,3.83096,3.8482000000000003,0.23406038726980036,0.8,0.9370907885213784,0.9395328010085017,0.01863653393519473,8.1,8.5,2.601281735350223,108.2,81.5,73.18135767469138,0.029740000000000006,0.0268,0.01309115053088239,0.7301927637563285,0.7660246615845853,0.10071955464153029,0.9706521739130436,0.9692028985507246,0.009424933823732705
0.29999999999999993,0.3,5.851389114294502e-17,uncertainty_sampling,6.0,6.0,0.0,4.30876,4.2627,0.18129001443359558,0.8,0.9555588783115606,0.9570311145344712,0.006404446545008054,6.0,6.5,1.699673171197595,71.6,72.0,11.37443527291697,0.020319999999999998,0.0196,0.002736096164651788,0.7911827236536739,0.7907128068618752,0.025993723411804965,0.9782608695652174,0.9764492753623188,0.006158236127527524
0.5,0.5,0.0,uncertainty_sampling,6.0,6.0,0.0,4.743759999999999,4.7255,0.07123156603641402,0.8,0.9519609786571017,0.9528874779231616,0.009428787726412294,6.2,6.5,2.4855135843076335,80.4,83.5,14.276632033579288,0.02228,0.0212,0.003862296380824928,0.7715683088899346,0.7644545237526856,0.031961842604401214,0.9775362318840578,0.9764492753623188,0.009005484001114608
0.09999999999999999,0.1,1.4628472785736255e-17,uncertainty_sampling,6.0,6.0,0.0,2.45418,2.512,0.1300283541728068,0.9,0.9840020633216133,0.9846154168707574,0.00523763543172662,4.1,4.0,1.5951314818673865,7.3,7.0,3.0203016773531455,0.00556,0.0053,0.001662127151173058,0.9739583997369143,0.974910394265233,0.010454148375526936,0.9851449275362318,0.9855072463768116,0.005779461890823857
0.29999999999999993,0.3,5.851389114294502e-17,uncertainty_sampling,6.0,6.0,0.0,2.96002,2.9831,0.0745656131649614,0.9,0.9875822009777023,0.9858645731521476,0.005145989701005537,3.2,4.0,1.475729574745244,5.5,5.0,2.3687784005919825,0.0043,0.0049,0.001687206764645835,0.980288058898962,0.9820141557651747,0.008350601146678283,0.9884057971014493,0.9855072463768116,0.005346846285308829
0.5,0.5,0.0,uncertainty_sampling,6.0,6.0,0.0,3.7189799999999993,3.6967999999999996,0.0834321254407171,0.9,0.985444662889656,0.9875206379936925,0.006186942797529722,3.8,3.0,1.8135294011647258,6.0,6.0,2.6666666666666665,0.004999999999999999,0.0045,0.0019933221850301406,0.9785017913141102,0.9783393501805054,0.009454140738169489,0.9862318840579709,0.9891304347826086,0.006570758699872178
0.09999999999999999,0.1,1.4628472785736255e-17,uncertainty_sampling,6.0,6.0,0.0,1.51092,1.5122,0.010375698102350091,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.29999999999999993,0.3,5.851389114294502e-17,uncertainty_sampling,6.0,6.0,0.0,2.4799599999999997,2.4793000000000003,0.015098726951486854,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.5,0.5,0.0,uncertainty_sampling,6.0,6.0,0.0,3.41774,3.417,0.005592892314754945,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
