num_items_queried,precision_mean,recall_mean,f_beta_mean,loss_mean,fn_count_mean,fp_count_mean,precision_median,recall_median,f_beta_median,loss_median,fn_count_median,fp_count_median,precision_std,recall_std,f_beta_std,loss_std,fn_count_std,fp_count_std,sampling_strategy
7640,0.6459399950528467,0.6307923269391158,0.6321192119388492,0.03489459240001083,40.4,38.0,0.6542056074766355,0.6181818181818182,0.6209453197405005,0.03504435073433183,42.0,38.0,0.029498398243698747,0.02782381287757591,0.02613243291103518,0.002424780458662242,3.161289293943218,4.812094138730041,objective_aware_sampling
7840,0.6413259697683344,0.6271392827356131,0.6283438350831594,0.03527260504565476,40.8,38.6,0.6476190476190476,0.6238532110091743,0.6261510128913444,0.03518976297804275,41.0,38.0,0.033264570654926794,0.028854526013067452,0.027181089223311652,0.0025481322566242655,3.277038762487781,5.5086988220327004,objective_aware_sampling
8040,0.6392412243239431,0.6253044203502921,0.6265031050655365,0.03544709973810791,41.0,38.8,0.6355140186915887,0.6181818181818182,0.6209453197405005,0.03548058746546459,42.0,39.0,0.03175415391333052,0.02932349028638316,0.027664470135649794,0.002570250012486815,3.3166247903553954,5.122210171111392,objective_aware_sampling
8240,0.6379337370682745,0.6271392827356127,0.628019771908587,0.03535982702559371,40.8,39.2,0.6415094339622641,0.6238532110091743,0.6255749770009199,0.035335175221753674,41.0,39.0,0.03702258138691388,0.028903556678868736,0.02765998752107087,0.002670836207914563,3.282607226593154,5.8344508161891815,objective_aware_sampling
8440,0.6440782237386019,0.625321100917431,0.6270121314948772,0.03533074457685154,41.0,38.0,0.6388888888888888,0.6238532110091743,0.6302131603336423,0.03475352624690999,41.0,38.0,0.03407290259121848,0.026683121908744976,0.0257984781085498,0.0025250881205547315,3.0674241488732705,5.156637382142461,objective_aware_sampling
8640,0.6454528636846703,0.6326605504587158,0.6337710982034165,0.03477817805075002,40.2,38.2,0.6396396396396397,0.6330275229357798,0.638888888888889,0.033444816053511704,40.0,38.0,0.03538620075419079,0.0313364617158095,0.030186056946721326,0.0029036617047617764,3.5891574613063844,5.21929359597883,objective_aware_sampling
8840,0.6441472637876564,0.6253377814845708,0.6270478107914252,0.03533068538884713,41.0,38.0,0.6388888888888888,0.6238532110091743,0.6302131603336423,0.03475352624690999,41.0,39.0,0.03977498609594471,0.031296686850371666,0.03092920469212619,0.0030799584854930557,3.572772856249462,5.667243338592712,objective_aware_sampling
9040,0.6409796949082663,0.623519599666389,0.6251085505159167,0.035534211797467186,41.2,38.4,0.6388888888888888,0.6238532110091743,0.6302131603336423,0.03475352624690999,41.0,39.0,0.04059872543572773,0.03306510690508756,0.03267903477523485,0.0032481519539367463,3.772861348979141,5.629969069554284,objective_aware_sampling
9240,0.6429830158954156,0.6161968306922432,0.6186506652402085,0.035999505611054514,42.0,37.6,0.6320754716981132,0.6146788990825688,0.6163753449862005,0.0362076486840192,42.0,39.0,0.04006319401647044,0.03561401999587184,0.034909529010422505,0.003370038687449083,4.0311288741492755,5.5,objective_aware_sampling
9440,0.6444668600532866,0.6198331943286072,0.6220818987162738,0.0357087656779247,41.6,37.6,0.6320754716981132,0.6181818181818182,0.6163753449862005,0.0362076486840192,42.0,39.0,0.03850621804216859,0.03163472966199235,0.030998694823261348,0.003006931094525582,3.5894582496967145,5.52887158945038,objective_aware_sampling
9640,0.6488997389800143,0.616213511259383,0.6191845218640685,0.035854093367343604,42.0,36.6,0.6388888888888888,0.6146788990825688,0.6220984215413184,0.03475352624690999,42.0,37.0,0.03473019221975831,0.03637823712680856,0.03484551558323918,0.003228069585677383,4.140393356054124,4.792851820307884,objective_aware_sampling
9840,0.6531476841284153,0.6162135112593828,0.619520656534046,0.03576685447654626,42.0,36.0,0.6388888888888888,0.6146788990825688,0.6232558139534884,0.03475352624690999,42.0,36.0,0.03934574468488251,0.03704578339614515,0.0353456910152205,0.003267800567741663,4.2163702135578385,5.57773351022717,objective_aware_sampling
10040,0.6552828700555817,0.619883236030025,0.6230693499687371,0.03544695599581143,41.6,35.8,0.6422018348623854,0.6146788990825688,0.6226765799256505,0.03460811400319907,42.0,36.0,0.03881540815288669,0.04349462279605986,0.041437045086092306,0.0037785273540724006,4.929503017546495,5.310367218940702,objective_aware_sampling
240,0.11225245306410359,0.7094745621351123,0.4618888927833668,0.11297284160531182,31.8,618.0,0.11162079510703364,0.7247706422018348,0.46453232893910856,0.11135339438871929,30.0,610.0,0.007295190171256982,0.03504942576747216,0.011481172213676978,0.007656597130763238,3.97785032054887,68.15703577844629,random_sampling
440,0.3608962187845172,0.48090075062552146,0.45066256302706914,0.059233135271245976,56.8,123.4,0.3177083333333333,0.5321100917431193,0.4765564950038432,0.05729242402210266,51.0,131.0,0.15555638968250057,0.08959965882246645,0.06247901227410829,0.007263032889677326,9.887315934743999,75.65183408219521,random_sampling
640,0.36502295016525643,0.49374478732276983,0.463046203480442,0.058215376396707263,55.4,123.4,0.32275132275132273,0.5504587155963303,0.47286821705426346,0.058164897484368185,49.0,128.0,0.15759422357610323,0.08089646866537299,0.0579036518321047,0.007792643273934179,8.976398621806704,73.52526676970628,random_sampling
840,0.44477826377967117,0.504670558798999,0.4915519277450438,0.051266108570290056,54.2,81.6,0.3546511627906977,0.5181818181818182,0.5080213903743316,0.05103969754253308,53.0,89.0,0.15252669619984696,0.05289404474590858,0.03953410303945891,0.003901960850807266,5.8913234767488785,35.62640910393616,random_sampling
1040,0.4499003593972011,0.4973978315262707,0.4840686591543868,0.051847486971399195,55.0,81.6,0.38271604938271603,0.5,0.48758865248226946,0.05016722408026756,55.0,93.0,0.1718571943722257,0.07307972814297664,0.056882292280254106,0.004310920373692138,8.092262734069207,36.929249008264584,random_sampling
1240,0.4886416405446915,0.5083402835696409,0.5016186963402786,0.04867792282996135,53.8,65.8,0.423841059602649,0.4909090909090909,0.48214285714285715,0.04813145266831467,56.0,76.0,0.1272042584511062,0.06466609874164152,0.0518710452069448,0.0032587761531908035,7.154544010627089,25.562947516166545,random_sampling
1440,0.4793455502146955,0.5248040033361129,0.5158853675590163,0.04789278972364328,52.0,69.4,0.4262295081967213,0.509090909090909,0.4973357015985789,0.046822742474916385,54.0,80.0,0.12191611092061944,0.05103491718470978,0.039405988647561806,0.003177493342177309,5.705080648464094,26.009903277274045,random_sampling
1640,0.4634720476402822,0.5376313594662202,0.5267010038367043,0.04739832890702192,50.6,73.0,0.4318181818181818,0.5412844036697247,0.5339366515837104,0.04595026901265087,50.0,75.0,0.09935401748389412,0.04605030935015571,0.04068283883169947,0.004581362476617662,5.212135372396513,24.690798164876952,random_sampling
1840,0.45939460621873324,0.5339783152627199,0.5224583989106955,0.04792172843008897,51.0,74.6,0.42105263157894735,0.5321100917431193,0.5234657039711191,0.047113566962338226,51.0,77.0,0.10838643889465462,0.050030283903263535,0.04307463299662408,0.004707188236843144,5.634819976915754,26.40378398283928,random_sampling
2040,0.49954408731515854,0.5540283569641364,0.5457404406837901,0.044868798479071145,48.8,64.6,0.4793388429752066,0.5454545454545454,0.545950864422202,0.04420532208811982,50.0,63.0,0.08317750864197877,0.042119293733835196,0.03249045897427801,0.0030087896600372935,4.718964658797554,23.420411744341937,random_sampling
2240,0.4979108163865282,0.5558632193494588,0.547167809386922,0.04486878156821295,48.6,65.6,0.4921875,0.5545454545454546,0.5540417801998183,0.042896611894721534,49.0,65.0,0.0885672803114067,0.03555297012042051,0.028972266653155363,0.003372194765549457,4.040000995074263,24.26487007173106,random_sampling
2440,0.4872354830376806,0.539366138448707,0.5325012873019109,0.046031952686462235,50.4,64.6,0.5175438596491229,0.5412844036697247,0.5323868677905944,0.04593690943451083,50.0,55.0,0.06649498130253303,0.017150031860052074,0.016217367312403932,0.002722947556730336,2.064426232662009,18.164029254625373,random_sampling
2640,0.48591374179609437,0.546688907422853,0.5389204185119094,0.045595732866187684,49.6,65.6,0.5126050420168067,0.5504587155963303,0.5333333333333334,0.0453554295682512,49.0,58.0,0.06584633857592455,0.01788108568198966,0.019112839909315574,0.0030717201984749175,2.1597569920132944,17.557403961361533,random_sampling
2840,0.4978365831582495,0.5595162635529595,0.551288081945025,0.04440341165576278,48.2,64.4,0.525,0.5688073394495413,0.5496453900709221,0.04651838930077046,47.0,57.0,0.06933824188818474,0.030907041044073612,0.02811877302935574,0.0032590223014033965,3.5536264392258787,19.020926690724433,random_sampling
3040,0.4889433526806767,0.5504086738949133,0.5420392196482523,0.04533386399607021,49.2,65.8,0.5172413793103449,0.5504587155963303,0.5469462169553326,0.04653191798749455,49.0,56.0,0.07116079065712617,0.03909146314716639,0.03556880299869937,0.0037718887416662234,4.457621682181262,20.119864277561273,random_sampling
3240,0.5121293519906708,0.5412343619683051,0.5372872017235829,0.044868705469349984,50.2,57.6,0.5089285714285714,0.5545454545454546,0.5407801418439716,0.045804856768939944,49.0,55.0,0.046720179781428214,0.0415418380230219,0.03675527986884439,0.0029876156949293596,4.678146798815142,12.615443919551794,random_sampling
3440,0.5147990457042791,0.5412677231025849,0.5377389177474737,0.0447523249418062,50.2,56.8,0.5132743362831859,0.5363636363636364,0.5301645338208409,0.045077795550385345,51.0,55.0,0.044690966651800036,0.04158577824150778,0.03737293783661624,0.0031365815413434872,4.721347716527031,11.42487683307298,random_sampling
3640,0.5135372036138385,0.5540450375312744,0.5483627661800541,0.04411269708892031,48.8,59.4,0.5267857142857143,0.5545454545454546,0.541740674955595,0.0440599098444089,49.0,55.0,0.05782373523388015,0.03762045860397496,0.030703314706846146,0.002293037775828917,4.274427646751903,15.520953578952554,random_sampling
3840,0.5108282098580769,0.5430525437864897,0.5383483593417855,0.044926938010267994,50.0,59.0,0.5321100917431193,0.5454545454545454,0.5323868677905944,0.044786971062963504,50.0,52.0,0.059806034447186594,0.030846501214169618,0.02412916642604027,0.0019319916736256996,3.532419485477857,16.06276995466076,random_sampling
4040,0.5353445321379577,0.5411843202668888,0.5400080597363832,0.04411282392035848,50.2,52.4,0.5185185185185185,0.5454545454545454,0.5390835579514824,0.04477394970199157,50.0,52.0,0.050561750947320336,0.026522916488528933,0.024117606992943384,0.0022849662775992815,3.003028774118197,10.927506102052266,random_sampling
4240,0.5340227798588502,0.5466722268557123,0.5447868973854769,0.043792950805911314,49.6,53.2,0.5321100917431193,0.5504587155963303,0.5415162454873647,0.04477394970199157,49.0,51.0,0.04917044158631688,0.025930997821893523,0.02340501428149596,0.0022186210706908547,2.9492349138685467,10.94341762255946,random_sampling
4440,0.5339273792601487,0.5522101751459545,0.5497410424570183,0.043385695058370144,49.0,53.4,0.5431034482758621,0.5545454545454546,0.5461056401074306,0.04449614657554166,49.0,54.0,0.03578251418662727,0.03616211891717261,0.03175849514546357,0.0024653436031961237,4.112987559751023,9.011104260855046,random_sampling
4640,0.53704685587846,0.555863219349459,0.5533139332211269,0.0430367564060393,48.6,53.0,0.5338983050847458,0.5636363636363636,0.5550581915846016,0.044337839802296844,48.0,54.0,0.03391287101509918,0.04208428201158368,0.03729669871836042,0.0028733478395234356,4.732863826479692,8.679753999763062,random_sampling
4840,0.5423074516091194,0.5357464553794831,0.5358970346893976,0.044170836620117185,50.8,49.8,0.5447154471544715,0.5321100917431193,0.5324909747292419,0.04564616950138101,51.0,50.0,0.026348675838642043,0.04406231961518069,0.039245006573791714,0.003008873697720281,4.933588806078453,7.137038141472681,random_sampling
5040,0.5467301131129797,0.5339616346955803,0.5348152662744854,0.044141661161653696,51.0,48.6,0.5523809523809524,0.5321100917431193,0.5340699815837937,0.04391449760069798,51.0,47.0,0.022346401986346447,0.04457814951531248,0.04021524179697651,0.0032028889066576453,5.039379806802547,5.770279372006844,random_sampling
5240,0.5554072182372549,0.544870725604671,0.5457773944825662,0.043153094656437255,49.8,47.8,0.5588235294117647,0.5272727272727272,0.5321100917431192,0.043901729902602125,52.0,46.0,0.030276395009417974,0.035890660459557945,0.034335592166230416,0.003137809836343756,4.036127175975157,4.640286420525803,random_sampling
5440,0.5500508082465063,0.5375646371976648,0.538613304698145,0.04379283242990236,50.6,48.2,0.5544554455445545,0.5181818181818182,0.5177111716621254,0.045077795550385345,53.0,47.0,0.026606403563068044,0.03587853794647721,0.03371537859390829,0.002953507363131631,4.046785216469401,4.641066235071349,random_sampling
5640,0.5413600386861024,0.5430525437864895,0.5426050524169326,0.043705585083675905,50.0,50.6,0.5462962962962963,0.5321100917431193,0.5325987144168963,0.04435073433183074,51.0,50.0,0.0283921007235254,0.03308506849909994,0.030176343061941238,0.002582806667260248,3.758032333222251,6.178343614963596,random_sampling
5840,0.5468842676364674,0.5485237698081745,0.5480444253095874,0.04318219401603778,49.4,50.0,0.55,0.5412844036697247,0.54178145087236,0.043478260869565216,50.0,49.0,0.02399502108167408,0.03149953002562714,0.027837288187686236,0.0021895313698965697,3.5715491460642506,6.159947575137339,random_sampling
6040,0.5735202882312382,0.5375479566305259,0.5405488306597881,0.04321126800935082,50.6,44.2,0.5803571428571429,0.5272727272727272,0.5272727272727272,0.04362367311327614,52.0,47.0,0.03645340349985393,0.03161678018371711,0.02842017635155022,0.002332273309782436,3.5723295566812507,7.172865536171719,random_sampling
6240,0.5729229095205677,0.5375479566305255,0.5403966147048074,0.04324034200266379,50.6,44.4,0.584070796460177,0.5272727272727272,0.5267938237965486,0.04391449760069798,52.0,47.0,0.03966233471532924,0.036608391549179733,0.03295453691787302,0.0026631146827503895,4.099765945524307,7.877855422677294,random_sampling
6440,0.5729466077142945,0.5283903252710601,0.5323104016295639,0.043792916984194435,51.6,43.2,0.5816326530612245,0.5181818181818182,0.5238970588235294,0.04493238330667442,53.0,45.0,0.023411760923753112,0.035428366462829125,0.032774806014690516,0.002677538936163906,3.9502221860483933,4.423342338866449,random_sampling
6640,0.5752473848268824,0.5302251876563802,0.5342422020697806,0.04361843074717052,51.4,43.0,0.5816326530612245,0.5181818181818182,0.5234159779614325,0.044483209768861755,53.0,43.0,0.02903756355871383,0.028995555284019932,0.027396872055386857,0.002424357048541051,3.2801753858288976,4.88519892525635,random_sampling
6840,0.5864552310080869,0.5229691409507924,0.528539043866773,0.043850853585090346,52.2,40.6,0.5789473684210527,0.5229357798165137,0.525830258302583,0.04449614657554166,52.0,40.0,0.0458584673287578,0.03582295510946929,0.0354778497780879,0.0034482977697505926,4.0935489318124505,6.089022128075283,random_sampling
7040,0.5883122773717201,0.5302919099249378,0.5353772591234097,0.04329832933613482,51.4,40.8,0.5833333333333334,0.5229357798165137,0.5332086061739943,0.04362367311327614,52.0,40.0,0.043652465152179555,0.04152424944593131,0.040271116735695514,0.0037374533821462066,4.702813593605693,5.812252444707873,random_sampling
7240,0.5963338105635356,0.5266388657214345,0.5326442964506849,0.04335648577818999,51.8,39.2,0.5913978494623656,0.5137614678899083,0.5189990732159406,0.04464155881925258,53.0,41.0,0.044409921241925235,0.04302910684961693,0.04149417976661477,0.0037868751330264816,4.865765682364458,5.744562646538027,random_sampling
7440,0.5964177682340033,0.5229691409507918,0.5292974503638485,0.04361823627229894,52.2,39.0,0.5978260869565217,0.5045871559633027,0.5097312326227988,0.0453554295682512,54.0,41.0,0.04897846700757348,0.03772514665280476,0.03708063445639668,0.003530842172972427,4.292224179350033,6.273939658665813,random_sampling
7640,0.6028651695463761,0.5302919099249376,0.5366073899924154,0.04294939913923309,51.4,38.4,0.6086956521739131,0.5137614678899083,0.5185185185185186,0.044483209768861755,53.0,39.0,0.04692641934734874,0.03990666417724651,0.039350403314438065,0.003731943297494257,4.533900087121462,5.686607072763158,random_sampling
7840,0.6079249297426887,0.5339449541284401,0.5404520174092667,0.0425713780381599,51.0,37.8,0.6129032258064516,0.5229357798165137,0.5272895467160036,0.043756359936037215,52.0,36.0,0.0454862483957164,0.03657775755780305,0.036768487185039056,0.003594579167311782,4.18228710441175,5.197130890359165,random_sampling
8040,0.6099340938637889,0.5303085904920766,0.5372509050893814,0.04277488753592158,51.4,37.2,0.6086956521739131,0.5137614678899083,0.5180388529139686,0.044483209768861755,53.0,36.0,0.049738952535209345,0.042226727497993256,0.04238926543790314,0.0040771912989557195,4.802005753771981,5.393411618714899,random_sampling
