f_beta_mean,f_beta_median,f_beta_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,num_items_queried,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,sampling_strategy
0.15633949066631708,0.15267899478425792,0.022705233837779108,1875.36,1885.0,57.835325645225375,962.94,905.0,330.3098649157883,0.25848703782404503,0.2582435439114022,0.0016805687959528795,140,0.26028103429464966,0.2624286878565607,0.013789575487891096,0.15026733121881364,0.145899410965111,0.02620540355470099,objective_aware_sampling
0.08799423422199273,0.08724573411742022,0.02281738987444837,2023.92,2026.0,50.8493211819965,701.2,702.0,178.98787602740214,0.27051323716901365,0.2707932301692458,0.0021914076635139506,240,0.20314301490670814,0.20498301245753114,0.03194695882023798,0.0829542365201761,0.08201178069777978,0.023040018659717436,objective_aware_sampling
0.008664580416750847,0.0035218353793519818,0.029216223310260934,2189.34,2200.0,60.858183615527146,20.0,6.0,82.01072716195922,0.274160645983828,0.27514312142196445,0.00556053132300254,340,0.5241917839406716,0.5384615384615384,0.07700786387078756,0.008001812415045164,0.0031717263253285004,0.02757507186929146,objective_aware_sampling
0.02588163039898331,0.01654384117912468,0.05068052109919432,2153.58,2174.0,112.00748757480274,88.14,51.0,213.60859708472,0.2713942151445679,0.27301817454563637,0.008682845658877223,440,0.3953908663238644,0.39285714285714285,0.025727047260683093,0.02420480289987313,0.014952424105120073,0.05075101385355801,objective_aware_sampling
0.2110364802343028,0.20814305628995816,0.01797337457083946,1767.54,1774.0,39.8172095525103,514.72,507.0,40.25576927465001,0.2338046548836493,0.23441913952151197,0.00401003605452269,540,0.460392820701031,0.46063829787234045,0.004737452283745686,0.19912097870415418,0.1961939284096058,0.018041327391260242,objective_aware_sampling
0.19367200902930706,0.1899192963804185,0.015805270949984688,1805.64,1814.0,35.05476336400048,452.04,437.0,63.61331182526648,0.2370000749981162,0.23766905827354315,0.0031108234790980156,640,0.4713599301408871,0.4734939759036145,0.012935321840114646,0.18185772541910328,0.17806977797915724,0.01588344511282336,objective_aware_sampling
0.3987465148124474,0.40072373494690633,0.01969165056046449,864.3,856.0,119.91585572764075,12377.18,12500.0,1788.6751461352308,0.41745656358584143,0.41948951276218094,0.030074493947567244,740,0.10566426339578143,0.09753808389285973,0.058919176673100974,0.6083824195741602,0.6121431807884006,0.05433432520509339,objective_aware_sampling
0.4506326041227277,0.45841932742503344,0.03480045879757357,373.18,319.0,250.6839040861054,18707.06,19434.0,3589.6589193178315,0.5143111422214125,0.5257118572035699,0.05867951254524683,840,0.10046532899857619,0.0885470406153269,0.06469787284328139,0.8309107385592355,0.8554599003171727,0.11358581970371827,objective_aware_sampling
0.21129700003057864,0.20539277718290663,0.042618923487612495,1769.5,1785.0,110.28507132888133,312.52,261.0,350.5834745066378,0.2289947751306403,0.22964425889352766,0.0051052227308410365,940,0.6118162952384864,0.6178623718887262,0.04900867595826702,0.1982328953330669,0.19120978704123245,0.04997058057493486,objective_aware_sampling
0.17288431988259406,0.1648756072427499,0.042357054066751824,1851.94,1871.0,103.90701102929008,224.62,180.0,290.47221998910913,0.23710207244817447,0.23836904077398066,0.006014026523060233,1040,0.643838839130989,0.6511627906976745,0.046606355950724696,0.16087902129590384,0.152242863615768,0.04708065746682816,objective_aware_sampling
0.19961108787504567,0.19025726303433435,0.04638831072822076,1781.5,1818.0,207.76995460669255,518.16,194.0,2223.5963112739473,0.2356356091097375,0.23209419764505887,0.03064617018628803,1140,0.6548570600409561,0.6672384219554031,0.08005201828096964,0.1927956502039384,0.17625736293611238,0.09414134780547975,objective_aware_sampling
0.24672277878388899,0.2368268113134444,0.04658681468167289,1676.04,1718.0,223.8663478404422,700.46,296.0,2700.664721297139,0.2270108247294291,0.2221444463888403,0.04155923013121671,1240,0.6093018007011122,0.6229299363057325,0.07745372307391973,0.24057997281378304,0.2215677390122338,0.1014346841143824,objective_aware_sampling
0.2964429827755416,0.29004266743372165,0.03282782442092029,1568.8,1602.0,195.5168194393778,771.54,391.0,2632.8989254971925,0.2153831154221246,0.21001974950626234,0.04226806385273297,1340,0.5974299794696508,0.607429718875502,0.07269275661514311,0.2891708201178302,0.27412777526053467,0.08858940618005255,objective_aware_sampling
0.34064228437699645,0.3357234436582934,0.024649732808042876,1471.04,1500.0,173.6998137932171,844.14,489.0,2451.6971404984433,0.20497837554056933,0.199720006999825,0.040033730772448775,1440,0.5807231425603125,0.5911371237458194,0.06939297088288819,0.3334662437698105,0.3203443588581785,0.07870403887322894,objective_aware_sampling
0.42293934926979165,0.4194453387297061,0.022549822547371125,1275.86,1295.0,125.84332820659769,1154.58,968.0,1349.6697653422764,0.18834229144275547,0.18607034824129398,0.018677461973494208,1540,0.48089037551348507,0.4851063829787234,0.05081056232888766,0.4219030357952428,0.4132306298142275,0.057020085277116966,objective_aware_sampling
0.3828939083102117,0.37604195935187784,0.03145797967501561,1378.8,1404.0,132.76063214325012,849.8,688.0,1089.316061621313,0.19359016024596648,0.1926951826204345,0.01193649990265589,1640,0.5312831085076348,0.5385647216633133,0.05222958996632498,0.3752605346624766,0.3638423198912551,0.06015434170514254,objective_aware_sampling
0.4361630196605879,0.4294141857593634,0.02728022362175658,1242.66,1268.0,118.42630127454366,1226.3,1065.0,1047.291434842525,0.18598535036624647,0.18512037199070022,0.013357996641712448,1740,0.46240963220020137,0.468562874251497,0.042093817265293564,0.4369460806523937,0.42546443135478024,0.053659402480535995,objective_aware_sampling
0.45103488970422306,0.4450594319934669,0.024361539023399693,1204.34,1226.0,101.56215687146299,1324.64,1198.0,832.3873579990833,0.18365390865231376,0.18319542011449713,0.009987720217456218,1840,0.4453620097630069,0.45020651675080314,0.03681363435466211,0.45430901676476604,0.44449478930675124,0.04601819522948016,objective_aware_sampling
