f_beta_mean,f_beta_median,f_beta_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,num_items_queried,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,sampling_strategy
0.06924648598272654,0.054020682204043824,0.07459686688191323,658.86,671.0,59.47967813420022,130.22,90.0,197.86154626960467,0.2489473684210951,0.25043617330619367,0.0073795343101770855,90,0.27827665208905566,0.28,0.008861805570936257,0.06677053824361001,0.049575070821529746,0.08424883588413744,objective_aware_sampling
0.02144329328482095,0.007849293563579279,0.06739106034120046,691.16,701.0,49.00588494555076,33.92,11.0,116.65427641856594,0.25368711834831525,0.2555975574294853,0.009403142807002973,140,0.3122297732705079,0.3125,0.0044555052149529515,0.021019830028329068,0.007082152974504249,0.06941343476706865,objective_aware_sampling
0.11346572444710429,0.10229007633587785,0.05532524825351993,630.48,639.0,42.292449794690185,151.38,129.0,111.2979314719698,0.24017010758939306,0.24164001163128818,0.0072825297777166205,190,0.3397468792450479,0.34183673469387754,0.010264361219810081,0.1069688385269184,0.09490084985835694,0.059904319822508156,objective_aware_sampling
0.09313053947467666,0.08455034588777863,0.04559850984732849,644.74,651.0,33.59086060896976,109.82,96.0,74.26182003804301,0.242332073277104,0.24360279150915964,0.006811074229827974,240,0.3626965671970338,0.36423841059602646,0.007628721836198991,0.08677053824362381,0.07790368271954674,0.04757912267559415,objective_aware_sampling
0.1893544352772209,0.18419489007724302,0.03351245617245446,577.98,582.0,26.215143364254494,263.52,254.0,60.41679920333533,0.22923960453622158,0.23000872346612386,0.005140746800866753,290,0.3274732610650243,0.328042328042328,0.002799276886165273,0.1813314447591893,0.17563739376770537,0.03713193111084254,objective_aware_sampling
0.17772204722460627,0.17611940298507464,0.026797925324359265,586.76,588.0,19.378188642424558,228.18,228.0,34.51364805886722,0.22986187845303227,0.23029950567025298,0.004698065316683247,340,0.3446037339838674,0.34104046242774566,0.020856817298691575,0.16889518413597102,0.1671388101983003,0.027447859266890254,objective_aware_sampling
0.43932714318829047,0.4506824620139067,0.06407590131168915,365.38,356.0,50.99408560036681,1026.78,1062.0,176.12824899617144,0.20744984006980585,0.20660075603373074,0.006869794165830026,390,0.25570006597077066,0.24787535410764872,0.03996710641813527,0.4824645892351837,0.49575070821529743,0.07222958300335246,objective_aware_sampling
0.16393005363078805,0.1590186278964107,0.024761484255702973,597.16,601.0,19.020646658318288,162.36,144.0,103.80220314932826,0.2288572259377999,0.22891829020063972,0.004793047844011637,440,0.4160768850867705,0.42168674698795183,0.03436950942548142,0.1541643059489934,0.14872521246458922,0.02694142586164103,objective_aware_sampling
0.17701852319848485,0.16737032569360671,0.050771102640863,587.2,595.0,42.07338017823736,189.14,167.0,133.89953556053592,0.22718377435302375,0.22840942134341377,0.006044430322167042,490,0.3965236321556338,0.39928057553956836,0.019298080518768006,0.16827195467424041,0.15722379603399433,0.05959402291534994,objective_aware_sampling
0.1741287910520228,0.16819342243580115,0.03095870313009229,589.72,594.0,22.515628090263043,198.14,193.0,31.85065612581274,0.22875399825529216,0.2299360279150916,0.005998382175193796,540,0.36903863261737346,0.36721311475409835,0.010762945299479994,0.164702549575079,0.15864022662889518,0.031891824490457785,objective_aware_sampling
0.21037409602044438,0.20647653000594177,0.02377350240384558,564.14,567.0,17.752899020496145,242.14,239.0,31.163747205320497,0.22265484152372847,0.22346612387321896,0.004445966678007067,590,0.3696282578455895,0.36772486772486773,0.013132338732871746,0.20093484419262642,0.19688385269121814,0.025145749320816643,objective_aware_sampling
