f_beta_mean,f_beta_median,f_beta_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,num_items_queried,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,sampling_strategy
0.15179756375071762,0.14186493276193293,0.04867408689591247,602.1,610.0,38.72531290956861,339.28,317.0,110.09109691454562,0.24351410293690043,0.24476592032567607,0.0061663868647888875,240,0.23323433374951275,0.2324455205811138,0.004530200400898146,0.14716713881020255,0.1359773371104816,0.054851718002221446,objective_aware_sampling
0.00253617234828118,0.0,0.016060130078647476,704.34,706.0,10.538962690205597,2.96,0.0,18.954288137288174,0.2562271009014198,0.2566152951439372,0.0024529003298753393,440,0.014761904761904738,0.0,0.0723722236744485,0.002351274787535404,0.0,0.014927709192925727,objective_aware_sampling
0.04021958999974315,0.03277665053847355,0.03662602345630091,679.92,685.0,25.007482331732376,41.06,32.0,44.50215257707575,0.2501206746147215,0.251308519918581,0.0058563061650934,640,0.39492741138261966,0.39622641509433965,0.006440524484109055,0.036940509915015796,0.029745042492917848,0.03542136307610814,objective_aware_sampling
0.2887281523299629,0.2820400409177261,0.03385108511399605,507.42,513.0,28.517181753679953,311.98,296.0,84.93603147260805,0.20711544053503603,0.207981971503344,0.004281829605927688,840,0.3920419796614327,0.3946830265848671,0.013957920473479617,0.2812747875354003,0.273371104815864,0.040392608716260554,objective_aware_sampling
0.439562726461624,0.43687319686770165,0.017434229311295988,385.1,388.0,18.53643415114089,621.4,607.0,86.25563632446375,0.18514829892411092,0.18515556847920908,0.0007207232706496726,1040,0.3417425997426132,0.34378378378378377,0.010966663945576615,0.4545325779036748,0.45042492917847027,0.02625557245204087,objective_aware_sampling
0.368811073992257,0.3690987124463519,0.003944850306684599,448.22,448.0,2.907809817863146,377.66,378.0,1.8936720347016498,0.1903722012212741,0.19031695260250073,0.0009553289515588676,1240,0.40566036954891127,0.4056603773584906,0.0019934066050025945,0.3651274787535333,0.3654390934844193,0.004118710790174266,objective_aware_sampling
0.31212300328498244,0.3093535677805341,0.013742541976247868,491.9,494.0,10.464213903773095,290.18,287.0,17.65585724721837,0.19988950276243564,0.2004216341959872,0.0026089531451708153,1440,0.4246840054869638,0.4248496993987976,0.0038764073728541734,0.30325779036828077,0.3002832861189802,0.014821832724891121,objective_aware_sampling
0.3436296974640808,0.3422876949740034,0.00917818637897876,467.98,469.0,7.000170841496979,334.2,333.0,8.84060811208894,0.19439517301540565,0.19467868566443733,0.0019036922656270473,1640,0.41594227598772715,0.41578947368421054,0.0007581653413703349,0.3371388101982929,0.3356940509915014,0.00991525614942912,objective_aware_sampling
0.37859159990937935,0.3790924755887421,0.0067182636055709444,442.34,442.0,4.987609230016746,346.42,346.0,5.131875000380722,0.1859639430066832,0.18580982843849955,0.0015617288181778136,1840,0.4321551740269294,0.43278688524590164,0.003347864096850948,0.3734560906515718,0.37393767705382436,0.007064602308805583,objective_aware_sampling
0.4439044285534154,0.4453943739658026,0.014301971266825484,384.38,383.0,11.82640377531188,568.28,575.0,36.43911787982031,0.18102500726955464,0.18101192207036929,0.002393126324337049,2040,0.36193603390603873,0.3596881959910913,0.011078035691512911,0.4555524079320346,0.45750708215297453,0.01675128013500267,objective_aware_sampling
0.441303950954523,0.44227059796087076,0.007974736243066853,385.94,385.0,6.8731375666434245,578.04,583.0,25.526539172027487,0.1823015411456901,0.18232044198895028,0.001290361255776986,2240,0.35661468053449336,0.35508849557522126,0.0074787049382897056,0.45334277620396357,0.4546742209631728,0.009735322332356081,objective_aware_sampling
0.42614715776484147,0.42691546508340406,0.0051688772787029675,404.68,404.0,4.4841846248359545,415.22,418.0,16.841527689017774,0.1772768246583242,0.1772317534166909,0.00043162844192327,2440,0.42075298912451325,0.41944444444444445,0.00781809610706765,0.4267988668555182,0.42776203966005666,0.006351536295801674,objective_aware_sampling
0.4447605694102038,0.4462902998732929,0.00842344824521243,390.28,389.0,7.041853363201851,428.42,432.0,19.95126817103204,0.17300232625762887,0.172797324803722,0.0011101978130176214,2640,0.42455275431713335,0.4232309746328438,0.0076850218170144416,0.44719546742209354,0.4490084985835694,0.009974296548444467,objective_aware_sampling
0.47286029105056665,0.4744069912609238,0.009966619126986674,365.4,364.0,8.609301069189405,507.64,513.0,27.965928431856156,0.16971794126199732,0.16959872055830183,0.0013279445231048877,2840,0.401946164430671,0.4,0.009765229726868241,0.48243626062322464,0.48441926345609065,0.012194477435112467,objective_aware_sampling
0.48413410974683363,0.485929993136582,0.010148058199733145,353.7,352.0,9.285359380911718,569.68,577.0,36.75225169220128,0.16997528351264843,0.16988950276243095,0.0010014403318598293,3040,0.3827185159710729,0.3802363050483351,0.012292468798782116,0.4990084985835493,0.5014164305949008,0.013152067111773032,objective_aware_sampling
0.45689245319962596,0.45729562403264384,0.002111177568780962,381.4,381.0,2.0499759443012078,425.86,428.0,10.544379245663814,0.16958854318115862,0.16959872055830183,0.00014688698679279926,3240,0.43261737292779884,0.4316069057104914,0.004958302396006639,0.45977337110481376,0.4603399433427762,0.0029036486463186245,objective_aware_sampling
0.459540536008959,0.45978627671541056,0.0012432801206006166,379.26,379.0,1.3089720726555503,429.38,431.0,8.07923241827537,0.16906658912474373,0.1690898517010759,0.00011399641751393172,3440,0.4321752437438411,0.4313984168865435,0.003874192310278039,0.46280453257792153,0.4631728045325779,0.001854068091580128,objective_aware_sampling
0.4644782392295733,0.46491969568892644,0.0025028351656359903,376.34,376.0,1.9967013427837277,413.74,414.0,3.725696258916617,0.16686827566152848,0.16676359406804303,0.0005332059125005491,3640,0.443455101483327,0.4435483870967742,0.00135499428883538,0.46694050991501235,0.46742209631728043,0.0028281888707983828,objective_aware_sampling
