num_items_queried,precision_mean,recall_mean,f_beta_mean,loss_mean,fn_count_mean,fp_count_mean,precision_median,recall_median,f_beta_median,loss_median,fn_count_median,fp_count_median,precision_std,recall_std,f_beta_std,loss_std,fn_count_std,fp_count_std,sampling_strategy
4040,0.3944492778153231,0.13333333333333316,0.14232028713963504,0.15871328642114743,208.0,51.6,0.3894736842105263,0.1125,0.12064343163538875,0.16007560337307356,213.0,58.0,0.08221228900102691,0.0368235036148167,0.0380260702170142,0.005357359951385782,8.837640867556033,16.134419125567565,objective_aware_sampling
4240,0.37061186147434494,0.1475000000000004,0.15652046552859442,0.15746280455017317,204.6,60.0,0.38461538461538464,0.14583333333333334,0.15548645046645934,0.15862169235242804,205.0,57.0,0.059966640188442846,0.04599447977771215,0.047128127923818104,0.006729612206621915,11.038675146650915,14.841443877731006,objective_aware_sampling
4440,0.37006310605409604,0.14999999999999994,0.1589730927665351,0.15711384053524236,204.0,60.6,0.36363636363636365,0.1375,0.14778325123152708,0.15804012794416983,207.0,56.0,0.05623488368739978,0.050381932479514634,0.05150060567725857,0.007092653985372758,12.0916637950835,16.373420195209338,objective_aware_sampling
4640,0.37109323799790855,0.16166666666666674,0.17079323620285553,0.15568902464832726,201.2,64.8,0.3877551020408163,0.15833333333333333,0.16896398399288573,0.1555684792090724,202.0,60.0,0.040626813758728814,0.05034652105413243,0.05124334401821547,0.00664137217775387,12.083165052991793,17.42205663961511,objective_aware_sampling
4840,0.3748342708171119,0.16583333333333328,0.17510666559515745,0.15504931225590138,200.2,65.4,0.3841059602649007,0.17083333333333334,0.18173758865248227,0.1549869148008142,199.0,57.0,0.03834212745433276,0.04944184734267839,0.05025796308026123,0.006482668125332801,11.866043362242781,16.969771192575294,objective_aware_sampling
5040,0.37786587629796553,0.17416666666666666,0.1838232873991144,0.15400247517939014,198.2,68.2,0.3972602739726027,0.17083333333333334,0.18173758865248227,0.15266065716778132,199.0,63.0,0.04236860342006306,0.04024178646782852,0.04089103982529215,0.00592328831903446,9.658028752278831,11.488045690997652,objective_aware_sampling
5240,0.3680004035512512,0.17666666666666686,0.18620641207860178,0.15408970984062928,197.6,71.8,0.3644067796610169,0.17916666666666667,0.1887620719929763,0.15411456818842686,197.0,73.0,0.048009207625888464,0.039208396895266874,0.040226857343701794,0.006328999173868977,9.410015254864073,7.656959726814847,objective_aware_sampling
5440,0.36650473980539927,0.1883333333333333,0.19771112731810528,0.1527520567333547,194.8,76.6,0.373134328358209,0.19166666666666668,0.20264317180616742,0.15033439953474848,194.0,78.0,0.04639899409456642,0.04639677859965897,0.047265422922843615,0.007081990047220286,11.13522686391814,9.912558878988394,objective_aware_sampling
5640,0.3617978786821173,0.18583333333333324,0.1951790461990077,0.1533336634249053,195.4,77.6,0.3609022556390977,0.19583333333333333,0.2067751869775627,0.15193370165745856,193.0,83.0,0.0452744090685322,0.03984237339000937,0.040789411155417905,0.0063812366367512925,9.56216961360227,8.369535399711129,objective_aware_sampling
5840,0.3675450023301442,0.18333333333333335,0.19283522029627873,0.15336276701529397,196.0,74.8,0.3709677419354839,0.19166666666666668,0.2014010507880911,0.15236987496365223,194.0,78.0,0.03943678743098534,0.03771810511702247,0.038529729946969654,0.005795022824046827,9.052345228085382,8.835707372397646,objective_aware_sampling
6040,0.371052347101149,0.18916666666666673,0.1987520022081741,0.15254853878876914,194.6,76.2,0.3671875,0.19583333333333333,0.20541958041958044,0.1520790927595231,193.0,81.0,0.04560619051956282,0.03869878749839783,0.03954267946909714,0.0062262861469171635,9.28770899961546,9.151922874876739,objective_aware_sampling
6240,0.3656407784799471,0.18083333333333346,0.1902883494003099,0.153740817707296,196.6,74.4,0.3805970149253731,0.1875,0.19867549668874174,0.15047979063681302,195.0,76.0,0.04800572140519399,0.03942630113388635,0.04038925579823252,0.006288073570131332,9.462312272132738,9.047573479037682,objective_aware_sampling
6440,0.37333442812556555,0.18083333333333335,0.19045064524951336,0.1533335915433076,196.6,71.6,0.3805970149253731,0.1625,0.17271922054915856,0.15469613259668508,201.0,70.0,0.04236535337618503,0.04405981990994121,0.04495536063840654,0.006894600202888295,10.574356778385896,8.353111281738466,objective_aware_sampling
6640,0.3711235543584836,0.17416666666666647,0.18375690798484656,0.15432238211555432,198.2,70.4,0.39568345323741005,0.15833333333333333,0.16851441241685144,0.15513230590287874,202.0,69.0,0.036240920559489985,0.03387435475566079,0.03450618905467249,0.005180649718276081,8.129845141358597,9.185724146189429,objective_aware_sampling
6840,0.3715639103029399,0.1774999999999998,0.18710330507789588,0.15394436525018615,197.4,71.8,0.38620689655172413,0.175,0.1856763925729443,0.15266065716778132,198.0,67.0,0.03620681296776357,0.03263909996554509,0.0330917243207402,0.004924309885780587,7.833383991730815,10.04726923335984,objective_aware_sampling
7040,0.37257759864163736,0.1849999999999998,0.19475321929557715,0.15301382414200965,195.6,74.4,0.384,0.18333333333333332,0.1935767707875055,0.15251526606571678,196.0,75.0,0.037101091455321394,0.027888667551135837,0.02873801193280826,0.004880642136590874,6.693280212272609,5.533785757519583,objective_aware_sampling
7240,0.37155795490491494,0.1858333333333332,0.19550661976963157,0.1529847332366087,195.4,75.2,0.37593984962406013,0.175,0.1855943437914273,0.1528060482698459,198.0,77.0,0.04034909786504287,0.030664561228155824,0.03141440712147147,0.005181922491646331,7.359494694757369,8.013502119311896,objective_aware_sampling
7440,0.36056808062134366,0.1916666666666668,0.20097323227231523,0.15278118992204767,194.0,80.8,0.3724137931034483,0.18333333333333332,0.19349164467897978,0.15266065716778132,196.0,81.0,0.03907669053775403,0.0355115594343892,0.03620929148927296,0.005792654461659696,8.52277426425339,6.8134564213618525,objective_aware_sampling
7640,0.3724624262442156,0.1999999999999999,0.2096139520017798,0.15132729158639,192.0,80.8,0.3918918918918919,0.1875,0.19806338028169015,0.1514975283512649,195.0,82.0,0.041585673685927894,0.030163400490771368,0.030819346983622816,0.00529724396218644,7.239216117785107,8.631700296001942,objective_aware_sampling
7840,0.37151239121102125,0.19833333333333325,0.2079221415434258,0.1515889997984354,192.4,80.6,0.3904109589041096,0.18333333333333332,0.19400352733686066,0.15178831055539402,196.0,85.0,0.042026717076592,0.029424806015325714,0.030061163634089328,0.005154364228198051,7.0619534436781555,9.386611453355847,objective_aware_sampling
8040,0.3738297736889594,0.19666666666666646,0.20632161891711726,0.15170529576677,192.8,79.4,0.381294964028777,0.18333333333333332,0.1920558707987778,0.1533876126781041,196.0,86.0,0.03655319545524113,0.02570257629078336,0.026162827545313613,0.004305022560158572,6.1686183097879805,10.323651378159658,objective_aware_sampling
8240,0.3748823671471234,0.19833333333333322,0.20803048785353645,0.1514145389326167,192.4,79.4,0.39436619718309857,0.17916666666666667,0.18976169461606354,0.15236987496365223,197.0,84.0,0.03587524251664682,0.02735506022160968,0.02786085801006731,0.004605309595180225,6.565214453186292,8.63311138842179,objective_aware_sampling
