f_beta_mean,f_beta_median,f_beta_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,num_items_queried,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,sampling_strategy
0.14157619579430697,0.14633676711273705,0.03249785657589789,1912.5,1903.0,69.44507936217722,592.12,607.0,164.2755617372032,0.25385915352116223,0.2530436739081523,0.004868135399612871,240,0.32945047972892993,0.3336992316136114,0.05290304552561777,0.13343905754417826,0.13774354327140914,0.03146582662536331,objective_aware_sampling
0.07158462126480392,0.07309363887791387,0.024988877545016882,2061.68,2059.0,52.02732391394333,237.6,237.0,109.70009973742494,0.2636434089147872,0.2632934176645584,0.003956634597779745,440,0.380542965247322,0.38441558441558443,0.1169987434581419,0.06584503851382238,0.06705935659265971,0.02357377612774962,objective_aware_sampling
0.11193641170799706,0.1131422924901186,0.027654758917961222,1980.02,1978.0,57.32214838341023,157.86,148.0,74.80462522452241,0.2514427139321451,0.2509437264068398,0.005642638928780746,640,0.5858546628800264,0.6074270557029178,0.0906602572808859,0.1028454916175801,0.10376076121431808,0.025972881007435545,objective_aware_sampling
0.24710005802411353,0.23726713993043974,0.0350599882753151,1685.04,1709.0,87.65904535922525,689.98,628.0,274.32944374183404,0.22787380315491018,0.22931926701832453,0.00496373048695361,840,0.4374887935344111,0.4422735346358792,0.02433589894458734,0.23650203896690988,0.22564567285908474,0.039718643117003044,objective_aware_sampling
0.28975136357012193,0.2848597065945022,0.021727474323485277,1596.04,1607.0,48.96611961288604,604.46,600.0,58.887996548117165,0.21461113472164214,0.2158696032599185,0.0049826166386283165,1040,0.5031239520286426,0.5,0.014141075491792868,0.2768282736746888,0.27186225645672857,0.022186732946482306,objective_aware_sampling
0.311819023943344,0.30681548325813346,0.02441684208979143,1548.96,1561.0,57.88823502714111,569.2,546.0,121.1420752714231,0.20784480387989504,0.2087697807554811,0.00461598906281222,1240,0.5388987962587418,0.5419463087248322,0.019876390016268824,0.2981603987313117,0.2927050294517444,0.026229376994626834,objective_aware_sampling
0.4439331151009297,0.4484325306678783,0.024942027240960767,353.54,233.0,340.70933848859113,19804.7,22183.0,6524.78204340658,0.539296517587042,0.5836854078648034,0.12113212421291554,1440,0.12422977628086485,0.0817154447986091,0.12849337777938,0.8398096964204622,0.894426823742637,0.15437668259564646,objective_aware_sampling
0.4658324746887806,0.4733303945338329,0.031639305477475094,575.78,489.0,260.67147153570863,13293.78,14715.0,4083.8452963287195,0.4043068923276955,0.4289892752681183,0.07025064829082325,1640,0.14366069985050192,0.10454573115073328,0.12182005721841113,0.7391119166288994,0.7784322609877662,0.11811122407598967,objective_aware_sampling
0.3729137244662828,0.3641430123270203,0.03028683405769092,1394.42,1436.0,179.74534360290667,979.22,539.0,2636.659886306022,0.19877803054922966,0.19297017574560635,0.045036881097315885,1840,0.5683202009824845,0.5885496183206107,0.08243552109716383,0.3681830539193561,0.34934299954689624,0.08144329116579381,objective_aware_sampling
0.4464558400923302,0.4483745844107868,0.021823988556682647,1224.32,1236.0,116.46868528084813,1152.74,822.0,2139.477443853393,0.18185395365114987,0.1750456238594035,0.040839803991778625,2040,0.5286478535943111,0.5415504740658115,0.07035181287139748,0.4452560036248253,0.4399637516991391,0.05277239931166664,objective_aware_sampling
