num_items_queried,precision_mean,recall_mean,f_beta_mean,loss_mean,fn_count_mean,fp_count_mean,precision_median,recall_median,f_beta_median,loss_median,fn_count_median,fp_count_median,precision_std,recall_std,f_beta_std,loss_std,fn_count_std,fp_count_std,sampling_strategy
310,0.5352872670807471,0.656126482213439,0.6404541934957791,0.4415364134534221,7.8,12.6,0.5625,0.7391304347826086,0.723404255319149,0.3504273504273504,6.0,13.0,0.0674672354193183,0.15780126121280597,0.14524785720424144,0.14963989227690236,3.4935947762965496,1.021697690612892,objective_aware_sampling
320,0.5541137123745802,0.6833992094861675,0.6668549679641094,0.415776998506396,7.2,12.6,0.5806451612903226,0.782608695652174,0.7563025210084033,0.3247863247863248,5.0,12.0,0.09591060018248411,0.12686006263348865,0.12118569422949357,0.13639395494117612,2.861976430879383,3.206054877694373,objective_aware_sampling
330,0.5539861751152092,0.6833992094861674,0.6672877352507547,0.41402338813209866,7.2,12.4,0.5806451612903226,0.782608695652174,0.7563025210084033,0.3247863247863248,5.0,13.0,0.08105163738404761,0.12686468337189857,0.12007465907093452,0.1329249768289775,2.8620806752266423,1.963371145460342,objective_aware_sampling
340,0.5582646743937087,0.6833992094861654,0.6669397664598923,0.41234270956655517,7.2,12.2,0.5757575757575758,0.7391304347826086,0.7264957264957266,0.3418803418803419,6.0,13.0,0.05105638761375022,0.12982675783870798,0.11776707968172483,0.12015625579966768,2.931501456148636,1.8366350607719248,objective_aware_sampling
350,0.563107979237014,0.6833992094861655,0.6675633679418628,0.4106333078571531,7.2,12.0,0.5757575757575758,0.7391304347826086,0.7296137339055794,0.3333333333333333,6.0,13.0,0.05826858445407563,0.1298318694302543,0.11809451992181622,0.12121164263025587,2.931616876407994,2.101825559538879,objective_aware_sampling
360,0.5592137086536957,0.6916996047430789,0.6735481483306472,0.4074193129423998,7.0,12.6,0.5588235294117647,0.7391304347826086,0.7391304347826086,0.3076923076923077,6.0,13.0,0.11182174450296689,0.15451652554763493,0.1432305107375733,0.15704970765046466,3.4711929257632534,3.7278306441515565,objective_aware_sampling
370,0.5337428332537059,0.6830039525691661,0.6628586878769057,0.424455633982227,7.2,13.6,0.5428571428571428,0.7391304347826086,0.7296137339055794,0.3333333333333333,6.0,13.0,0.08858625418376678,0.14517183134309614,0.1341312541318232,0.14557560330280056,3.2564066239366385,3.143433083130155,objective_aware_sampling
380,0.5440341459306993,0.6743083003952537,0.6573946749556634,0.42607736766123616,7.4,12.8,0.5428571428571428,0.7391304347826086,0.7296137339055794,0.3333333333333333,6.0,13.0,0.08408244757159904,0.13740979841953313,0.1274313606542626,0.13771949487420737,3.079016381954126,2.566716616230587,objective_aware_sampling
390,0.5527195767195772,0.6830039525691665,0.6662850350624651,0.41576301158416884,7.2,12.6,0.5428571428571428,0.7391304347826086,0.7264957264957266,0.3389830508474576,6.0,13.0,0.0850473332309183,0.12554909782302007,0.11707602951096038,0.12795996672164708,2.791753295490505,2.7335853897344102,objective_aware_sampling
400,0.5840002590002601,0.718181818181817,0.7005628368433154,0.37304095670548126,6.4,11.6,0.5757575757575758,0.782608695652174,0.7725321888412018,0.2905982905982906,5.0,12.0,0.07153883065816391,0.13705236916854532,0.1254109084614475,0.13254561530532993,3.0793088278285534,2.337581167421939,objective_aware_sampling
410,0.6011268115942044,0.7181818181818178,0.7034388181778264,0.3661161813704194,6.4,10.8,0.59375,0.7391304347826086,0.7327586206896552,0.3220338983050847,6.0,10.0,0.0666150765489084,0.12242253050790823,0.11269999519983923,0.12001901333646585,2.7338567268128235,1.9434940055919123,objective_aware_sampling
420,0.5833604298278232,0.6916996047430815,0.6783274504486064,0.39540929231168803,7.0,11.2,0.5925925925925926,0.6956521739130435,0.6837606837606837,0.39316239316239315,7.0,11.0,0.07744017826541812,0.12154379192811242,0.11395677945644736,0.12363867795957859,2.689543615525334,2.1403991242791482,objective_aware_sampling
430,0.5872778087451992,0.6826086956521745,0.6708706114467066,0.4005964423264262,7.2,10.8,0.59375,0.6956521739130435,0.6866952789699571,0.38461538461538464,7.0,10.0,0.07956246517543981,0.13333574525304076,0.12478055981569303,0.13299969906357784,2.9327388117251507,1.9437053353381548,objective_aware_sampling
440,0.6087289171791291,0.6743083003952567,0.6661667829187027,0.4021165210528143,7.4,10.0,0.6129032258064516,0.6956521739130435,0.6956521739130436,0.358974358974359,7.0,10.0,0.09083351529357106,0.10627683585909202,0.1006542902779598,0.11061734994471867,2.3380903889000244,2.7635583767962597,objective_aware_sampling
450,0.6010101010101012,0.6743083003952566,0.664850925751695,0.40549211487259534,7.4,10.4,0.625,0.6956521739130435,0.6926406926406926,0.36752136752136755,7.0,11.0,0.09910453206640686,0.11651600887862139,0.10909220666423995,0.12092136912521181,2.5832860534928863,3.144749153140978,objective_aware_sampling
460,0.6333860342556015,0.6743083003952576,0.6690911896147289,0.3935690129728696,7.4,9.0,0.6333333333333333,0.6956521739130435,0.6956521739130436,0.358974358974359,7.0,10.0,0.0958828294167793,0.10629019645199908,0.10122563291483386,0.11093416199570465,2.338384321943978,2.614393150693245,objective_aware_sampling
470,0.6293000127502237,0.6833992094861675,0.6763808228816499,0.3883818629581335,7.2,9.4,0.6129032258064516,0.6956521739130435,0.6956521739130436,0.358974358974359,7.0,10.0,0.09624101421599797,0.09631342008735393,0.09098249841675411,0.10069171041779526,2.1410574453122417,3.0146029071555485,objective_aware_sampling
480,0.6387018572825026,0.6652173913043489,0.6610502503519442,0.4004653149305404,7.6,8.8,0.6129032258064516,0.6956521739130435,0.6986899563318777,0.3504273504273504,7.0,10.0,0.11431014300753786,0.11827365659769952,0.11233899751397719,0.12162171486941906,2.5838124847832393,3.258433872943845,objective_aware_sampling
490,0.6640926068837778,0.6656126482213451,0.663385823503946,0.3952054828735137,7.6,8.2,0.6129032258064516,0.6956521739130435,0.7048458149779735,0.3333333333333333,7.0,10.0,0.13274549287736892,0.10233752283290634,0.09664151796279181,0.10709933140277904,2.2512566323236016,3.930115781483534,objective_aware_sampling
500,0.6731360851446474,0.6656126482213452,0.6643603362475746,0.39178667945470963,7.6,7.8,0.6129032258064516,0.6956521739130435,0.7048458149779735,0.3333333333333333,7.0,10.0,0.12382254333603326,0.10234569121084437,0.09561856932419606,0.10292102983498633,2.2514363231593695,3.61033000688589,objective_aware_sampling
510,0.659335031126201,0.6565217391304359,0.6547800614499075,0.40384090875031925,7.8,8.2,0.6129032258064516,0.6956521739130435,0.7048458149779735,0.3333333333333333,7.0,11.0,0.13794248856375266,0.11404633234822328,0.10835741270645641,0.11844204329412059,2.4892669009453385,3.8792422855577318,objective_aware_sampling
520,0.6711659190877943,0.6387351778656141,0.6394431254484927,0.41409756877319703,8.2,7.4,0.6129032258064516,0.6521739130434783,0.6637168141592921,0.37606837606837606,8.0,7.0,0.10238134867342963,0.12516090181171866,0.11524770387881011,0.11407799309714735,2.7211905572341837,3.2097412706307407,objective_aware_sampling
530,0.6632949308755736,0.6656126482213454,0.6636297614081761,0.39345212226568144,7.6,8.0,0.6129032258064516,0.6956521739130435,0.7017543859649122,0.3418803418803419,7.0,8.0,0.1000640615622999,0.10237327393367651,0.09439517406456006,0.0990255285717026,2.252043097546658,3.172206342872577,objective_aware_sampling
540,0.6428335832083946,0.6395256916996049,0.6386152373401501,0.4224692412594228,8.2,8.4,0.6206896551724138,0.6521739130434783,0.6607929515418502,0.3813559322033898,8.0,11.0,0.11526717438756764,0.09675530667953358,0.09312676136031034,0.10383363769439595,2.1423375993550584,3.210372798678295,objective_aware_sampling
550,0.6619856459330139,0.6569169960474324,0.6556951002150914,0.4019561709801337,7.8,8.0,0.6333333333333333,0.6521739130434783,0.6637168141592921,0.3728813559322034,8.0,10.0,0.11367409348757679,0.10130764008809175,0.09474297412430997,0.10219689723548195,2.2345667568018697,3.2973448745129024,objective_aware_sampling
560,0.6541649175412291,0.6656126482213455,0.6632772555672548,0.3951615239750831,7.6,8.2,0.6551724137931034,0.6956521739130435,0.6956521739130436,0.358974358974359,7.0,8.0,0.09405229494465885,0.10240659314495217,0.09646703598785375,0.10417788933115517,2.252776065213762,2.7223355985460556,objective_aware_sampling
570,0.6538923395445144,0.6482213438735194,0.6478819946038445,0.40885147387193,8.0,7.8,0.6785714285714286,0.6956521739130435,0.6956521739130436,0.358974358974359,7.0,9.0,0.09773778037709603,0.12339115412776785,0.117622799360363,0.12724931346340812,2.766708560544968,2.143083235760031,objective_aware_sampling
580,0.65986565158979,0.6569169960474319,0.656116637960184,0.400304465324922,7.8,7.8,0.6551724137931034,0.6956521739130435,0.6986899563318777,0.3504273504273504,7.0,9.0,0.09534261258880675,0.1120547038926357,0.10577728321897154,0.11346975088796234,2.4911784659581766,2.4089385784255404,objective_aware_sampling
590,0.651832525295794,0.665612648221345,0.6632785259541158,0.3952781649158036,7.6,8.2,0.6551724137931034,0.6956521739130435,0.6986899563318777,0.3504273504273504,7.0,10.0,0.10887182695368733,0.11637672093660416,0.11179141970328187,0.12337083836610198,2.5867881374818955,2.7234269337667008,objective_aware_sampling
600,0.6618957267777605,0.6482213438735189,0.6483161025180827,0.40702568098827585,8.0,7.6,0.6551724137931034,0.6521739130434783,0.6607929515418502,0.3813559322033898,8.0,7.0,0.07317590096777186,0.11040636795133191,0.10219939501554438,0.10599373419016558,2.459346884189822,2.0674122831179798,objective_aware_sampling
610,0.6642766791587128,0.6569169960474318,0.6565083894026952,0.39855110471708916,7.8,7.6,0.6551724137931034,0.6956521739130435,0.6986899563318777,0.3504273504273504,7.0,7.0,0.07617380399150349,0.11210700480745199,0.10452312222973886,0.10939320139503357,2.492341209762891,2.0677597181734733,objective_aware_sampling
620,0.6789132706374095,0.6387351778656132,0.6404243104793178,0.4106492929111279,8.2,7.0,0.6666666666666666,0.6956521739130435,0.6986899563318777,0.3504273504273504,7.0,6.0,0.08466061533093096,0.13414626947829317,0.12498685546810422,0.12483836236273078,2.9385519766201593,2.540893612664094,objective_aware_sampling
630,0.6889292196007263,0.6300395256917001,0.633271060687144,0.4157050657635107,8.4,6.6,0.6666666666666666,0.6521739130434783,0.6637168141592921,0.3728813559322034,8.0,5.0,0.07894229820100862,0.1315624939665757,0.12171774191003504,0.11955733895157902,2.8836775704428597,2.427669248816934,objective_aware_sampling
640,0.6771428571428574,0.6213438735177867,0.6247448997848254,0.4259325031095921,8.6,6.8,0.6666666666666666,0.6521739130434783,0.6578947368421052,0.3898305084745763,8.0,6.0,0.05648430038936656,0.11907693365981128,0.11035724897114,0.10554911385549508,2.589178663948503,1.9483721015642383,objective_aware_sampling
650,0.6639196368202448,0.6300395256917001,0.6316969017745953,0.42083377042465314,8.4,7.2,0.6551724137931034,0.6521739130434783,0.6578947368421052,0.3898305084745763,8.0,7.0,0.06670935013792316,0.1316228852912923,0.12229184600754225,0.12113733440508223,2.8850012691907647,1.7291324385075284,objective_aware_sampling
