f_beta_mean,f_beta_median,f_beta_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,num_items_queried,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,sampling_strategy
0.21358517980385727,0.21794406102433705,0.030518272808456513,1736.6,1727.0,67.21344403334447,1647.38,1681.0,235.3870821251087,0.25825304367389956,0.25789355266118347,0.0025169405275271887,240,0.21767700138823656,0.22211938917167978,0.031102935693357047,0.21314000906206926,0.21748980516538288,0.030454664265221757,objective_aware_sampling
0.33659442224643593,0.3434636961698349,0.0480947337173167,1373.02,1356.0,119.16432173139552,3981.74,4063.0,568.9361212628204,0.2711642208944736,0.27106822329441765,0.0006721203818444317,440,0.16971509971509482,0.1731786731786732,0.024249963722302696,0.37787947439962816,0.3855913004077934,0.053993802325054546,objective_aware_sampling
0.413454500596248,0.42189234754718524,0.05907723769678466,1201.52,1181.0,143.6699343548108,3361.4,3430.0,480.3000729405476,0.23421914452138926,0.23336916577085573,0.005951091193557895,640,0.22564631956913492,0.23025134649910234,0.03224190627352131,0.4555867693701648,0.4648844585410059,0.06509738756448152,objective_aware_sampling
0.36851444989016585,0.37603515294912965,0.0526561260360578,1334.8,1317.0,124.6265191021413,2856.7,2915.0,408.1868575086992,0.23826154346140588,0.23749406264843378,0.005373509112322382,840,0.22922470433639178,0.23390275952693823,0.032753355874412964,0.39519710013591136,0.40326234707748077,0.05646874449575957,objective_aware_sampling
0.37877094972066033,0.38650096910272486,0.05412190258452912,1210.34,1190.0,142.41096227067138,5324.34,5433.0,760.7854061126442,0.2843938901527488,0.2845678858028549,0.0012182344131218355,1040,0.1545209302325536,0.15767441860465117,0.022079218956693264,0.45159039420025804,0.46080652469415495,0.06452694257846471,objective_aware_sampling
0.4858433734939769,0.49575854438160805,0.06942162495568815,626.26,594.0,225.87019895582776,10838.8,11060.0,1548.7442036276823,0.3492437689057787,0.35074123146921327,0.010484568107010902,1240,0.12473289670953623,0.1272784660301428,0.01782294633913261,0.7162392387856893,0.7308563661078387,0.10234263659076934,objective_aware_sampling
0.43056171952037503,0.4367068599557422,0.043025762741422065,1253.9,1240.0,97.32212117796021,1304.28,1313.0,61.05387745840355,0.18933976650584014,0.18782030449238768,0.010638652244478821,1440,0.4203749026613444,0.42412280701754385,0.02624129510191358,0.4318531943815307,0.43815133665609424,0.0440970191109923,objective_aware_sampling
0.4086863127178656,0.41266926784484737,0.027887172032035234,1316.6,1308.0,60.21400488561517,1035.2,1023.0,85.41986739587179,0.19045023874402556,0.1890702732431689,0.009662005745454996,1640,0.4628495135201571,0.46774193548387094,0.03425492093325533,0.4034435885818039,0.40734028092433167,0.02728319206416613,objective_aware_sampling
0.5343383699017765,0.539681520482856,0.03741096250031506,547.92,526.0,153.47654638613218,9432.28,9604.0,1202.326302254862,0.3042893927651752,0.30584235394115145,0.01087331742516946,1840,0.1532784336856295,0.1489587948604342,0.030244673746583985,0.7517353874036804,0.7616674218396012,0.06954080035619957,objective_aware_sampling
0.5244450206354707,0.5316513462416064,0.05045658722875458,601.5,576.0,178.5435525198627,9011.5,9184.0,1207.7946199873056,0.30046748831279635,0.3015924601884953,0.007876724516586803,2040,0.15557430102393224,0.15080906148867315,0.03336481549930673,0.7274580879021217,0.7390122338015406,0.08089875510641706,objective_aware_sampling
0.5540488190319355,0.5588967630722084,0.03394409536670883,763.48,748.0,108.38710016298472,4709.24,4783.0,516.4491284251769,0.21316067098323263,0.21306967325816856,0.0006371433811591091,2240,0.23676103164860532,0.2337391861582826,0.021158208645743238,0.6540643407340214,0.6610783869506117,0.04911060270185059,objective_aware_sampling
