f_beta_mean,f_beta_median,f_beta_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,num_items_queried,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,sampling_strategy
0.059579980563546055,0.0480099117237107,0.05753134677519725,666.1,675.0,44.71968179645254,103.24,72.0,167.18110601645012,0.2496176214015656,0.25058156440825824,0.004895475360403831,240,0.2986525082455338,0.30097087378640774,0.013886849659344355,0.05651558073654631,0.043909348441926344,0.0633423254907262,objective_aware_sampling
0.0017444529456771224,0.0,0.012213663458516419,704.86,706.0,7.9816290701403805,2.48,0.0,17.36354394206,0.25638121546960824,0.2566152951439372,0.0016388922222042902,440,0.006298342541436457,0.0,0.04409739817757164,0.00161473087818697,0.0,0.011305423612096986,objective_aware_sampling
0.16046907469708255,0.15252480379090777,0.03969177710799549,597.02,603.0,29.971885116843815,307.08,296.0,56.22162065815012,0.23932683919745082,0.24069496946786856,0.006815528752431861,640,0.2600574502337857,0.2581453634085213,0.009369922967426243,0.15436260623229012,0.14589235127478753,0.04245309506635065,objective_aware_sampling
0.26014479653674805,0.25362318840579706,0.03639761078225546,525.58,531.0,30.752008382913647,385.02,371.0,83.64039993112513,0.21902587961617326,0.21997673742366966,0.005138418398829751,840,0.31995736413843656,0.32051282051282054,0.004641161099693768,0.2555524079320146,0.24787535410764872,0.04355808552820673,objective_aware_sampling
0.47010744421259143,0.468187274909964,0.009604694887615358,353.3,355.0,8.590814156079077,795.3,792.0,19.06641171475093,0.1862314626344833,0.1866094794998546,0.0018525279128429868,1040,0.30722922199691777,0.30708661417322836,0.001505107308274302,0.49957507082156116,0.4971671388101983,0.012168292005777724,objective_aware_sampling
0.504359758650987,0.5054827493982349,0.009788531376187513,328.9,328.0,8.874965164417961,745.04,746.0,28.004052301569267,0.1737089270136692,0.1734515847630125,0.0014893807968261,1240,0.33616749260716916,0.33629893238434166,0.0038192073275523978,0.5341359773370901,0.5354107648725213,0.012570772187560643,objective_aware_sampling
0.39325762214684995,0.38961038961038963,0.01798224241390799,429.7,433.0,16.239762227844253,392.18,380.0,59.6899245613002,0.18469613259668102,0.1850101773771445,0.0016556295956406605,1440,0.4150199849302484,0.41807044410413474,0.014999326354962452,0.3913597733710988,0.386685552407932,0.023002496073433732,objective_aware_sampling
0.326269016076344,0.3186845168800931,0.03716500321067345,480.5,487.0,31.858469445092748,317.84,299.0,93.37424501642388,0.19775661529513794,0.19874963652224484,0.0049254546444538775,1640,0.41916742716741606,0.42277992277992277,0.018071469958461157,0.3194050991501479,0.3101983002832861,0.045125310828743076,objective_aware_sampling
0.4303744824442973,0.4261283992150266,0.02091846814505852,398.16,402.0,18.902501025563776,487.38,476.0,55.7838455768903,0.18015266065717397,0.1807211398662402,0.002838510979311981,1840,0.3879393830468703,0.38974358974358975,0.00885930844834283,0.4360339943342947,0.43059490084985835,0.0267740807727532,objective_aware_sampling
0.44509759496048235,0.44074436826640545,0.02136350357981062,386.84,391.0,20.48265249416407,492.88,478.0,75.15278233718963,0.17643791799942052,0.17686827566152952,0.002191498890122753,2040,0.394602894470963,0.39722572509457754,0.013375467712646775,0.45206798866857806,0.4461756373937677,0.029012255657456153,objective_aware_sampling
0.5062291988483185,0.5039391469709318,0.01151953458912328,332.58,335.0,12.422590727388132,647.52,637.0,58.01148391597223,0.16795725501599396,0.16807211398662403,0.0008146651283008793,2240,0.36640211283433466,0.3680555555555556,0.009345368177465967,0.5289235127478472,0.5254957507082153,0.017595737574204132,objective_aware_sampling
0.5292617554427819,0.5279461279461279,0.00664642049188976,312.54,314.0,7.5151422308649485,686.1,679.0,38.593961224476615,0.16347775516137672,0.16349229427159057,0.0003847673698561172,2440,0.3647577639751563,0.3660130718954248,0.006914938656228416,0.5573087818696997,0.5552407932011332,0.010644677380828499,objective_aware_sampling
0.547040871898565,0.5463024650233178,0.004014433256489233,295.12,296.0,5.035766755332562,745.82,741.0,30.88834331105045,0.16148735097411518,0.16145681884268684,0.0005235639391223394,2640,0.35538920584179196,0.35621198957428324,0.00556055676064152,0.5819830028328437,0.5807365439093485,0.007132814101037577,objective_aware_sampling
0.5577539992065003,0.556807636219011,0.004664829488124907,284.86,286.0,5.608690043331314,775.2,769.0,30.41414162551162,0.15989386449548806,0.15985751671997675,0.0001952508233091638,2840,0.3521796547070688,0.35323801513877207,0.005187036104923554,0.5965155807365494,0.5949008498583569,0.007944320174690147,objective_aware_sampling
0.5559969531464903,0.5551874917185637,0.003985179736678904,285.94,287.0,5.241341625429851,780.74,774.0,33.62410594020228,0.1606891538237923,0.1605844722302995,0.0005519044192211147,3040,0.3500110467275586,0.3512154233025985,0.006006331141006562,0.5949858356940263,0.5934844192634561,0.0074239966365864584,objective_aware_sampling
0.5627267154900649,0.5621693121693121,0.0030559248479849572,280.36,281.0,3.4346966712589007,784.14,781.0,16.089385468594145,0.15890811282349415,0.15891247455655713,0.00016860782986485352,3240,0.35187488399680555,0.3524046434494196,0.002646509897286357,0.602889518413603,0.6019830028328612,0.004865009449375417,objective_aware_sampling
0.5707491680295866,0.5707941483803552,0.0012189613426590062,269.14,269.0,1.2966838675574743,863.28,865.0,8.711270800755377,0.1605830183192757,0.1606571677813318,0.0004354500297290762,3440,0.3360232947073645,0.33563748079877115,0.0018909116013840265,0.6187818696883886,0.6189801699716714,0.0018366627019226083,objective_aware_sampling
0.5517424363885766,0.5514656672466871,0.002086633629180868,293.6,294.0,2.5305890895371164,708.04,705.0,15.915775896172944,0.15818842686827597,0.1581128234952021,0.0004095388561668776,3640,0.3681275132236395,0.36884512085944493,0.0036000104078508168,0.5841359773371206,0.5835694050991501,0.003584403809542821,objective_aware_sampling
0.5656172740866202,0.565987833906374,0.002868562996525229,278.3,278.0,2.730322171828142,779.9,780.0,8.916259714956997,0.15785111951148137,0.1577493457400407,0.0005333775475036353,3840,0.3541852746383495,0.3543046357615894,0.0014850728737663774,0.605807365439105,0.6062322946175638,0.003867311858113443,objective_aware_sampling
0.5675026098067494,0.5675927156719394,0.0012392547463441197,279.0,279.0,1.4004518315431465,743.18,742.0,9.79231658855217,0.1554361733061987,0.15535039255597557,0.0004254379203437799,4040,0.364922236851603,0.3652694610778443,0.0023352810138059926,0.6048158640226425,0.6048158640226629,0.0019836428208826556,objective_aware_sampling
0.5769059262771127,0.5781865965834428,0.006381493764258064,267.2,266.0,6.002001000555915,813.06,816.0,15.218764969760377,0.1562271009014232,0.15600465251526607,0.001093064395553108,4240,0.35054012554199326,0.3503184713375796,0.0013747198895807712,0.6215297450425044,0.623229461756374,0.008501417847812477,objective_aware_sampling
0.5839256705422794,0.5850019630938359,0.0053267478470738015,260.04,259.0,5.131916128211656,837.14,840.0,14.016272215481742,0.15537510904332372,0.15520500145391103,0.0008599023254757348,4440,0.3475836080679352,0.3473193473193473,0.0013285039033566425,0.631671388101964,0.6331444759206799,0.007269003014463935,objective_aware_sampling
0.5849674673365035,0.5856209150326798,0.0033635305966876294,258.62,258.0,3.2315722687403916,846.5,848.0,8.619923063694797,0.1555394009886578,0.15542308810700786,0.0005746381306635554,4640,0.3457728692938003,0.345679012345679,0.0008236281932174943,0.633682719546752,0.6345609065155807,0.004577297831076951,objective_aware_sampling
0.5962084367011349,0.5972276201580515,0.004995999567823756,246.06,245.0,5.195805744189791,900.28,904.0,18.232054958801548,0.15488368711835246,0.15476882814771736,0.0005633228864059958,4840,0.3381740163672312,0.33772893772893775,0.0021812423413107014,0.6514730878187038,0.6529745042492918,0.007359498221231908,objective_aware_sampling
0.5878769361185694,0.5886174636174636,0.0038109667817528225,253.78,253.0,4.0378387346972655,886.08,889.0,15.518338998281436,0.15665745856353863,0.15658621692352429,0.00035103398646814133,5040,0.3379369707745818,0.3375558867362146,0.002112750258075736,0.6405382436260686,0.6416430594900849,0.005719318321100744,objective_aware_sampling
0.5910451539059339,0.5918922419375728,0.004366346026085967,249.86,249.0,4.410891607353088,907.24,910.0,13.947689071109291,0.15677086362314957,0.15665891247455654,0.000593178169642439,5240,0.3345839228280744,0.33430870519385514,0.00136964863797813,0.6460906515580802,0.6473087818696884,0.006247721823446351,objective_aware_sampling
0.5890381319422879,0.5895338267757435,0.0031118525872862626,252.46,252.0,2.9488381393316723,892.08,893.0,6.8842642486474475,0.15661384123291378,0.156513521372492,0.0005826952736801893,5440,0.337051225027132,0.3370452858203415,0.00037771885891716166,0.6424079320113187,0.6430594900849859,0.004176824559959833,objective_aware_sampling
0.5809503175801625,0.5811232449297972,0.0018386123585818887,259.22,259.0,2.1853495895500554,889.68,891.0,11.41450377509598,0.15889648153533117,0.15891247455655713,7.872024193908021e-05,5640,0.33432033137438993,0.33408071748878926,0.001901641754820358,0.6328328611897905,0.6331444759206799,0.0030953960191927505,objective_aware_sampling
0.585355914306619,0.5855680787666796,0.0019424397642381478,254.24,254.0,2.150954673036946,911.9,913.0,9.239459232843641,0.1587016574585671,0.1586943879034603,0.00011476382188478343,5840,0.3312954398952571,0.3311355311355311,0.0012621802545593212,0.6398866855524113,0.6402266288951841,0.003046678007134603,objective_aware_sampling
0.5825830901707182,0.5824990248342218,0.000647093944948027,257.9,258.0,0.8548075226961693,889.5,889.0,5.3025256136768855,0.15840360569933346,0.1584036056993312,8.727623124883076e-05,6040,0.33500704398982334,0.33507853403141363,0.0008860556599258763,0.6347025495750721,0.6345609065155807,0.0012107755278983493,objective_aware_sampling
0.5836391413556645,0.5835921325051759,0.000329226607845798,255.0,255.0,0.0,922.38,923.0,4.342171628857586,0.1597397499273045,0.15978482116894446,0.0003156565592365075,6240,0.32839025146291917,0.3282387190684134,0.0010612575230315383,0.6388101983002777,0.6388101983002833,0.0,objective_aware_sampling
0.5931599303680545,0.5934065934065933,0.001718215002384463,247.24,247.0,1.5443155221759821,921.4,922.0,2.9409359599176152,0.15684792090724026,0.15680430357662112,0.00042185628407006887,6440,0.3323963042452101,0.332367849384504,0.0005100799815939365,0.6498016997167104,0.6501416430594901,0.0021874157537903637,objective_aware_sampling
0.5911415903121464,0.5911266330358298,0.0011136209924191027,249.0,249.0,1.0005560189476055,919.8,920.0,1.7097508746575614,0.1573713288746759,0.15738586798487933,0.0002713743894322055,6640,0.3319290238895742,0.3318809005083515,0.000277566648704268,0.6473087818696943,0.6473087818696884,0.0014172181571495744,objective_aware_sampling
0.5941809952877242,0.594328628771203,0.0013086918579555524,247.12,247.0,0.9933583921077362,910.02,910.0,1.504081608191179,0.1559770282058751,0.1559319569642338,0.0004570122280505096,6840,0.33521833481324875,0.3352812271731191,0.0008172089405450245,0.6499716713881037,0.6501416430594901,0.0014070232182827218,objective_aware_sampling
0.5926977910998142,0.5928802588996764,0.0014784888265345676,248.2,248.0,1.265702375414114,912.2,913.0,4.706132659175424,0.156528060482696,0.156513521372492,0.0004853522133992447,7040,0.33416372554021156,0.33406272793581326,0.0011564616538232385,0.6484419263456005,0.6487252124645893,0.0017927795685752387,objective_aware_sampling
0.58387811957235,0.5838090295796575,0.0007580815721376097,255.96,256.0,0.2801868535409799,903.74,904.0,5.844479782258936,0.15873364350101746,0.15876708345449259,0.0005142156349529543,7240,0.33243865108467124,0.33234859675036926,0.0015770742583454463,0.6374504249291703,0.6373937677053825,0.0003968652316443374,objective_aware_sampling
0.5890566022463157,0.588995091707569,0.0010953858788213435,250.0,250.0,0.6004290311595764,931.2,932.0,5.748670307160526,0.15856353591160113,0.15862169235242804,0.00059635230403654,7440,0.32872584552815426,0.3285302593659942,0.0016290449425363125,0.6458923512747804,0.6458923512747875,0.0008504660498011098,objective_aware_sampling
0.5901066550184652,0.5899021123132406,0.0012702560427983209,247.92,248.0,0.5604312669102864,950.6,952.0,7.846956757520169,0.15921779587089455,0.1593486478627508,0.0007678647979019092,7640,0.32519492353246665,0.324822695035461,0.0021393146961790547,0.6488385269121753,0.6487252124645893,0.0007938119927907514,objective_aware_sampling
0.5880881632802176,0.5877793566722646,0.0015142104225900081,250.78,251.0,1.1196827597452566,931.46,932.0,5.224355445063096,0.15886594940389534,0.15898517010758942,0.0006239683573554523,7840,0.32828509217723506,0.3280461427541456,0.0015057623214474786,0.6447875354107695,0.6444759206798867,0.0015859529174863415,objective_aware_sampling
0.5900679400251281,0.5899057699754745,0.0012028012968578095,248.94,249.0,0.5805279928266861,934.84,936.0,6.842479551424209,0.15844286129688895,0.15854899680139575,0.0006935242428504807,8040,0.3283799834261847,0.3280689160086145,0.001927767661111709,0.6473937677053869,0.6473087818696884,0.0008222776102360388,objective_aware_sampling
0.5855211020494049,0.585189021232522,0.0020255872902875684,253.74,254.0,1.5611772958566543,917.8,918.0,1.7105121172932387,0.1589488223320748,0.1590578656586217,0.0006857621283262972,8240,0.3301024308695939,0.32992700729927005,0.0011604681685711059,0.6405949008498564,0.6402266288951841,0.0022112992859159583,objective_aware_sampling
0.5940665869309742,0.5939315687540347,0.0015262148840637323,245.94,246.0,0.9478377690963944,930.2,931.0,5.327576700213636,0.15701512067461612,0.1570950857807502,0.0007080292969785667,8440,0.33092194684755205,0.33069734004313445,0.0017183402168037534,0.6516430594900852,0.6515580736543909,0.001342546415150704,objective_aware_sampling
