num_items_queried,precision_mean,recall_mean,f_beta_mean,loss_mean,precision_median,recall_median,f_beta_median,loss_median,precision_std,recall_std,f_beta_std,loss_std,sampling_strategy
70,0.09783630735465465,0.3527946127946112,0.2719115585539773,0.15819093725807362,0.10134704288219354,0.3398989898989899,0.2781480222146662,0.15481895426604542,0.03419854165308999,0.17597662167058745,0.11715549160796994,0.022873970325034125,uncertainty_sampling
120,0.22295312251948446,0.21693602693602618,0.21011933532348193,0.1431285702984456,0.2554347826086957,0.22727272727272727,0.206353931371004,0.13508791382967944,0.11677576264170551,0.10522585401738023,0.10482276376557273,0.025424303501826066,uncertainty_sampling
170,0.2555382835955182,0.25562289562289814,0.23653811117113696,0.14885544064963302,0.2324963785610816,0.265993265993266,0.2666828592504633,0.12650835867739602,0.14455654795393588,0.12345020677330489,0.11848585376542442,0.05779508858115921,uncertainty_sampling
220,0.3768583605289206,0.15511784511784438,0.15957189372098102,0.1382723467158487,0.45480631276901007,0.15454545454545454,0.16552325818163593,0.1411747601046816,0.3171376098022442,0.1400726717947884,0.14310781467778985,0.019489021486991245,uncertainty_sampling
270,0.42594053077962085,0.182525252525251,0.1878215298982754,0.13449157770944734,0.43860386879730867,0.18181818181818182,0.19214239041404763,0.13606599572617784,0.23560797317286752,0.12640572925588697,0.12627580726924084,0.01669180274062606,uncertainty_sampling
320,0.5249577431951981,0.2708417508417495,0.2781334915702165,0.12082269952525627,0.4875,0.2818181818181818,0.2886038203347835,0.12082000581564409,0.15337237120628341,0.13171969252608515,0.13020840084671367,0.01862575498437909,uncertainty_sampling
370,0.5615355975669045,0.2561279461279454,0.26392740185857394,0.1226551856810809,0.5086206896551724,0.2636363636363636,0.27805042691381454,0.12038383250945042,0.1422714405798102,0.12306705740955305,0.1213511050382011,0.016560234290072848,uncertainty_sampling
420,0.512191968761771,0.38565656565656276,0.38471617672959807,0.10663205433675686,0.5057926829268293,0.38181818181818183,0.39439290507030755,0.10511790251227729,0.213535237611991,0.1313605831453828,0.12477311150585192,0.01950982370116604,uncertainty_sampling
470,0.4146645567943498,0.3965656565656544,0.389552975347603,0.10814381746176441,0.3686594202898551,0.38181818181818183,0.37377539912917274,0.10644189151540157,0.1659184395497358,0.11650573797788565,0.11165952817133042,0.019470338098183895,uncertainty_sampling
520,0.5234709295145418,0.3893939393939419,0.3915685006817599,0.1041605152591661,0.5166666666666666,0.40909090909090906,0.4090552686938229,0.10046525152660657,0.128262845151289,0.13726258421550408,0.13075490708761672,0.019096068673905345,uncertainty_sampling
570,0.6059997416901836,0.3765656565656585,0.3855834843611132,0.10375405421013852,0.6022067363530779,0.3855218855218855,0.39714902552272796,0.10193366782590485,0.12230450933808386,0.12881652458297846,0.12655284337057007,0.01884578575962757,uncertainty_sampling
620,0.5681275662791673,0.43141414141414136,0.4377587509346318,0.09619322625674182,0.5699614890885751,0.422053872053872,0.4328641094992214,0.09757163873787329,0.09765636887069465,0.10441499611017428,0.09840431364879268,0.015024885151804803,uncertainty_sampling
670,0.4821312950777837,0.44053872053872456,0.438915060948327,0.09735649041422484,0.46862745098039216,0.422053872053872,0.4281480505795574,0.09914215023296388,0.1055860363528369,0.12576793062592026,0.11481610224435868,0.017602853279111305,uncertainty_sampling
720,0.4531285705785603,0.46986531986531554,0.4506558800087055,0.1009066465167513,0.47731264637002346,0.4861952861952862,0.43808299861705713,0.09843041857759378,0.18961744027706828,0.08894422535154367,0.08808606954787782,0.020778734247472,uncertainty_sampling
770,0.46500027522194964,0.46602693602693895,0.45714349872941545,0.09724214789111242,0.5373641304347826,0.4818181818181818,0.47463639486944575,0.09143781656376584,0.1762648170360962,0.1227820022668095,0.12220557019282388,0.02367599949152499,uncertainty_sampling
820,0.45838834107129084,0.5026936026936019,0.48680794947572253,0.09482632124913855,0.5255102040816326,0.4818181818181818,0.4894672427018003,0.08838502606896272,0.16875961848597484,0.06007830619103663,0.07875190327759485,0.02411020251466239,uncertainty_sampling
870,0.47810604868563045,0.5247474747474733,0.5086735410406674,0.09113312481628953,0.5555555555555556,0.5277777777777778,0.5284707528496349,0.08141995413774909,0.17134598122344247,0.08135412482261992,0.09784070874087637,0.02790442492170711,uncertainty_sampling
920,0.5665614355359269,0.5355555555555531,0.5364983221654673,0.08066536289004995,0.5811965811965811,0.5323232323232323,0.5373988587002811,0.08097122101476227,0.07811971823599172,0.08127790944234373,0.07475582767392183,0.012183772851052687,uncertainty_sampling
970,0.56857717595615,0.546498316498315,0.5472468937829594,0.07894980699747656,0.5949453551912569,0.5363636363636364,0.5413044063779358,0.08126166510004937,0.07772143264248364,0.07210487757599013,0.06823553792993964,0.011410510494382329,uncertainty_sampling
1020,0.5299924116598245,0.5300336700336673,0.5269699101885235,0.08328214923642736,0.5351473922902494,0.523063973063973,0.5102054703066905,0.08696916812100058,0.13031719837293798,0.04518172205005458,0.04450162128375393,0.008315382857759854,uncertainty_sampling
1070,0.5576934467242556,0.5301346801346802,0.5319225226087749,0.08165397163184109,0.5735645933014355,0.5454545454545454,0.5481742700805456,0.0790928507650473,0.09067865364320729,0.05552388985200513,0.05652350947898235,0.01006003579146975,uncertainty_sampling
1120,0.5433560125788988,0.5335353535353502,0.5337661285407838,0.08136388294014137,0.5333817126269956,0.5185185185185185,0.5172215422966945,0.08362420011634672,0.05833489717613947,0.0660486103399263,0.06261785521250877,0.010065727085390892,uncertainty_sampling
1170,0.560243642241612,0.5190572390572409,0.5212879551143156,0.0832533923174274,0.5396613190730838,0.4954545454545455,0.4991723537919191,0.08681121705462155,0.07937725979793836,0.057531416060734315,0.05339032444647168,0.008690485894028793,uncertainty_sampling
1220,0.591332496691274,0.5137373737373685,0.5179095511341737,0.08336967118066467,0.5853109656301145,0.5228956228956229,0.5286536536536537,0.08259415617423319,0.08381938966724449,0.07076769980382785,0.06530054311347396,0.010084125775285844,uncertainty_sampling
1270,0.5309752346260141,0.5463636363636317,0.5375372099419962,0.0820615740139019,0.5573283858998144,0.5454545454545454,0.5435297628197593,0.080994515735986,0.12020439147420645,0.06581560737864196,0.051625781311762535,0.009454271094214487,uncertainty_sampling
1320,0.5551550546612947,0.5573737373737376,0.5562258120368317,0.07758346886509475,0.5440270935960592,0.5595959595959596,0.554514010316489,0.07837730674105547,0.06603117834359173,0.0792383579605747,0.0741977251611628,0.012293083654847228,uncertainty_sampling
1370,0.56664378492708,0.5572727272727289,0.5570348155376728,0.07732202702182803,0.5677350427350427,0.5272727272727272,0.5343758417886324,0.08083745274789184,0.06801411477169769,0.07338372581955349,0.06829280495553593,0.011176764597437562,uncertainty_sampling
1420,0.5590811388897126,0.5628282828282801,0.5614023459308255,0.07679787500608341,0.5548022598870057,0.5412457912457913,0.5421829825177659,0.08042466550319953,0.0741379366931686,0.06447898020764452,0.06037754158286991,0.010098450651032391,uncertainty_sampling
1470,0.5417739050312942,0.5481818181818165,0.5462962435253954,0.07944412848822088,0.5351255886970172,0.5181818181818181,0.5147648835202762,0.08461762855635374,0.0724477979619802,0.06798002484851037,0.061784632042263934,0.010068353628752108,uncertainty_sampling
1520,0.5491841686385666,0.5371380471380478,0.536861876711052,0.08075307123237939,0.5393076090876308,0.4909090909090909,0.49631854048349,0.08637500145898575,0.06061428874752807,0.07979936431758151,0.07260344417574256,0.011620283196545017,uncertainty_sampling
1570,0.5365934174569107,0.5536363636363644,0.5508199701262451,0.07871764637378076,0.5250706214689265,0.531986531986532,0.5328407224958949,0.08127367520326853,0.05594121722161528,0.07480837349747929,0.06796591876295763,0.010893635495223906,uncertainty_sampling
1620,0.5357702041111705,0.555454545454547,0.5530490940447927,0.07833965486732661,0.5288568257491676,0.5363636363636364,0.531929046563193,0.08287293518405779,0.04274573047602418,0.07114465159778491,0.06636267144104874,0.010845732737568909,uncertainty_sampling
1670,0.5369087591588945,0.5518518518518494,0.5495352255915201,0.07892112622405971,0.546938775510204,0.5228956228956229,0.5156473262610954,0.08406050029086679,0.05222810068832893,0.07623866141929396,0.07071816841394812,0.011662240751744088,uncertainty_sampling
1720,0.5610794234590425,0.5646127946127915,0.5636013454527148,0.0763332659937891,0.5411605937921727,0.5545454545454545,0.5508719989646023,0.07951747905353773,0.04934417928967441,0.05742372346220555,0.05303539882171591,0.008442761866356651,uncertainty_sampling
