num_items_queried,precision_mean,recall_mean,f_beta_mean,loss_mean,precision_median,recall_median,f_beta_median,loss_median,precision_std,recall_std,f_beta_std,loss_std,sampling_strategy
240,0.12871592851174557,0.5419683069224355,0.38866250299359584,0.13568263206011666,0.11879699248120301,0.6146788990825688,0.4311454311454311,0.1379560982700974,0.018126575472005652,0.1921178132894212,0.0883516254681674,0.003718029896225882,objective_aware_sampling
440,0.21814483282971617,0.5269557964970814,0.4446525223331719,0.10991864333991291,0.18092909535452323,0.5504587155963303,0.4511278195488722,0.10745964810237021,0.06045749147634381,0.12135771247393382,0.07132592980344633,0.008186840177239776,objective_aware_sampling
640,0.17182855018550655,0.5978148457047538,0.4714996001459702,0.11239014415724612,0.16628175519630484,0.5963302752293578,0.487033523086654,0.1097543247565053,0.028855271576384695,0.07632254585474091,0.029864182181266963,0.0068182455932203866,objective_aware_sampling
840,0.31571345599997674,0.583135946622186,0.5215991736523129,0.0915981126890139,0.29441624365482233,0.5504587155963303,0.5192034139402562,0.09001017885705977,0.10834224765351327,0.06169373396713208,0.021079710307525815,0.007507338676621423,objective_aware_sampling
1040,0.32717167969853295,0.581334445371142,0.5286796504995579,0.0887484639391692,0.2727272727272727,0.5412844036697247,0.5296229802513465,0.08622946052057583,0.09505352458829326,0.06674159336421384,0.03476055116318897,0.006414154051161299,objective_aware_sampling
1240,0.47626233192554107,0.6307923269391166,0.6084501569875657,0.07048698600582075,0.475177304964539,0.6090909090909091,0.6027397260273972,0.06950705249381998,0.08374248623929739,0.029457118462960327,0.026040361479944558,0.005438186279224437,objective_aware_sampling
1440,0.48329103338667784,0.6197831526271905,0.5994935928678949,0.07197030081225159,0.5114503816793893,0.6090909090909091,0.5976806422836753,0.0718127634830644,0.09622300144865047,0.01980469871642194,0.016669753085031814,0.004157917680709003,objective_aware_sampling
1640,0.5720964179151016,0.5833194328607174,0.5813921520356298,0.07342378909217084,0.5773195876288659,0.5871559633027523,0.588768115942029,0.0724152973680384,0.06310092281269583,0.04290940396932124,0.04074968852876019,0.007226884140228736,objective_aware_sampling
1840,0.5623224431988175,0.5924270225187661,0.5874937204093551,0.07269682088333743,0.5784313725490197,0.5909090909090909,0.5756731662024143,0.07328777083030391,0.09340920968204763,0.044135822904238474,0.04362845594619097,0.008091971495615734,objective_aware_sampling
2040,0.6264476383773858,0.6107756463719739,0.6118728017142151,0.06781136689982323,0.6271186440677966,0.6146788990825688,0.6220984215413184,0.06529009742620329,0.05324859660254058,0.045402295556756934,0.043215002678061824,0.007691335060551451,objective_aware_sampling
