num_items_queried,precision_mean,recall_mean,f_beta_mean,loss_mean,precision_median,recall_median,f_beta_median,loss_median,precision_std,recall_std,f_beta_std,loss_std,sampling_strategy
70,0.11825649165649216,0.055833333333333214,0.04863586275027661,0.3531660075434245,0.04371428571428571,0.0125,0.012832364551925646,0.3503925559755743,0.21700977276590283,0.09929875109551013,0.0800821952496363,0.014218506208144091,uncertainty_sampling
120,0.02673860911270987,0.012499999999999994,0.012413226374971052,0.3486871750162102,0.0,0.0,0.0,0.34893864495492877,0.0555082427729453,0.03483305083945989,0.03432900525954872,0.0017230616736249346,uncertainty_sampling
170,0.05333333333333345,0.004166666666666657,0.004547710354161955,0.34810553448695775,0.0,0.0,0.0,0.34893864495492877,0.11082604996321614,0.008544604705682992,0.009326894925154868,0.002359781241371222,uncertainty_sampling
220,0.05,0.0008333333333333335,0.0009151414309484187,0.3487452468781512,0.0,0.0,0.0,0.34893864495492877,0.1500974975728553,0.0025016249595475877,0.0027472087742119963,0.0008265749053393467,uncertainty_sampling
270,0.0,0.0,0.0,0.3489778726414539,0.0,0.0,0.0,0.34893864495492877,0.0,0.0,0.0,8.920316285314006e-05,uncertainty_sampling
320,0.0,0.0,0.0,0.3489487944210403,0.0,0.0,0.0,0.34893864495492877,0.0,0.0,0.0,3.0468717591847225e-05,uncertainty_sampling
370,0.023529411764705837,0.003333333333333335,0.0036154478225143764,0.348250917131131,0.0,0.0,0.0,0.34893864495492877,0.07063597844147258,0.010006763612541963,0.010853679514014274,0.002403325309832332,uncertainty_sampling
420,0.05270655270655277,0.009166666666666705,0.009892491757656614,0.34668069322883455,0.0,0.0,0.0,0.34893864495492877,0.10649952957722846,0.020579037860609592,0.02216291672987334,0.005464843665092294,uncertainty_sampling
470,0.044999999999999936,0.0066666666666667,0.007183221376728347,0.34740764873915575,0.0,0.0,0.0,0.34893864495492877,0.09075483182346057,0.01741260713803458,0.018718843801579274,0.004280447464157214,uncertainty_sampling
520,0.039999999999999945,0.0016666666666666676,0.0018257261410788382,0.34877432509856315,0.0,0.0,0.0,0.34893864495492877,0.12008459641515981,0.005003524850631659,0.00548103967040149,0.0018562348908921892,uncertainty_sampling
570,0.0601190476190479,0.0033333333333333253,0.00363716784515865,0.3484544646740217,0.0,0.0,0.0,0.34893864495492877,0.10543247868575896,0.005531660582202572,0.006026278140363235,0.00097121146459297,uncertainty_sampling
620,0.06666666666666674,0.0016666666666666644,0.0018287614297589347,0.34859985577608643,0.0,0.0,0.0,0.34893864495492877,0.13343005683777187,0.003335751420944296,0.003660176122731894,0.0010103261150636517,uncertainty_sampling
670,0.12333333333333318,0.004166666666666659,0.004565079844000718,0.34781466770394237,0.0,0.0,0.0,0.34893864495492877,0.19223512848708926,0.006723493687831937,0.007363755186357142,0.0020065547235261416,uncertainty_sampling
720,0.0918951418951423,0.015833333333333265,0.017095955702861834,0.34470334040920236,0.0,0.0,0.0,0.34893864495492877,0.17885904219712798,0.033243370128974166,0.03589262699991692,0.010630797311688818,uncertainty_sampling
770,0.1424999999999997,0.01999999999999997,0.021662104717672284,0.34336558157032754,0.0,0.0,0.0,0.34893864495492877,0.19080136092890346,0.027203126958823792,0.029445378631253936,0.008050370745240452,uncertainty_sampling
820,0.15833333333333335,0.010833333333333348,0.011803472197679899,0.3458662746942852,0.0,0.0,0.0,0.34893864495492877,0.20580775258013304,0.01584552689180854,0.017210137706220156,0.004526351318806007,uncertainty_sampling
870,0.1794117647058826,0.009166666666666694,0.0099980121419685,0.34630244800047916,0.0,0.0,0.0,0.34893864495492877,0.22702967389762058,0.013678373295757206,0.014874960933487166,0.0038373462165420084,uncertainty_sampling
920,0.11642743221690592,0.009166666666666644,0.009969547411328064,0.3467096361230333,0.0,0.0,0.0,0.34893864495492877,0.14825602244247407,0.0151273081908236,0.01639573587506122,0.004177322683993971,uncertainty_sampling
970,0.1084759358288768,0.012499999999999968,0.01356330949120105,0.345749775739089,0.0,0.0,0.0,0.34893864495492877,0.13884017846924748,0.019470070556114098,0.021092076049877725,0.005409047712885454,uncertainty_sampling
1020,0.1514950166112961,0.023333333333333265,0.025053458273255662,0.3424349262751226,0.0,0.0,0.0,0.34893864495492877,0.202390049454092,0.03978882864416875,0.04233379671818577,0.011672788218370131,uncertainty_sampling
1070,0.12536477411477387,0.019166666666666582,0.02066434188472638,0.343947010652373,0.0,0.0,0.0,0.34893864495492877,0.16724523628136975,0.030768762570813946,0.03297132232490168,0.008876485750294661,uncertainty_sampling
1120,0.14585470085470048,0.019166666666666634,0.020803041927952338,0.3440051840089759,0.1,0.0125,0.01358024691358025,0.3463216051177668,0.1645106993640293,0.021116217523985664,0.022920406708703447,0.006096741618901971,uncertainty_sampling
1170,0.14379183996831085,0.01833333333333334,0.01985081876429326,0.34455768711259527,0.17914438502673796,0.0125,0.013647717499683059,0.34646699621983135,0.12614108415362155,0.02103400760930339,0.022667303502673423,0.005556765716481587,uncertainty_sampling
1220,0.10771672771672754,0.015833333333333383,0.017107401583985153,0.3454299998934285,0.05,0.004166666666666667,0.004545454545454545,0.3487932538528642,0.11735128635589089,0.020918251071377323,0.022522747146686378,0.005205290949178442,uncertainty_sampling
1270,0.1526984126984129,0.025833333333333222,0.027864857533298034,0.34194046965977626,0.1,0.004166666666666667,0.004564315352697096,0.34806629834254144,0.17940596656093588,0.03324825158340227,0.03582896392979146,0.009729592769449468,uncertainty_sampling
1320,0.16005718954248388,0.024999999999999988,0.027007637073378485,0.3424638945429882,0.11764705882352941,0.016666666666666666,0.01818181818181818,0.3439953474847339,0.1705214677078082,0.026376303201410902,0.028433653646259473,0.0070964534977657305,uncertainty_sampling
1370,0.15385692738633916,0.01750000000000004,0.01902362802727588,0.34441236367364003,0.10714285714285714,0.0125,0.013591433278418453,0.34617621401570225,0.16604420167272443,0.018818289370777053,0.02045182893965815,0.005437862022644158,uncertainty_sampling
1420,0.16921911421911398,0.014166666666666767,0.015432155941258067,0.3454010569992307,0.17045454545454547,0.008333333333333333,0.009113604647890322,0.34777551613841234,0.15653335359100395,0.014944499296773174,0.01625924611030046,0.004342809824171988,uncertainty_sampling
1470,0.1771103896103895,0.021666666666666595,0.023474233169175754,0.3435108880935097,0.22077922077922077,0.016666666666666666,0.018163336852815792,0.34501308519918583,0.15800715332770696,0.02149417529997747,0.02323964618526476,0.00581432413553802,uncertainty_sampling
1520,0.25041666666666607,0.0216666666666667,0.0235209504744681,0.3431617464592307,0.19166666666666665,0.0125,0.013689368104863733,0.3460308229136377,0.2994386153534102,0.023652278017196375,0.02561785002696344,0.007196104300876586,uncertainty_sampling
1570,0.2514285714285713,0.02416666666666673,0.02627117231402136,0.3423184780672569,0.17142857142857143,0.020833333333333336,0.022641202432525882,0.3451584763012504,0.23842471715979854,0.02252253380634862,0.024438976567703476,0.0071030021696486915,uncertainty_sampling
1620,0.24555322128851542,0.028333333333333287,0.030751264831326505,0.34106796234750925,0.2583333333333333,0.029166666666666667,0.0317588311523729,0.34108752544344284,0.17915470582539614,0.023945613602823452,0.02589334880694681,0.00716885908523051,uncertainty_sampling
1670,0.2122909035409037,0.029166666666666816,0.03159279175091877,0.34089341690403646,0.2326388888888889,0.025,0.02723933578249684,0.342686827566153,0.18748549351366203,0.028957771668654306,0.03127829183600638,0.008835607215564329,uncertainty_sampling
1720,0.25339469363062933,0.03166666666666676,0.03426666335505975,0.33999192440812914,0.3146551724137931,0.020833333333333336,0.022720063983812645,0.34370456528060483,0.1813542427122538,0.030719285224745388,0.03307955342988702,0.009156335378402316,uncertainty_sampling
1770,0.2271606288448387,0.031666666666666614,0.03427476301666018,0.3401666390093707,0.24285714285714285,0.025,0.02725050374870867,0.3425414364640884,0.16997730403372585,0.02885073733517647,0.03115446789640225,0.00856048411105434,uncertainty_sampling
1820,0.2466423411469848,0.034166666666666665,0.0370105036830341,0.33906163280212864,0.304953560371517,0.03333333333333333,0.03624419157061562,0.3399243966269264,0.17533774249520537,0.030867649797302492,0.033368173536847755,0.009455495423969682,uncertainty_sampling
1870,0.2662558821542198,0.03166666666666669,0.034369555540154646,0.3398176834486403,0.31280193236714976,0.0375,0.040655235828499656,0.3396336144227973,0.19400698289531326,0.025795370985163456,0.02794451668931579,0.007876381268314095,uncertainty_sampling
1920,0.25666666666666643,0.033333333333333284,0.036144512946881695,0.3394396750411595,0.3137254901960784,0.041666666666666664,0.04519309778142975,0.33788892119802266,0.17797235922041088,0.025849964569040873,0.027983090937177078,0.007673404830123685,uncertainty_sampling
1970,0.2572222222222217,0.031666666666666544,0.034344347426579144,0.33984677012694003,0.3,0.03333333333333333,0.03631891641457499,0.3394882233207328,0.1860805236543555,0.026593974111242487,0.028783608318691565,0.00793911938859754,uncertainty_sampling
2020,0.2514572192513361,0.028333333333333353,0.030774697368121974,0.34098097296503527,0.29705882352941176,0.0375,0.040703544775488536,0.33919744111660366,0.1803771886429284,0.02213784579053673,0.02402989409204495,0.006561914826876337,uncertainty_sampling
2070,0.24285395976572416,0.02999999999999996,0.032556597587948044,0.3405448926956142,0.30952380952380953,0.03333333333333333,0.03627372621940942,0.3399243966269264,0.1661069065129689,0.023951124464835626,0.025912037908108247,0.0071582164741884795,uncertainty_sampling
2120,0.23662698412698432,0.03083333333333335,0.03342641789172922,0.34034134515272313,0.28174603174603174,0.03333333333333333,0.03633363336333634,0.33934283221866823,0.16472175038992495,0.025595939119324607,0.027662726289290458,0.007571640765944883,uncertainty_sampling
2170,0.2661951381951393,0.042500000000000204,0.04591014744765284,0.3365028762741182,0.32181818181818184,0.04166666666666667,0.04509882826369985,0.33764668727346603,0.19554032054661966,0.038320329712897686,0.0412639972518071,0.011949697566766114,uncertainty_sampling
2220,0.24996327733354348,0.0400000000000002,0.043143763383982646,0.3376079247708028,0.2911490683229814,0.03333333333333333,0.0361190417333337,0.34011871661354265,0.18218076172203165,0.036716316881240926,0.039444633843034003,0.010934969189923337,uncertainty_sampling
2270,0.23922410922410975,0.03666666666666669,0.039683074245279434,0.33853853777656717,0.26785714285714285,0.029166666666666667,0.03173577242402988,0.341573177396936,0.17198323641897253,0.030593024493049244,0.03301978911943215,0.009298693680371558,uncertainty_sampling
2320,0.2526651126651121,0.0358333333333333,0.03880178091917048,0.33877124811875403,0.3076923076923077,0.03333333333333333,0.036273701566364384,0.3399243966269264,0.18268503242614217,0.0291606966191849,0.03145627837733477,0.008812497380392501,uncertainty_sampling
2370,0.2594102792632204,0.03333333333333346,0.03615206745093757,0.339469083119222,0.3355614973262032,0.037500000000000006,0.040774799066208844,0.3382293934966619,0.18384120712200716,0.02531350463447746,0.027393859432998175,0.007564588648363042,uncertainty_sampling
2420,0.24458916900093336,0.03250000000000002,0.03523560830618159,0.33973080401871386,0.275,0.029166666666666667,0.03172846889952153,0.3415734734230309,0.17859041259480546,0.02728768088098012,0.029507206608898932,0.00831093828053045,uncertainty_sampling
2470,0.23034116210586716,0.028333333333333315,0.03076427932934292,0.3410684275313738,0.2582417582417582,0.029166666666666667,0.03172454912527792,0.3417189913934219,0.16390744216977857,0.023369877339019598,0.025317821111713438,0.007086045157095878,uncertainty_sampling
2520,0.2462505076921554,0.03083333333333331,0.03346491833773663,0.3402541527809283,0.3007518796992481,0.03333333333333333,0.03627372621940942,0.3399738752742259,0.18163876881765367,0.025054327880810353,0.027122068932196815,0.007711829832363462,uncertainty_sampling
2570,0.26769984917043727,0.036666666666666625,0.03974466502710825,0.33827685070862734,0.29166666666666663,0.04166666666666667,0.0451857013222712,0.33793848442420643,0.20043054875291189,0.030373006263391674,0.03282533461387299,0.009552587035972098,uncertainty_sampling
2620,0.2724187577128751,0.030000000000000002,0.03260428606282788,0.34028316333823394,0.3393665158371041,0.0375,0.04077836707253306,0.33851962593804324,0.20513170960995508,0.023962517186463805,0.02597081570484401,0.007492398971120716,uncertainty_sampling
2670,0.26535686535686553,0.026666666666666703,0.029008822526201617,0.34144635981785776,0.28174603174603174,0.03333333333333333,0.036318767944425595,0.33953770196803224,0.1977902214444052,0.019327605957566905,0.020990691460658503,0.0058528286183236015,uncertainty_sampling
2720,0.2782051282051283,0.02833333333333331,0.030811467602854768,0.34077755229047213,0.3076923076923077,0.03333333333333333,0.036273701566364384,0.33997383298478373,0.20203841359220528,0.02215189201180346,0.024004915478320007,0.006841440928069833,uncertainty_sampling
2770,0.26620879120879126,0.03333333333333331,0.03617438722049449,0.3393527279481269,0.3205128205128205,0.0375,0.04078923958054628,0.3384704856062809,0.18554003359911633,0.025598792067169023,0.027685555417420314,0.007819804084783126,uncertainty_sampling
2820,0.2580791430791434,0.032500000000000064,0.035250677579848795,0.33978884204910176,0.3207070707070707,0.041666666666666664,0.04510051923845028,0.33866505932954993,0.18245671364819152,0.02489659561070798,0.02689930248056409,0.007466511853920948,uncertainty_sampling
2870,0.2575804093567247,0.03249999999999998,0.03524473035993513,0.33981793718529246,0.29166666666666663,0.03333333333333333,0.03634867208805248,0.33924670831669246,0.18838033692788314,0.025725186416788552,0.02779771847431816,0.007831866456022175,uncertainty_sampling
2920,0.2685620017237665,0.03749999999999993,0.040618248802114044,0.33830592047115166,0.34285714285714286,0.041666666666666664,0.045157941569034556,0.337452747891829,0.1949455356788372,0.028749090233058328,0.031067283292198277,0.008940207821340744,uncertainty_sampling
2970,0.26651098901098874,0.03749999999999998,0.04057635442238212,0.3384222502685801,0.32499999999999996,0.04583333333333334,0.04944331713568644,0.33832509450421633,0.1973626051980608,0.030402967557900284,0.03279154087856635,0.009399725448821908,uncertainty_sampling
3020,0.26676153367329875,0.03750000000000004,0.04060209863764224,0.3382476540777762,0.35416666666666663,0.05,0.0540543803728388,0.33590241694311274,0.18342389507627227,0.028996713777398243,0.03128414089316361,0.008728848384238598,uncertainty_sampling
3070,0.2615100553041732,0.039166666666666655,0.042373631474707796,0.33786968795973843,0.3345588235294118,0.04583333333333334,0.04942581718339781,0.3382289283127984,0.1868554155093133,0.030592967300365065,0.033026089965826344,0.00941200916913844,uncertainty_sampling
3120,0.2660973084886131,0.03999999999999996,0.043280930881728595,0.3375498106194195,0.32291666666666663,0.04583333333333334,0.04948809574832848,0.3377926704277205,0.19042903645143114,0.0296114362133101,0.03198918719309793,0.008945665914203543,uncertainty_sampling
3170,0.26496755750091905,0.041666666666666734,0.045041166925368754,0.33714281702830046,0.35,0.05,0.05390744690988793,0.33570805466705433,0.19225603444504477,0.031043310887178075,0.033479229836603085,0.00940291283162794,uncertainty_sampling
3220,0.28106651008860917,0.043333333333333356,0.04685399988454604,0.3364448467016179,0.33126934984520123,0.04583333333333334,0.04944764734474254,0.33808349492129175,0.2102225161042842,0.03318012126370686,0.03581075697928549,0.010317738724439465,uncertainty_sampling
3270,0.26890339262255764,0.041666666666666616,0.04501361025377083,0.3371427155336387,0.29506641366223907,0.04166666666666667,0.04508488469918244,0.33822884373391415,0.20113660615896858,0.03259132200051786,0.0350844186843926,0.00981078930903328,uncertainty_sampling
3320,0.2938960779558007,0.04333333333333336,0.04687931105757746,0.3362995148047721,0.30899830220713076,0.041666666666666664,0.04500845457132812,0.3384704856062809,0.22538054975101723,0.03402525710123833,0.036727541447138044,0.010765687892639514,uncertainty_sampling
